"playerId","title","value"
"31401","Top 10 Finishes","1"
"31401","Year Joined Tour","-"
"31401","Official Money","$564,453"
"25842","Events Played","70"
"25842","PGA TOUR WINS","0"
"25842","International Wins","2"
"25842","Cuts Made","24/70"
"25842","Runner Up","0"
"25842","Third Place Finishes","0"
"25842","Top 5 Finishes","0"
"25842","Top 10 Finishes","0"
"25842","Year Joined Tour","2006"
"25842","Official Money","$576,811"
"17140","Events Played","69"
"17140","PGA TOUR WINS","0"
"17140","International Wins","0"
"17140","Cuts Made","59/69"
"17140","Runner Up","0"
"17140","Third Place Finishes","1"
"17140","Top 5 Finishes","2"
"17140","Top 10 Finishes","5"
"17140","Year Joined Tour","-"
"17140","Official Money","$5,770"
"17155","Events Played","10"
"17155","PGA TOUR WINS","2"
"17155","International Wins","0"
"17155","Cuts Made","8/10"
"17155","Runner Up","1"
"17155","Third Place Finishes","0"
"17155","Top 5 Finishes","6"
"17155","Top 10 Finishes","6"
"17155","Year Joined Tour","-"
"17155","Official Money","$0"
"01820","Events Played","407"
"01820","PGA TOUR WINS","2"
"01820","International Wins","0"
"01820","Cuts Made","236/407"
"01820","Runner Up","5"
"01820","Third Place Finishes","3"
"01820","Top 5 Finishes","18"
"01820","Top 10 Finishes","34"
"01820","Year Joined Tour","-"
"01820","Official Money","$421,938"
"05426","Events Played","31"
"05426","PGA TOUR WINS","0"
"05426","International Wins","0"
"05426","Cuts Made","17/31"
"05426","Runner Up","0"
"05426","Third Place Finishes","0"
"05426","Top 5 Finishes","0"
"05426","Top 10 Finishes","0"
"05426","Year Joined Tour","-"
"05426","Official Money","$1,210"
"01821","Events Played","212"
"01821","PGA TOUR WINS","1"
"01821","International Wins","0"
"01821","Cuts Made","112/212"
"01821","Runner Up","0"
"01821","Third Place Finishes","4"
"01821","Top 5 Finishes","9"
"01821","Top 10 Finishes","12"
"01821","Year Joined Tour","-"
"01821","Official Money","$322,320"
"39546","Events Played","189"
"39546","PGA TOUR WINS","1"
"39546","International Wins","0"
"39546","Cuts Made","126/189"
"39546","Runner Up","1"
"39546","Third Place Finishes","4"
"39546","Top 5 Finishes","12"
"39546","Top 10 Finishes","27"
"39546","Year Joined Tour","2018"
"39546","Official Money","$15,215,573"
"12238","Events Played","50"
"12238","PGA TOUR WINS","0"
"12238","International Wins","0"
"12238","Cuts Made","21/50"
"12238","Runner Up","0"
"12238","Third Place Finishes","0"
"12238","Top 5 Finishes","0"
"12238","Top 10 Finishes","1"
"12238","Year Joined Tour","-"
"12238","Official Money","$7,880"
"17168","Events Played","5"
"17168","PGA TOUR WINS","1"
"17168","International Wins","0"
"17168","Cuts Made","5/5"
"17168","Runner Up","1"
"17168","Third Place Finishes","0"
"17168","Top 5 Finishes","2"
"17168","Top 10 Finishes","2"
"17168","Year Joined Tour","-"
"17168","Official Money","$0"
"19795","Events Played","26"
"19795","PGA TOUR WINS","0"
"19795","International Wins","0"
"19795","Cuts Made","5/26"
"19795","Runner Up","0"
"19795","Third Place Finishes","0"
"19795","Top 5 Finishes","0"
"19795","Top 10 Finishes","0"
"19795","Year Joined Tour","-"
"19795","Official Money","$59,553"
"20213","Events Played","27"
"20213","PGA TOUR WINS","0"
"20213","International Wins","0"
"20213","Cuts Made","10/27"
"20213","Runner Up","0"
"20213","Third Place Finishes","0"
"20213","Top 5 Finishes","0"
"20213","Top 10 Finishes","0"
"20213","Year Joined Tour","-"
"20213","Official Money","$154,402"
"12682","Events Played","34"
"12682","PGA TOUR WINS","0"
"12682","International Wins","0"
"12682","Cuts Made","7/34"
"12682","Runner Up","0"
"12682","Third Place Finishes","0"
"12682","Top 5 Finishes","0"
"12682","Top 10 Finishes","1"
"12682","Year Joined Tour","-"
"12682","Official Money","$179,246"
"23821","Events Played","26"
"23821","PGA TOUR WINS","0"
"23821","International Wins","4"
"23821","Cuts Made","12/26"
"23821","Runner Up","0"
"23821","Third Place Finishes","0"
"23821","Top 5 Finishes","0"
"23821","Top 10 Finishes","0"
"23821","Year Joined Tour","-"
"23821","Official Money","$238,442"
"01823","Events Played","617"
"01823","PGA TOUR WINS","4"
"01823","International Wins","0"
"01823","Cuts Made","411/617"
"01823","Runner Up","11"
"01823","Third Place Finishes","9"
"01823","Top 5 Finishes","39"
"01823","Top 10 Finishes","86"
"01823","Year Joined Tour","-"
"01823","Official Money","$7,947,092"
"01824","Events Played","52"
"01824","PGA TOUR WINS","0"
"01824","International Wins","0"
"01824","Cuts Made","29/52"
"01824","Runner Up","1"
"01824","Third Place Finishes","0"
"01824","Top 5 Finishes","1"
"01824","Top 10 Finishes","2"
"01824","Year Joined Tour","-"
"01824","Official Money","$250,028"
"67894","Events Played","1"
"67894","PGA TOUR WINS","0"
"67894","International Wins","0"
"67894","Cuts Made","0/1"
"67894","Runner Up","0"
"67894","Third Place Finishes","0"
"67894","Top 5 Finishes","0"
"67894","Top 10 Finishes","0"
"67894","Year Joined Tour","-"
"67894","Official Money","$0"
"01825","Events Played","26"
"01825","PGA TOUR WINS","0"
"01825","International Wins","0"
"01825","Cuts Made","5/26"
"01825","Runner Up","0"
"01825","Third Place Finishes","0"
"01825","Top 5 Finishes","0"
"01825","Top 10 Finishes","0"
"01825","Year Joined Tour","-"
"01825","Official Money","$4,854"
"17180","Events Played","42"
"17180","PGA TOUR WINS","0"
"17180","International Wins","0"
"17180","Cuts Made","18/42"
"17180","Runner Up","0"
"17180","Third Place Finishes","0"
"17180","Top 5 Finishes","0"
"17180","Top 10 Finishes","0"
"17180","Year Joined Tour","-"
"17180","Official Money","$6,678"
"01826","Events Played","70"
"01826","PGA TOUR WINS","0"
"01826","International Wins","0"
"01826","Cuts Made","16/70"
"01826","Runner Up","1"
"01826","Third Place Finishes","0"
"01826","Top 5 Finishes","1"
"01826","Top 10 Finishes","1"
"01826","Year Joined Tour","-"
"01826","Official Money","$46,630"
"23800","Events Played","285"
"23800","PGA TOUR WINS","1"
"23800","International Wins","0"
"23800","Cuts Made","157/285"
"23800","Runner Up","1"
"23800","Third Place Finishes","2"
"23800","Top 5 Finishes","8"
"23800","Top 10 Finishes","29"
"23800","Year Joined Tour","2002"
"23800","Official Money","$11,142,502"
"57860","Events Played","4"
"57860","PGA TOUR WINS","0"
"57860","International Wins","0"
"57860","Cuts Made","1/4"
"57860","Runner Up","0"
"57860","Third Place Finishes","0"
"57860","Top 5 Finishes","0"
"57860","Top 10 Finishes","0"
"57860","Year Joined Tour","-"
"57860","Official Money","$0"
"11779","Events Played","64"
"11779","PGA TOUR WINS","0"
"11779","International Wins","0"
"11779","Cuts Made","37/64"
"11779","Runner Up","0"
"11779","Third Place Finishes","0"
"11779","Top 5 Finishes","2"
"11779","Top 10 Finishes","3"
"11779","Year Joined Tour","-"
"11779","Official Money","$51,895"
"23814","Events Played","39"
"23814","PGA TOUR WINS","0"
"23814","International Wins","9"
"23814","Cuts Made","26/39"
"23814","Runner Up","1"
"23814","Third Place Finishes","0"
"23814","Top 5 Finishes","1"
"23814","Top 10 Finishes","2"
"23814","Year Joined Tour","-"
"23814","Official Money","$1,439,835"
"25198","Events Played","214"
"25198","PGA TOUR WINS","3"
"25198","International Wins","5"
"25198","Cuts Made","148/214"
"25198","Runner Up","2"
"25198","Third Place Finishes","3"
"25198","Top 5 Finishes","11"
"25198","Top 10 Finishes","28"
"25198","Year Joined Tour","2014"
"25198","Official Money","$18,426,434"
"63766","Events Played","1"
"63766","PGA TOUR WINS","0"
"63766","International Wins","0"
"63766","Cuts Made","0/1"
"63766","Runner Up","0"
"63766","Third Place Finishes","0"
"63766","Top 5 Finishes","0"
"63766","Top 10 Finishes","0"
"63766","Year Joined Tour","-"
"63766","Official Money","$0"
"01830","Events Played","32"
"01830","PGA TOUR WINS","0"
"01830","International Wins","0"
"01830","Cuts Made","14/32"
"01830","Runner Up","1"
"01830","Third Place Finishes","0"
"01830","Top 5 Finishes","1"
"01830","Top 10 Finishes","2"
"01830","Year Joined Tour","-"
"01830","Official Money","$97,365"
"08635","Events Played","142"
"08635","PGA TOUR WINS","0"
"08635","International Wins","42"
"08635","Cuts Made","102/142"
"08635","Runner Up","6"
"08635","Third Place Finishes","4"
"08635","Top 5 Finishes","13"
"08635","Top 10 Finishes","24"
"08635","Year Joined Tour","-"
"08635","Official Money","$4,817,908"
"17202","Events Played","149"
"17202","PGA TOUR WINS","0"
"17202","International Wins","0"
"17202","Cuts Made","110/149"
"17202","Runner Up","2"
"17202","Third Place Finishes","0"
"17202","Top 5 Finishes","6"
"17202","Top 10 Finishes","10"
"17202","Year Joined Tour","-"
"17202","Official Money","$105,155"
"05427","Events Played","28"
"05427","PGA TOUR WINS","0"
"05427","International Wins","0"
"05427","Cuts Made","13/28"
"05427","Runner Up","0"
"05427","Third Place Finishes","0"
"05427","Top 5 Finishes","0"
"05427","Top 10 Finishes","0"
"05427","Year Joined Tour","-"
"05427","Official Money","$195"
"55789","Events Played","57"
"55789","PGA TOUR WINS","0"
"55789","International Wins","0"
"55789","Cuts Made","36/57"
"55789","Runner Up","0"
"55789","Third Place Finishes","1"
"55789","Top 5 Finishes","2"
"55789","Top 10 Finishes","5"
"55789","Year Joined Tour","2023"
"55789","Official Money","$4,438,918"
"05428","Events Played","140"
"05428","PGA TOUR WINS","3"
"05428","International Wins","0"
"05428","Cuts Made","131/140"
"05428","Runner Up","0"
"05428","Third Place Finishes","1"
"05428","Top 5 Finishes","9"
"05428","Top 10 Finishes","28"
"05428","Year Joined Tour","-"
"05428","Official Money","$43,933"
"66106","Events Played","1"
"66106","PGA TOUR WINS","0"
"66106","International Wins","0"
"66106","Cuts Made","0/1"
"66106","Runner Up","0"
"66106","Third Place Finishes","0"
"66106","Top 5 Finishes","0"
"66106","Top 10 Finishes","0"
"66106","Year Joined Tour","-"
"66106","Official Money","$0"
"01832","Events Played","38"
"01832","PGA TOUR WINS","0"
"01832","International Wins","0"
"01832","Cuts Made","14/38"
"01832","Runner Up","0"
"01832","Third Place Finishes","0"
"01832","Top 5 Finishes","0"
"01832","Top 10 Finishes","0"
"01832","Year Joined Tour","-"
"01832","Official Money","$28,368"
"01833","Events Played","304"
"01833","PGA TOUR WINS","1"
"01833","International Wins","0"
"01833","Cuts Made","193/304"
"01833","Runner Up","5"
"01833","Third Place Finishes","4"
"01833","Top 5 Finishes","14"
"01833","Top 10 Finishes","24"
"01833","Year Joined Tour","-"
"01833","Official Money","$389,846"
"17212","Events Played","74"
"17212","PGA TOUR WINS","2"
"17212","International Wins","0"
"17212","Cuts Made","65/74"
"17212","Runner Up","1"
"17212","Third Place Finishes","0"
"17212","Top 5 Finishes","8"
"17212","Top 10 Finishes","17"
"17212","Year Joined Tour","-"
"17212","Official Money","$6,561"
"29422","Events Played","6"
"29422","PGA TOUR WINS","0"
"29422","International Wins","0"
"29422","Cuts Made","1/6"
"29422","Runner Up","0"
"29422","Third Place Finishes","0"
"29422","Top 5 Finishes","0"
"29422","Top 10 Finishes","0"
"29422","Year Joined Tour","-"
"29422","Official Money","$12,265"
"20676","Events Played","26"
"20676","PGA TOUR WINS","0"
"20676","International Wins","0"
"20676","Cuts Made","4/26"
"20676","Runner Up","0"
"20676","Third Place Finishes","0"
"20676","Top 5 Finishes","0"
"20676","Top 10 Finishes","0"
"20676","Year Joined Tour","2002"
"20676","Official Money","$34,859"
"26596","Events Played","453"
"26596","PGA TOUR WINS","5"
"26596","International Wins","0"
"26596","Cuts Made","298/453"
"26596","Runner Up","9"
"26596","Third Place Finishes","5"
"26596","Top 5 Finishes","33"
"26596","Top 10 Finishes","74"
"26596","Year Joined Tour","2005"
"26596","Official Money","$34,442,506"
"49947","Events Played","91"
"49947","PGA TOUR WINS","1"
"49947","International Wins","0"
"49947","Cuts Made","62/91"
"49947","Runner Up","1"
"49947","Third Place Finishes","0"
"49947","Top 5 Finishes","7"
"49947","Top 10 Finishes","10"
"49947","Year Joined Tour","2022"
"49947","Official Money","$9,682,254"
"01835","Events Played","85"
"01835","PGA TOUR WINS","0"
"01835","International Wins","0"
"01835","Cuts Made","27/85"
"01835","Runner Up","0"
"01835","Third Place Finishes","0"
"01835","Top 5 Finishes","1"
"01835","Top 10 Finishes","3"
"01835","Year Joined Tour","-"
"01835","Official Money","$147,916"
"17214","Events Played","65"
"17214","PGA TOUR WINS","0"
"17214","International Wins","0"
"17214","Cuts Made","50/65"
"17214","Runner Up","0"
"17214","Third Place Finishes","0"
"17214","Top 5 Finishes","1"
"17214","Top 10 Finishes","4"
"17214","Year Joined Tour","-"
"17214","Official Money","$4,479"
"64690","Events Played","5"
"64690","PGA TOUR WINS","0"
"64690","International Wins","0"
"64690","Cuts Made","0/5"
"64690","Runner Up","0"
"64690","Third Place Finishes","0"
"64690","Top 5 Finishes","0"
"64690","Top 10 Finishes","0"
"64690","Year Joined Tour","-"
"64690","Official Money","$0"
"05434","Events Played","157"
"05434","PGA TOUR WINS","0"
"05434","International Wins","0"
"05434","Cuts Made","101/157"
"05434","Runner Up","1"
"05434","Third Place Finishes","0"
"05434","Top 5 Finishes","3"
"05434","Top 10 Finishes","5"
"05434","Year Joined Tour","-"
"05434","Official Money","$62,619"
"05435","Events Played","49"
"05435","PGA TOUR WINS","0"
"05435","International Wins","0"
"05435","Cuts Made","27/49"
"05435","Runner Up","0"
"05435","Third Place Finishes","0"
"05435","Top 5 Finishes","0"
"05435","Top 10 Finishes","0"
"05435","Year Joined Tour","-"
"05435","Official Money","$1,562"
"05436","Events Played","38"
"05436","PGA TOUR WINS","0"
"05436","International Wins","0"
"05436","Cuts Made","24/38"
"05436","Runner Up","0"
"05436","Third Place Finishes","0"
"05436","Top 5 Finishes","0"
"05436","Top 10 Finishes","3"
"05436","Year Joined Tour","-"
"05436","Official Money","$1,536"
"01837","Events Played","544"
"01837","PGA TOUR WINS","7"
"01837","International Wins","3"
"01837","Cuts Made","413/544"
"01837","Runner Up","21"
"01837","Third Place Finishes","21"
"01837","Top 5 Finishes","69"
"01837","Top 10 Finishes","119"
"01837","Year Joined Tour","-"
"01837","Official Money","$5,259,164"
"26950","Events Played","57"
"26950","PGA TOUR WINS","0"
"26950","International Wins","0"
"26950","Cuts Made","17/57"
"26950","Runner Up","1"
"26950","Third Place Finishes","0"
"26950","Top 5 Finishes","3"
"26950","Top 10 Finishes","4"
"26950","Year Joined Tour","-"
"26950","Official Money","$930,979"
"50525","Events Played","121"
"50525","PGA TOUR WINS","6"
"50525","International Wins","1"
"50525","Cuts Made","102/121"
"50525","Runner Up","9"
"50525","Third Place Finishes","2"
"50525","Top 5 Finishes","27"
"50525","Top 10 Finishes","41"
"50525","Year Joined Tour","-"
"50525","Official Money","$34,859,707"
"23091","Events Played","27"
"23091","PGA TOUR WINS","0"
"23091","International Wins","0"
"23091","Cuts Made","3/27"
"23091","Runner Up","0"
"23091","Third Place Finishes","0"
"23091","Top 5 Finishes","0"
"23091","Top 10 Finishes","0"
"23091","Year Joined Tour","-"
"23091","Official Money","$31,655"
"12753","Events Played","125"
"12753","PGA TOUR WINS","0"
"12753","International Wins","1"
"12753","Cuts Made","47/125"
"12753","Runner Up","0"
"12753","Third Place Finishes","0"
"12753","Top 5 Finishes","1"
"12753","Top 10 Finishes","3"
"12753","Year Joined Tour","-"
"12753","Official Money","$840,347"
"01838","Events Played","288"
"01838","PGA TOUR WINS","1"
"01838","International Wins","0"
"01838","Cuts Made","213/288"
"01838","Runner Up","5"
"01838","Third Place Finishes","6"
"01838","Top 5 Finishes","19"
"01838","Top 10 Finishes","29"
"01838","Year Joined Tour","-"
"01838","Official Money","$526,403"
"17249","Events Played","52"
"17249","PGA TOUR WINS","3"
"17249","International Wins","0"
"17249","Cuts Made","49/52"
"17249","Runner Up","1"
"17249","Third Place Finishes","3"
"17249","Top 5 Finishes","9"
"17249","Top 10 Finishes","17"
"17249","Year Joined Tour","-"
"17249","Official Money","$6,504"
"29256","Events Played","14"
"29256","PGA TOUR WINS","0"
"29256","International Wins","2"
"29256","Cuts Made","7/14"
"29256","Runner Up","0"
"29256","Third Place Finishes","0"
"29256","Top 5 Finishes","0"
"29256","Top 10 Finishes","0"
"29256","Year Joined Tour","-"
"29256","Official Money","$278,104"
"64624","Events Played","1"
"64624","PGA TOUR WINS","0"
"64624","International Wins","0"
"64624","Cuts Made","1/1"
"64624","Runner Up","0"
"64624","Third Place Finishes","0"
"64624","Top 5 Finishes","0"
"64624","Top 10 Finishes","0"
"64624","Year Joined Tour","-"
"64624","Official Money","$0"
"17262","Events Played","31"
"17262","PGA TOUR WINS","0"
"17262","International Wins","0"
"17262","Cuts Made","21/31"
"17262","Runner Up","0"
"17262","Third Place Finishes","0"
"17262","Top 5 Finishes","0"
"17262","Top 10 Finishes","0"
"17262","Year Joined Tour","-"
"17262","Official Money","$2,229"
"07235","Events Played","174"
"07235","PGA TOUR WINS","1"
"07235","International Wins","0"
"07235","Cuts Made","79/174"
"07235","Runner Up","1"
"07235","Third Place Finishes","1"
"07235","Top 5 Finishes","5"
"07235","Top 10 Finishes","8"
"07235","Year Joined Tour","-"
"07235","Official Money","$1,311,273"
"05443","Events Played","55"
"05443","PGA TOUR WINS","0"
"05443","International Wins","0"
"05443","Cuts Made","34/55"
"05443","Runner Up","0"
"05443","Third Place Finishes","0"
"05443","Top 5 Finishes","0"
"05443","Top 10 Finishes","2"
"05443","Year Joined Tour","-"
"05443","Official Money","$3,238"
"08045","Events Played","74"
"08045","PGA TOUR WINS","0"
"08045","International Wins","0"
"08045","Cuts Made","36/74"
"08045","Runner Up","0"
"08045","Third Place Finishes","1"
"08045","Top 5 Finishes","1"
"08045","Top 10 Finishes","1"
"08045","Year Joined Tour","-"
"08045","Official Money","$407,286"
"17273","Events Played","13"
"17273","PGA TOUR WINS","1"
"17273","International Wins","0"
"17273","Cuts Made","13/13"
"17273","Runner Up","0"
"17273","Third Place Finishes","0"
"17273","Top 5 Finishes","1"
"17273","Top 10 Finishes","5"
"17273","Year Joined Tour","-"
"17273","Official Money","$0"
"17276","Events Played","42"
"17276","PGA TOUR WINS","0"
"17276","International Wins","0"
"17276","Cuts Made","25/42"
"17276","Runner Up","0"
"17276","Third Place Finishes","0"
"17276","Top 5 Finishes","0"
"17276","Top 10 Finishes","1"
"17276","Year Joined Tour","-"
"17276","Official Money","$7,614"
"01845","Events Played","185"
"01845","PGA TOUR WINS","0"
"01845","International Wins","0"
"01845","Cuts Made","139/185"
"01845","Runner Up","1"
"01845","Third Place Finishes","0"
"01845","Top 5 Finishes","5"
"01845","Top 10 Finishes","12"
"01845","Year Joined Tour","-"
"01845","Official Money","$89,032"
"01846","Events Played","332"
"01846","PGA TOUR WINS","4"
"01846","International Wins","0"
"01846","Cuts Made","202/332"
"01846","Runner Up","6"
"01846","Third Place Finishes","2"
"01846","Top 5 Finishes","16"
"01846","Top 10 Finishes","32"
"01846","Year Joined Tour","-"
"01846","Official Money","$2,806,955"
"19817","Events Played","72"
"19817","PGA TOUR WINS","0"
"19817","International Wins","0"
"19817","Cuts Made","29/72"
"19817","Runner Up","0"
"19817","Third Place Finishes","0"
"19817","Top 5 Finishes","0"
"19817","Top 10 Finishes","2"
"19817","Year Joined Tour","-"
"19817","Official Money","$548,070"
"28593","Events Played","15"
"28593","PGA TOUR WINS","0"
"28593","International Wins","0"
"28593","Cuts Made","3/15"
"28593","Runner Up","0"
"28593","Third Place Finishes","0"
"28593","Top 5 Finishes","0"
"28593","Top 10 Finishes","0"
"28593","Year Joined Tour","-"
"28593","Official Money","$58,332"
"46601","Events Played","143"
"46601","PGA TOUR WINS","1"
"46601","International Wins","0"
"46601","Cuts Made","73/143"
"46601","Runner Up","1"
"46601","Third Place Finishes","0"
"46601","Top 5 Finishes","5"
"46601","Top 10 Finishes","9"
"46601","Year Joined Tour","2017"
"46601","Official Money","$6,207,937"
"05448","Events Played","79"
"05448","PGA TOUR WINS","0"
"05448","International Wins","0"
"05448","Cuts Made","52/79"
"05448","Runner Up","0"
"05448","Third Place Finishes","0"
"05448","Top 5 Finishes","0"
"05448","Top 10 Finishes","2"
"05448","Year Joined Tour","-"
"05448","Official Money","$6,890"
"27302","Events Played","46"
"27302","PGA TOUR WINS","0"
"27302","International Wins","3"
"27302","Cuts Made","19/46"
"27302","Runner Up","0"
"27302","Third Place Finishes","0"
"27302","Top 5 Finishes","0"
"27302","Top 10 Finishes","1"
"27302","Year Joined Tour","2010"
"27302","Official Money","$623,304"
"17294","Events Played","68"
"17294","PGA TOUR WINS","0"
"17294","International Wins","0"
"17294","Cuts Made","62/68"
"17294","Runner Up","1"
"17294","Third Place Finishes","0"
"17294","Top 5 Finishes","5"
"17294","Top 10 Finishes","13"
"17294","Year Joined Tour","-"
"17294","Official Money","$4,409"
"48822","Events Played","135"
"48822","PGA TOUR WINS","1"
"48822","International Wins","2"
"48822","Cuts Made","85/135"
"48822","Runner Up","0"
"48822","Third Place Finishes","5"
"48822","Top 5 Finishes","8"
"48822","Top 10 Finishes","16"
"48822","Year Joined Tour","2017"
"48822","Official Money","$9,218,767"
"01849","Events Played","77"
"01849","PGA TOUR WINS","0"
"01849","International Wins","0"
"01849","Cuts Made","27/77"
"01849","Runner Up","0"
"01849","Third Place Finishes","0"
"01849","Top 5 Finishes","0"
"01849","Top 10 Finishes","0"
"01849","Year Joined Tour","-"
"01849","Official Money","$74,809"
"01851","Events Played","562"
"01851","PGA TOUR WINS","5"
"01851","International Wins","2"
"01851","Cuts Made","410/562"
"01851","Runner Up","14"
"01851","Third Place Finishes","11"
"01851","Top 5 Finishes","51"
"01851","Top 10 Finishes","99"
"01851","Year Joined Tour","-"
"01851","Official Money","$1,642,330"
"06140","Events Played","213"
"06140","PGA TOUR WINS","0"
"06140","International Wins","0"
"06140","Cuts Made","88/213"
"06140","Runner Up","0"
"06140","Third Place Finishes","0"
"06140","Top 5 Finishes","1"
"06140","Top 10 Finishes","3"
"06140","Year Joined Tour","1990"
"06140","Official Money","$898,386"
"34213","Events Played","141"
"34213","PGA TOUR WINS","2"
"34213","International Wins","0"
"34213","Cuts Made","66/141"
"34213","Runner Up","0"
"34213","Third Place Finishes","1"
"34213","Top 5 Finishes","3"
"34213","Top 10 Finishes","10"
"34213","Year Joined Tour","2017"
"34213","Official Money","$6,277,049"
"55420","Events Played","6"
"55420","PGA TOUR WINS","0"
"55420","International Wins","0"
"55420","Cuts Made","2/6"
"55420","Runner Up","0"
"55420","Third Place Finishes","0"
"55420","Top 5 Finishes","0"
"55420","Top 10 Finishes","0"
"55420","Year Joined Tour","-"
"55420","Official Money","$31,240"
"27118","Events Played","7"
"27118","PGA TOUR WINS","0"
"27118","International Wins","0"
"27118","Cuts Made","3/7"
"27118","Runner Up","0"
"27118","Third Place Finishes","0"
"27118","Top 5 Finishes","0"
"27118","Top 10 Finishes","0"
"27118","Year Joined Tour","-"
"27118","Official Money","$28,035"
"17341","Events Played","30"
"17341","PGA TOUR WINS","0"
"17341","International Wins","0"
"17341","Cuts Made","23/30"
"17341","Runner Up","0"
"17341","Third Place Finishes","0"
"17341","Top 5 Finishes","1"
"17341","Top 10 Finishes","3"
"17341","Year Joined Tour","-"
"17341","Official Money","$1,165"
"25396","Events Played","458"
"25396","PGA TOUR WINS","5"
"25396","International Wins","1"
"25396","Cuts Made","315/458"
"25396","Runner Up","11"
"25396","Third Place Finishes","9"
"25396","Top 5 Finishes","44"
"25396","Top 10 Finishes","79"
"25396","Year Joined Tour","-"
"25396","Official Money","$37,819,638"
"17344","Events Played","42"
"17344","PGA TOUR WINS","1"
"17344","International Wins","0"
"17344","Cuts Made","38/42"
"17344","Runner Up","3"
"17344","Third Place Finishes","1"
"17344","Top 5 Finishes","6"
"17344","Top 10 Finishes","12"
"17344","Year Joined Tour","-"
"17344","Official Money","$1,820"
"39537","Events Played","12"
"39537","PGA TOUR WINS","0"
"39537","International Wins","0"
"39537","Cuts Made","5/12"
"39537","Runner Up","0"
"39537","Third Place Finishes","0"
"39537","Top 5 Finishes","0"
"39537","Top 10 Finishes","0"
"39537","Year Joined Tour","-"
"39537","Official Money","$190,212"
"05454","Events Played","145"
"05454","PGA TOUR WINS","2"
"05454","International Wins","0"
"05454","Cuts Made","124/145"
"05454","Runner Up","3"
"05454","Third Place Finishes","1"
"05454","Top 5 Finishes","7"
"05454","Top 10 Finishes","18"
"05454","Year Joined Tour","-"
"05454","Official Money","$134,979"
"49228","Events Played","14"
"49228","PGA TOUR WINS","0"
"49228","International Wins","5"
"49228","Cuts Made","5/14"
"49228","Runner Up","0"
"49228","Third Place Finishes","0"
"49228","Top 5 Finishes","0"
"49228","Top 10 Finishes","0"
"49228","Year Joined Tour","-"
"49228","Official Money","$258,303"
"01858","Events Played","93"
"01858","PGA TOUR WINS","0"
"01858","International Wins","0"
"01858","Cuts Made","65/93"
"01858","Runner Up","0"
"01858","Third Place Finishes","1"
"01858","Top 5 Finishes","2"
"01858","Top 10 Finishes","9"
"01858","Year Joined Tour","-"
"01858","Official Money","$564,144"
"61081","Events Played","1"
"61081","PGA TOUR WINS","0"
"61081","International Wins","0"
"61081","Cuts Made","0/1"
"61081","Runner Up","0"
"61081","Third Place Finishes","0"
"61081","Top 5 Finishes","0"
"61081","Top 10 Finishes","0"
"61081","Year Joined Tour","-"
"61081","Official Money","$0"
"17361","Events Played","270"
"17361","PGA TOUR WINS","0"
"17361","International Wins","0"
"17361","Cuts Made","251/270"
"17361","Runner Up","2"
"17361","Third Place Finishes","4"
"17361","Top 5 Finishes","14"
"17361","Top 10 Finishes","36"
"17361","Year Joined Tour","-"
"17361","Official Money","$46,016"
"55370","Events Played","1"
"55370","PGA TOUR WINS","0"
"55370","International Wins","0"
"55370","Cuts Made","0/1"
"55370","Runner Up","0"
"55370","Third Place Finishes","0"
"55370","Top 5 Finishes","0"
"55370","Top 10 Finishes","0"
"55370","Year Joined Tour","-"
"55370","Official Money","$0"
"17379","Events Played","41"
"17379","PGA TOUR WINS","0"
"17379","International Wins","0"
"17379","Cuts Made","35/41"
"17379","Runner Up","0"
"17379","Third Place Finishes","0"
"17379","Top 5 Finishes","0"
"17379","Top 10 Finishes","1"
"17379","Year Joined Tour","-"
"17379","Official Money","$1,875"
"01861","Events Played","298"
"01861","PGA TOUR WINS","0"
"01861","International Wins","0"
"01861","Cuts Made","162/298"
"01861","Runner Up","2"
"01861","Third Place Finishes","2"
"01861","Top 5 Finishes","4"
"01861","Top 10 Finishes","12"
"01861","Year Joined Tour","-"
"01861","Official Money","$485,111"
"01863","Events Played","287"
"01863","PGA TOUR WINS","52"
"01863","International Wins","1"
"01863","Cuts Made","276/287"
"01863","Runner Up","33"
"01863","Third Place Finishes","32"
"01863","Top 5 Finishes","152"
"01863","Top 10 Finishes","206"
"01863","Year Joined Tour","1932"
"01863","Official Money","$190,256"
"17388","Events Played","4"
"17388","PGA TOUR WINS","1"
"17388","International Wins","0"
"17388","Cuts Made","4/4"
"17388","Runner Up","1"
"17388","Third Place Finishes","0"
"17388","Top 5 Finishes","2"
"17388","Top 10 Finishes","2"
"17388","Year Joined Tour","-"
"17388","Official Money","$0"
"01864","Events Played","536"
"01864","PGA TOUR WINS","10"
"01864","International Wins","9"
"01864","Cuts Made","363/536"
"01864","Runner Up","11"
"01864","Third Place Finishes","9"
"01864","Top 5 Finishes","53"
"01864","Top 10 Finishes","92"
"01864","Year Joined Tour","1973"
"01864","Official Money","$3,827,401"
"17391","Events Played","12"
"17391","PGA TOUR WINS","1"
"17391","International Wins","0"
"17391","Cuts Made","10/12"
"17391","Runner Up","0"
"17391","Third Place Finishes","0"
"17391","Top 5 Finishes","1"
"17391","Top 10 Finishes","3"
"17391","Year Joined Tour","-"
"17391","Official Money","$0"
"32344","Events Played","4"
"32344","PGA TOUR WINS","0"
"32344","International Wins","1"
"32344","Cuts Made","3/4"
"32344","Runner Up","0"
