"stat_id","stat_title","category","category_name","subcategory_name","file_name"
"244","Tenth Tee Late Par 5 Scoring Average","SCORING","Scoring","Scoring Off the 10th Tee","tenth_tee_late_par_5_scoring_average.csv"
"250","Tenth Tee Early Round 1 Scoring Average","SCORING","Scoring","Scoring Off the 10th Tee","tenth_tee_early_round_1_scoring_average.csv"
"252","Tenth Tee Late Round 1 Scoring Average","SCORING","Scoring","Scoring Off the 10th Tee","tenth_tee_late_round_1_scoring_average.csv"
"258","Tenth Tee Early Round 2 Scoring Average","SCORING","Scoring","Scoring Off the 10th Tee","tenth_tee_early_round_2_scoring_average.csv"
"260","Tenth Tee Late Round 2 Scoring Average","SCORING","Scoring","Scoring Off the 10th Tee","tenth_tee_late_round_2_scoring_average.csv"
"266","Tenth Tee Early Round 3 Scoring Average","SCORING","Scoring","Scoring Off the 10th Tee","tenth_tee_early_round_3_scoring_average.csv"
"268","Tenth Tee Late Round 3 Scoring Average","SCORING","Scoring","Scoring Off the 10th Tee","tenth_tee_late_round_3_scoring_average.csv"
"274","Tenth Tee Early Round 4 Scoring Average","SCORING","Scoring","Scoring Off the 10th Tee","tenth_tee_early_round_4_scoring_average.csv"
"276","Tenth Tee Late Round 4 Scoring Average","SCORING","Scoring","Scoring Off the 10th Tee","tenth_tee_late_round_4_scoring_average.csv"
"282","Tenth Tee Early Round 5 Scoring Average","SCORING","Scoring","Scoring Off the 10th Tee","tenth_tee_early_round_5_scoring_average.csv"
"284","Tenth Tee Late Round 5 Scoring Average","SCORING","Scoring","Scoring Off the 10th Tee","tenth_tee_late_round_5_scoring_average.csv"
"306","Tenth Tee Early Lowest Round","SCORING","Scoring","Scoring Off the 10th Tee","tenth_tee_early_lowest_round.csv"
"308","Tenth Tee Late Lowest Round","SCORING","Scoring","Scoring Off the 10th Tee","tenth_tee_late_lowest_round.csv"
"122","Consecutive Cuts","STREAKS","Streaks","Other Streaks","consecutive_cuts.csv"
"137","YTD Consecutive Cuts","STREAKS","Streaks","Other Streaks","ytd_consecutive_cuts.csv"
"483","Current Streak without a 3-Putt","STREAKS","Streaks","Other Streaks","current_streak_without_a_3-putt.csv"
"297","Consecutive Fairways Hit","STREAKS","Streaks","Off the Tee Streaks","consecutive_fairways_hit.csv"
"298","Consecutive GIR","STREAKS","Streaks","Approach the Green Streaks","consecutive_gir.csv"
"296","Consecutive Sand Saves","STREAKS","Streaks","Around the Green Streaks","consecutive_sand_saves.csv"
"295","Best YTD 1-Putt or Better Streak","STREAKS","Streaks","Putting Streaks","best_ytd_1-putt_or_better_streak.csv"
"483","Current Streak without a 3-Putt","STREAKS","Streaks","Putting Streaks","current_streak_without_a_3-putt.csv"
"294","Best YTD Streak w/o a 3-Putt","STREAKS","Streaks","Putting Streaks","best_ytd_streak_wo_a_3-putt.csv"
"474","Best Rounds in 60's Streak","STREAKS","Streaks","Scoring Streaks","best_rounds_in_60's_streak.csv"
"475","YTD Rounds in 60's Streak","STREAKS","Streaks","Scoring Streaks","ytd_rounds_in_60's_streak.csv"
"476","Best Sub-Par Rounds Streak","STREAKS","Streaks","Scoring Streaks","best_sub-par_rounds_streak.csv"
"477","YTD Sub-Par Rounds Streak","STREAKS","Streaks","Scoring Streaks","ytd_sub-par_rounds_streak.csv"
"150","Current Par or Better Streak","STREAKS","Streaks","Scoring Streaks","current_par_or_better_streak.csv"
"482","YTD Par or Better Streak","STREAKS","Streaks","Scoring Streaks","ytd_par_or_better_streak.csv"
"449","Consecutive Par 3 Birdies","STREAKS","Streaks","Scoring Streaks","consecutive_par_3_birdies.csv"
"450","Consecutive Par 4 Birdies","STREAKS","Streaks","Scoring Streaks","consecutive_par_4_birdies.csv"
"451","Consecutive Par 5 Birdies","STREAKS","Streaks","Scoring Streaks","consecutive_par_5_birdies.csv"
"452","Consecutive Holes Below Par","STREAKS","Streaks","Scoring Streaks","consecutive_holes_below_par.csv"
"02672","Consecutive Birdies Streak","STREAKS","Streaks","Scoring Streaks","consecutive_birdies_streak.csv"
"02673","Consecutive Birdies/Eagles streak","STREAKS","Streaks","Scoring Streaks","consecutive_birdieseagles_streak.csv"
"138","Top 10 Finishes","MONEY_FINISHES","Money/Finishes","Finishes","top_10_finishes.csv"
"300","Victory Leaders","MONEY_FINISHES","Money/Finishes","Finishes","victory_leaders.csv"
"109","Official Money","MONEY_FINISHES","Money/Finishes","Money","official_money.csv"
"110","Career Money Leaders","MONEY_FINISHES","Money/Finishes","Money","career_money_leaders.csv"
"014","Career Earnings","MONEY_FINISHES","Money/Finishes","Money","career_earnings.csv"
"139","Non-member Earnings","MONEY_FINISHES","Money/Finishes","Money","non-member_earnings.csv"
"02677","Non-Member Off+WGC Earnings","MONEY_FINISHES","Money/Finishes","Money","non-member_off+wgc_earnings.csv"
"02444","Money Leaders - Fall Series","MONEY_FINISHES","Money/Finishes","Money","money_leaders_fall_series.csv"
"02396","FedExCup Bonus Money","MONEY_FINISHES","Money/Finishes","Money","fedexcup_bonus_money.csv"
"154","Money per Event Leaders","MONEY_FINISHES","Money/Finishes","Money","money_per_event_leaders.csv"
"194","Total Money (Official and Unofficial)","MONEY_FINISHES","Money/Finishes","Money","total_money_(official_and_unofficial).csv"
"02337","Percentage of Available Purse Won","MONEY_FINISHES","Money/Finishes","Money","percentage_of_available_purse_won.csv"
"02447","Percentage of potential money won","MONEY_FINISHES","Money/Finishes","Money","percentage_of_potential_money_won.csv"
"02671","FedExCup Standings","POINTS_RANKINGS","Points/Rankings","Points","fedexcup_standings.csv"
"02698","FedExCup Fall Points","POINTS_RANKINGS","Points/Rankings","Points","fedexcup_fall_points.csv"
"02394","Comcast Business TOUR TOP 10","POINTS_RANKINGS","Points/Rankings","Points","comcast_business_tour_top_10.csv"
"02562","FedExCup Points per Event Leaders","POINTS_RANKINGS","Points/Rankings","Points","fedexcup_points_per_event_leaders.csv"
"02448","% of Potential Pts won - FedExCup Regular Season","POINTS_RANKINGS","Points/Rankings","Points","%_of_potential_pts_won_fedexcup_regular_season.csv"
"02398","FedExCup Season Points for Non-Members","POINTS_RANKINGS","Points/Rankings","Points","fedexcup_season_points_for_non-members.csv"
"02667","Non-WGC FedExCup Season Points for Non-Members","POINTS_RANKINGS","Points/Rankings","Points","non-wgc_fedexcup_season_points_for_non-members.csv"
"131","Ryder Cup Points","POINTS_RANKINGS","Points/Rankings","Points","ryder_cup_points.csv"
"140","Presidents Cup Points (United States)","POINTS_RANKINGS","Points/Rankings","Points","presidents_cup_points_(united_states).csv"
"187","Presidents Cup Points (International)","POINTS_RANKINGS","Points/Rankings","Points","presidents_cup_points_(international).csv"
"132","PGA Championship Points","POINTS_RANKINGS","Points/Rankings","Points","pga_championship_points.csv"
"127","All-Around Ranking","POINTS_RANKINGS","Points/Rankings","Rankings","all-around_ranking.csv"
"02685","FedEx Air & Ground ®","POINTS_RANKINGS","Points/Rankings","Rankings","fedex_air_&_ground_®.csv"
"02689","FedEx Ground Top Performer ®","POINTS_RANKINGS","Points/Rankings","Rankings","fedex_ground_top_performer_®.csv"
"02701","RSM Birdies Fore Love","POINTS_RANKINGS","Points/Rankings","Rankings","rsm_birdies_fore_love.csv"
"186","Official World Golf Ranking","POINTS_RANKINGS","Points/Rankings","Rankings","official_world_golf_ranking.csv"
"085","Power Rating","POINTS_RANKINGS","Points/Rankings","Rankings","power_rating.csv"
"086","Accuracy Rating","POINTS_RANKINGS","Points/Rankings","Rankings","accuracy_rating.csv"
"087","Short Game Rating","POINTS_RANKINGS","Points/Rankings","Rankings","short_game_rating.csv"
"088","Putting Rating","POINTS_RANKINGS","Points/Rankings","Rankings","putting_rating.csv"
"02346","Scoring Rating","POINTS_RANKINGS","Points/Rankings","Rankings","scoring_rating.csv"
"02347","Last 5 Events - Power","POINTS_RANKINGS","Points/Rankings","Rankings","last_5_events_power.csv"
"02348","Last 5 Events - Accuracy","POINTS_RANKINGS","Points/Rankings","Rankings","last_5_events_accuracy.csv"
"02349","Last 5 Events - Short Game","POINTS_RANKINGS","Points/Rankings","Rankings","last_5_events_short_game.csv"
"02350","Last 5 Events - Putting","POINTS_RANKINGS","Points/Rankings","Rankings","last_5_events_putting.csv"
"02351","Last 5 Events - Scoring","POINTS_RANKINGS","Points/Rankings","Rankings","last_5_events_scoring.csv"
"02352","Last 15 Events - Power","POINTS_RANKINGS","Points/Rankings","Rankings","last_15_events_power.csv"
"02353","Last 15 Events - Accuracy","POINTS_RANKINGS","Points/Rankings","Rankings","last_15_events_accuracy.csv"
"02354","Last 15 Events - Short Game","POINTS_RANKINGS","Points/Rankings","Rankings","last_15_events_short_game.csv"
"02355","Last 15 Events - Putting","POINTS_RANKINGS","Points/Rankings","Rankings","last_15_events_putting.csv"
"02356","Last 15 Events - Scoring","POINTS_RANKINGS","Points/Rankings","Rankings","last_15_events_scoring.csv"
