YEAR,MOVEMENT,PLAYER_ID,PLAYER,TOP 10,1ST,2ND,3RD
2010,0,1797,Rocco Mediate,1,1.0,,
2010,0,27933,John Merrick,1,1.0,,
2010,0,32640,Troy Merritt,1,1.0,,
2010,0,23814,Edoardo Molinari,1,1.0,,
2010,0,25198,Francesco Molinari,1,,,
2010,0,27302,Garth Mulroy,1,,,
2010,0,26301,James Nitties,1,1.0,,
2010,0,21949,Joe Ogilvie,1,,,
2010,0,22056,Cameron Percy,1,1.0,,
2010,0,1941,Tom Pernice Jr.,1,,,
2010,0,1945,Kenny Perry,1,,,
2010,0,25336,Alistair Presnell,1,,,
2010,0,7749,Brett Quigley,1,,,
2010,0,27072,Alvaro Quiros,1,,,
2010,0,26539,Robert Rock,1,,,
2010,0,20686,Jeev Milkha Singh,1,,,
2010,0,21528,Henrik Stenson,1,1.0,,
2010,0,31560,Brian Stuard,1,1.0,,
2010,0,6595,Kevin Sutherland,1,,,
2010,0,23307,Roger Tambellini,1,,,
2010,0,28780,Nicholas Thompson,1,,,
2010,0,8385,Omar Uresti,1,,,
2010,0,10423,Mike Weir,1,,,
2010,0,23322,Brett Wetterich,1,,,
2010,0,25892,Steve Wheatcroft,1,1.0,,
2010,0,10425,Jay Williamson,1,,,
2010,0,20436,Garrett Willis,1,,,
2010,0,12602,Dean Wilson,1,1.0,,
2010,0,27506,Oliver Wilson,1,,,
2006,0,10809,Jim Furyk,13,2.0,4.0,3.0
2006,0,6567,Vijay Singh,13,1.0,2.0,
2006,0,8793,Tiger Woods,11,8.0,1.0,1.0
2006,0,23983,Luke Donald,10,1.0,1.0,
2006,0,7749,Brett Quigley,10,2.0,,
2006,0,24502,Adam Scott,10,1.0,3.0,3.0
2006,0,25900,Lucas Glover,9,,,
2006,0,6522,Ernie Els,8,1.0,,
2006,0,22378,Trevor Immelman,8,1.0,2.0,
2006,0,1810,Phil Mickelson,8,2.0,1.0,
2006,0,20229,Stewart Cink,7,1.0,,
2006,0,6621,Joe Durant,7,1.0,1.0,2.0
2006,0,1941,Tom Pernice Jr.,7,1.0,,
2006,0,6527,Steve Stricker,7,1.0,1.0,
2006,0,20098,Stuart Appleby,6,2.0,,
2006,0,20850,Daniel Chopra,6,1.0,,
2006,0,20157,Retief Goosen,6,1.0,1.0,
2006,0,23718,Nathan Green,6,1.0,,
2006,0,11032,Frank Lickliter II,6,1.0,,
2006,0,20572,Rod Pampling,6,1.0,1.0,
2006,0,25345,Carl Pettersson,6,1.0,,
2006,0,23325,Vaughn Taylor,6,1.0,,
2006,0,2206,David Toms,6,1.0,1.0,1.0
2006,0,27095,Nick Watney,6,,,
2006,0,10423,Mike Weir,6,1.0,,
2006,0,23322,Brett Wetterich,6,1.0,2.0,
2006,0,12602,Dean Wilson,6,1.0,1.0,
2006,0,24925,Jonathan Byrd,5,1.0,,
2006,0,12510,Chad Campbell,5,1.0,1.0,1.0
2006,0,21209,Sergio Garcia,5,1.0,,
2006,0,23353,J.J. Henry,5,1.0,1.0,
2006,0,12716,Charley Hoffman,5,,,
2006,0,8075,Jerry Kelly,5,2.0,,
2006,0,27120,Troy Matteson,5,1.0,1.0,
2006,0,22046,Geoff Ogilvy,5,2.0,1.0,
2006,0,22405,Justin Rose,5,1.0,,
2006,0,23621,Rory Sabbatini,5,1.0,2.0,
2006,0,7867,Woody Austin,4,,,
2006,0,24357,K.J. Choi,4,1.0,,
2006,0,23135,Tim Clark,4,1.0,,
2006,0,7457,Steve Flesch,4,2.0,,
2006,0,22892,Jason Gore,4,,,
2006,0,24024,Zach Johnson,4,2.0,1.0,
2006,0,1677,Tom Lehman,4,1.0,,
2006,0,1706,Davis Love III,4,1.0,1.0,
2006,0,21470,Daisuke Maruyama,4,1.0,,
2006,0,12680,Shigeki Maruyama,4,1.0,,
2006,0,1766,Billy Mayfair,4,2.0,,
2006,0,26596,Ryan Moore,4,1.0,,
2006,0,20628,Arron Oberholser,4,1.0,,
2006,0,6373,José María Olazábal,4,2.0,1.0,
2006,0,23320,Ryan Palmer,4,1.0,,
2006,0,12660,Jesper Parnevik,4,1.0,,
2006,0,24138,Ian Poulter,4,1.0,,
2006,0,22913,John Rollins,4,1.0,,
2006,0,2101,Joey Sindelar,4,,,
2006,0,2104,Jeff Sluman,4,1.0,,
2006,0,23623,Bo Van Pelt,4,,,
2006,0,2239,Scott Verplank,4,2.0,,
2006,0,27770,Camilo Villegas,4,2.0,1.0,
2006,0,10885,Robert Allenby,3,,,
2006,0,6004,Stephen Ames,3,1.0,,
2006,0,1024,Billy Andrade,3,1.0,1.0,
2006,0,20498,Briny Baird,3,,,
2006,0,24507,Jason Bohn,3,1.0,,
2006,0,20848,Ángel Cabrera,3,,,
2006,0,19972,José Coceres,3,,,
2006,0,23541,Ben Crane,3,1.0,,
2006,0,26360,Bubba Dickerson,3,,,
2006,0,1381,Fred Funk,3,1.0,,
2006,0,20574,Mathew Goggin,3,1.0,,
2006,0,20766,Padraig Harrington,3,1.0,,
2006,0,6575,Dudley Hart,3,,,
2006,0,21961,Charles Howell III,3,2.0,,
2006,0,26420,Richard Johnson,3,1.0,,
2006,0,20634,Peter Lonard,3,,,
2006,0,1707,Steve Lowery,3,1.0,,
2006,0,21949,Joe Ogilvie,3,1.0,,
2006,0,21959,Ted Purdy,3,,,
2006,0,20645,John Senden,3,1.0,,
2006,0,22293,Heath Slocum,3,2.0,,
2006,0,25804,Bubba Watson,3,1.0,,
2006,0,23048,Eric Axley,2,1.0,1.0,
2006,0,22371,Aaron Baddeley,2,1.0,,
2006,0,19824,Craig Barlow,2,1.0,,
2006,0,20099,Doug Barron,2,,,
2006,0,21646,David Branshaw,2,,,
2006,0,8123,Jeff Brehaut,2,,,
2006,0,1139,Olin Browne,2,,,
2006,0,1142,Bart Bryant,2,1.0,,
2006,0,20472,Alex Cejka,2,1.0,,
2006,0,1219,John Cook,2,1.0,,
2006,0,1226,Fred Couples,2,1.0,,
2006,0,22621,Ben Curtis,2,2.0,,
2006,0,21753,Brian Davis,2,,,
2006,0,6251,Chris DiMarco,2,1.0,,
2006,0,1320,Bob Estes,2,2.0,,
2006,0,21805,Harrison Frazar,2,,,
2006,0,19846,Brian Gay,2,,,
2006,0,20105,Jeff Gove,2,,,
2006,0,6643,Paul Goydos,2,1.0,,
2006,0,24980,Scott Gutschewski,2,,,
2006,0,8537,J.P. Hayes,2,1.0,,
2006,0,12782,Tim Herron,2,1.0,,
2006,0,21007,Gabriel Hjertstedt,2,,,
2006,0,27141,J.B. Holmes,2,1.0,,
2006,0,21731,Freddie Jacobson,2,,,
2006,0,1577,Lee Janzen,2,1.0,,
2006,0,6573,Brandt Jobe,2,,,
2006,0,10733,Kent Jones,2,,,
2006,0,20382,Stephen Leaney,2,,,
2006,0,10860,Justin Leonard,2,,,
2006,0,1724,Jeff Maggert,2,1.0,,
2006,0,24781,Hunter Mahan,2,1.0,,
2006,0,20631,David McKenzie,2,,,
2006,0,6515,Shaun Micheel,2,1.0,,
2006,0,24140,Sean O'Hair,2,1.0,,
2006,0,22348,Nick O'Hern,2,1.0,,
2006,0,28475,Jeff Overton,2,,,
2006,0,20691,Greg Owen,2,1.0,,
2006,0,23788,D.J. Trahan,2,1.0,,
2006,0,8385,Omar Uresti,2,1.0,,
2006,0,23349,Charles Warren,2,,,
2006,0,20396,Lee Westwood,2,,,
2006,0,21407,Arjun Atwal,1,,,
2006,0,1042,Paul Azinger,1,,,
2006,0,7223,Brian Bateman,1,1.0,,
2006,0,12652,Cameron Beckman,1,,,
2006,0,23614,Rich Beem,1,,,
2006,0,20029,Notah Begay III,1,,,
2006,0,10505,Shane Bertsch,1,,,
2006,0,22946,Henrik Bjornstad,1,,,
2006,0,1161,Mark Calcavecchia,1,,,
2006,0,20400,Michael Campbell,1,,,
2006,0,25364,Paul Casey,1,,,
2006,0,19825,Darren Clarke,1,1.0,,
2006,0,11123,Chris Couch,1,1.0,,
2006,0,8835,Kris Cox,1,1.0,,
2006,0,19881,Robert Damron,1,,,
2006,0,6034,Marco Dawson,1,,,
2006,0,8931,Glen Day,1,,,
2006,0,1261,Jay Delsing,1,,,
2006,0,12760,Danny Ellis,1,,,
2006,0,21461,Kenneth Ferrie,1,,,
2006,0,12823,Carlos Franco,1,,,
2006,0,24358,Robert Garrigus,1,,,
2006,0,12645,Brent Geiberger,1,,,
2006,0,10201,Matt Gogel,1,,,
2006,0,20378,Mathias Grönberg,1,,,
2006,0,24924,Bill Haas,1,,,
2006,0,1473,Todd Hamilton,1,,,
2006,0,20608,David Howell,1,,,
2006,0,1553,John Huston,1,,,
2006,0,21350,Ryuji Imada,1,,,
2006,0,24511,Thongchai Jaidee,1,,,
2006,0,20218,Shingo Katayama,1,,,
2006,0,20094,Jonathan Kaye,1,,,
2006,0,1619,Skip Kendall,1,,,
2006,0,29718,Anthony Kim,1,1.0,,
2006,0,1666,Bernhard Langer,1,,,
2006,0,10565,Ian Leggatt,1,,,
2006,0,1685,J.L. Lewis,1,,,
2006,0,24912,Will MacKenzie,1,1.0,,
2006,0,6350,Bob May,1,1.0,,
2006,0,1823,Larry Mize,1,,,
2006,0,8635,Colin Montgomerie,1,1.0,,
2006,0,1928,Corey Pavin,1,1.0,,
2006,0,24361,Pat Perez,1,1.0,,
2006,0,25240,D.A. Points,1,,,
2006,0,10213,Dicky Pride,1,,,
2006,0,23497,Tag Ridings,1,,,
2006,0,2002,John Riegger,1,,,
2006,0,20127,Chris Riley,1,,,
2006,0,25562,Andres Romero,1,,,
2006,0,22548,Patrick Sheehan,1,,,
2006,0,2110,Jerry Smith,1,,,
2006,0,25679,B.J. Staten,1,,,
2006,0,21528,Henrik Stenson,1,1.0,,
2006,0,21498,Hideto Tanihara,1,,,
2006,0,28780,Nicholas Thompson,1,,,
2006,0,2214,Kirk Triplett,1,1.0,,
2006,0,20812,Tjaart van der Walt,1,,,
2006,0,2246,Duffy Waldorf,1,1.0,,
2006,0,19913,Ron Whittaker,1,,,
2006,0,21878,Mark Wilson,1,,,
2005,0,6567,Vijay Singh,18,4.0,2.0,3.0
2005,0,8793,Tiger Woods,13,6.0,4.0,2.0
2005,0,2206,David Toms,11,1.0,1.0,1.0
2005,0,10809,Jim Furyk,10,1.0,4.0,
2005,0,1706,Davis Love III,9,2.0,,
2005,0,1810,Phil Mickelson,9,4.0,1.0,
2005,0,21209,Sergio Garcia,8,1.0,1.0,2.0
2005,0,20157,Retief Goosen,8,1.0,2.0,
2005,0,25900,Lucas Glover,7,1.0,1.0,
2005,0,12782,Tim Herron,7,1.0,,
2005,0,1945,Kenny Perry,7,2.0,1.0,
2005,0,23135,Tim Clark,6,1.0,1.0,
2005,0,23541,Ben Crane,6,1.0,2.0,1.0
2005,0,6251,Chris DiMarco,6,3.0,1.0,
2005,0,21961,Charles Howell III,6,1.0,1.0,
2005,0,6573,Brandt Jobe,6,2.0,1.0,
2005,0,1766,Billy Mayfair,6,1.0,,
2005,0,6373,José María Olazábal,6,1.0,2.0,
2005,0,20572,Rod Pampling,6,,,
2005,0,24502,Adam Scott,6,1.0,,
2005,0,23623,Bo Van Pelt,6,2.0,,
2005,0,22371,Aaron Baddeley,5,,,
2005,0,8123,Jeff Brehaut,5,1.0,,
2005,0,1161,Mark Calcavecchia,5,1.0,1.0,
2005,0,12510,Chad Campbell,5,2.0,1.0,
2005,0,20229,Stewart Cink,5,1.0,,
2005,0,19825,Darren Clarke,5,1.0,1.0,
2005,0,23983,Luke Donald,5,2.0,1.0,
2005,0,6522,Ernie Els,5,1.0,1.0,
2005,0,24024,Zach Johnson,5,1.0,1.0,
2005,0,12680,Shigeki Maruyama,5,1.0,1.0,
2005,0,21949,Joe Ogilvie,5,2.0,,
2005,0,22046,Geoff Ogilvy,5,1.0,1.0,
2005,0,23497,Tag Ridings,5,1.0,,
2005,0,2239,Scott Verplank,5,2.0,1.0,
2005,0,20098,Stuart Appleby,4,1.0,,
2005,0,21407,Arjun Atwal,4,1.0,,
2005,0,7867,Woody Austin,4,1.0,,
2005,0,1142,Bart Bryant,4,2.0,,
2005,0,1226,Fred Couples,4,1.0,1.0,
2005,0,1329,Brad Faxon,4,1.0,1.0,
2005,0,21805,Harrison Frazar,4,2.0,,
2005,0,20766,Padraig Harrington,4,2.0,,
2005,0,23353,J.J. Henry,4,,,
2005,0,26420,Richard Johnson,4,,,
2005,0,8075,Jerry Kelly,4,,,
2005,0,1677,Tom Lehman,4,2.0,,
2005,0,10860,Justin Leonard,4,2.0,,
2005,0,1685,J.L. Lewis,4,,,
2005,0,8635,Colin Montgomerie,4,1.0,1.0,
2005,0,24140,Sean O'Hair,4,1.0,1.0,
2005,0,20628,Arron Oberholser,4,,,
2005,0,24361,Pat Perez,4,,,
2005,0,22293,Heath Slocum,4,1.0,,
2005,0,23325,Vaughn Taylor,4,1.0,1.0,
2005,0,2223,Bob Tway,4,1.0,,
2005,0,23349,Charles Warren,4,1.0,,
2005,0,12602,Dean Wilson,4,,,
2005,0,10885,Robert Allenby,3,,,
2005,0,6004,Stephen Ames,3,,,
2005,0,24507,Jason Bohn,3,1.0,1.0,1.0
2005,0,20400,Michael Campbell,3,1.0,,
2005,0,24357,K.J. Choi,3,1.0,,
2005,0,6621,Joe Durant,3,1.0,,
2005,0,1313,Steve Elkington,3,1.0,,
2005,0,1381,Fred Funk,3,1.0,1.0,
2005,0,6575,Dudley Hart,3,,,
2005,0,20433,Mark Hensby,3,1.0,,
2005,0,21731,Freddie Jacobson,3,,,
2005,0,20094,Jonathan Kaye,3,2.0,,
2005,0,1666,Bernhard Langer,3,,,
2005,0,20634,Peter Lonard,3,1.0,1.0,
2005,0,1707,Steve Lowery,3,1.0,,
2005,0,10585,Scott McCarron,3,1.0,,
2005,0,25572,Graeme McDowell,3,1.0,,
2005,0,22348,Nick O'Hern,3,,,
2005,0,20691,Greg Owen,3,1.0,,
2005,0,23320,Ryan Palmer,3,1.0,2.0,
2005,0,1948,Tim Petrovic,3,1.0,,
2005,0,25345,Carl Pettersson,3,1.0,1.0,
2005,0,21959,Ted Purdy,3,1.0,1.0,
2005,0,22405,Justin Rose,3,2.0,,
2005,0,23621,Rory Sabbatini,3,,,
2005,0,20645,John Senden,3,,,
2005,0,2101,Joey Sindelar,3,,,
2005,0,2104,Jeff Sluman,3,1.0,,
2005,0,21951,Joey Snyder III,3,,,
2005,0,6595,Kevin Sutherland,3,,,
2005,0,23788,D.J. Trahan,3,,,
2005,0,21878,Mark Wilson,3,1.0,,
2005,0,6197,Michael Allen,2,,,
2005,0,20498,Briny Baird,2,,,
2005,0,20099,Doug Barron,2,1.0,,
2005,0,23614,Rich Beem,2,1.0,1.0,
2005,0,1139,Olin Browne,2,1.0,1.0,
2005,0,20850,Daniel Chopra,2,,,
2005,0,22621,Ben Curtis,2,1.0,,
2005,0,1249,John Daly,2,2.0,,
2005,0,21753,Brian Davis,2,1.0,,
2005,0,1261,Jay Delsing,2,,,
2005,0,20121,Todd Fischer,2,1.0,,
2005,0,7457,Steve Flesch,2,,,
2005,0,12823,Carlos Franco,2,1.0,,
2005,0,1388,Robert Gamez,2,1.0,,
2005,0,8537,J.P. Hayes,2,1.0,,
2005,0,20608,David Howell,2,,,
2005,0,1553,John Huston,2,,,
2005,0,22378,Trevor Immelman,2,,,
2005,0,10733,Kent Jones,2,,,
2005,0,23552,Hank Kuehne,2,1.0,,
2005,0,1723,Andrew Magee,2,,,
2005,0,1724,Jeff Maggert,2,,,
2005,0,24781,Hunter Mahan,2,,,
2005,0,6515,Shaun Micheel,2,,,
2005,0,25396,Kevin Na,2,2.0,,
2005,0,12660,Jesper Parnevik,2,,,
2005,0,1920,Craig Parry,2,,,
2005,0,1928,Corey Pavin,2,,,
2005,0,1941,Tom Pernice Jr.,2,1.0,1.0,
2005,0,24138,Ian Poulter,2,,,
2005,0,1968,Nick Price,2,,,
2005,0,7749,Brett Quigley,2,,,
2005,0,2010,Loren Roberts,2,1.0,,
2005,0,7013,Wes Short Jr.,2,1.0,,
2005,0,26679,Kevin Stadler,2,,,
2005,0,22295,Darron Stiles,2,,,
2005,0,20548,Hidemichi Tanaka,2,1.0,,
2005,0,27095,Nick Watney,2,,,
2005,0,10423,Mike Weir,2,1.0,,
2005,0,23322,Brett Wetterich,2,,,
2005,0,21633,Steve Allan,1,,,
2005,0,23036,Chris Anderson,1,,,
2005,0,1024,Billy Andrade,1,1.0,,
2005,0,1035,Tommy Armour III,1,,,
2005,0,19824,Craig Barlow,1,,,
2005,0,12652,Cameron Beckman,1,,,
2005,0,10944,Thomas Bjørn,1,1.0,,
2005,0,1127,Danny Briggs,1,,,
2005,0,6220,Jaxon Brigman,1,,,
2005,0,1132,Mark Brooks,1,,,
2005,0,24925,Jonathan Byrd,1,,,
2005,0,20848,Ángel Cabrera,1,,,
2005,0,20623,Gavin Coles,1,,,
2005,0,1219,John Cook,1,,,
2005,0,19881,Robert Damron,1,1.0,,
2005,0,6034,Marco Dawson,1,,,
2005,0,8931,Glen Day,1,,,
2005,0,23409,James Driscoll,1,1.0,,
2005,0,6036,Scott Dunlap,1,,,
2005,0,1320,Bob Estes,1,,,
2005,0,19846,Brian Gay,1,1.0,,
2005,0,12645,Brent Geiberger,1,,,
2005,0,10201,Matt Gogel,1,,,
2005,0,22892,Jason Gore,1,1.0,,
2005,0,6643,Paul Goydos,1,,,
2005,0,20569,Richard Green,1,,,
2005,0,20378,Mathias Grönberg,1,,,
2005,0,24604,Hunter Haas,1,,,
2005,0,1457,Jay Haas,1,,,
2005,0,10117,Bob Heintz,1,,,
2005,0,23063,Scott Hend,1,,,
2005,0,21350,Ryuji Imada,1,,,
2005,0,1577,Lee Janzen,1,,,
2005,0,23725,Brendan Jones,1,1.0,,
2005,0,23108,Matt Kuchar,1,,,
2005,0,6332,Neal Lancaster,1,,,
2005,0,12662,Thomas Levet,1,,,
2005,0,11032,Frank Lickliter II,1,,,
2005,0,24912,Will MacKenzie,1,,,
2005,0,12461,Paul McGinley,1,1.0,,
2005,0,8339,Spike McRoy,1,,,
2005,0,1797,Rocco Mediate,1,,,
2005,0,26596,Ryan Moore,1,1.0,,
2005,0,1927,Dennis Paulson,1,,,
2005,0,28486,Michael Putnam,1,,,
2005,0,22913,John Rollins,1,1.0,,
2005,0,22548,Patrick Sheehan,1,,,
2005,0,2106,Chris Smith,1,,,
2005,0,2133,Craig Stadler,1,,,
2005,0,21528,Henrik Stenson,1,1.0,,
2005,0,6527,Steve Stricker,1,,,
2005,0,26287,Roland Thatcher,1,,,
2005,0,2214,Kirk Triplett,1,,,
2005,0,8385,Omar Uresti,1,,,
2005,0,20812,Tjaart van der Walt,1,1.0,,
2005,0,20160,Charlie Wi,1,,,
2005,0,10425,Jay Williamson,1,,,
2004,0,6567,Vijay Singh,18,9.0,2.0,1.0
2004,0,8793,Tiger Woods,14,1.0,3.0,3.0
2004,0,1810,Phil Mickelson,13,2.0,2.0,3.0
2004,0,6004,Stephen Ames,11,1.0,1.0,
2004,0,20229,Stewart Cink,10,2.0,1.0,
2004,0,6522,Ernie Els,10,3.0,2.0,1.0
2004,0,6251,Chris DiMarco,9,2.0,1.0,
2004,0,20157,Retief Goosen,9,2.0,1.0,
2004,0,1457,Jay Haas,8,1.0,,
2004,0,20433,Mark Hensby,8,1.0,1.0,2.0
2004,0,8075,Jerry Kelly,8,1.0,,
2004,0,1706,Davis Love III,8,2.0,1.0,
2004,0,24357,K.J. Choi,7,1.0,,
2004,0,1945,Kenny Perry,7,1.0,,
2004,0,25345,Carl Pettersson,7,1.0,,
2004,0,23621,Rory Sabbatini,7,2.0,2.0,
2004,0,24502,Adam Scott,7,2.0,1.0,1.0
2004,0,2206,David Toms,7,1.0,,
2004,0,10423,Mike Weir,7,1.0,1.0,
2004,0,23135,Tim Clark,6,,,
2004,0,1381,Fred Funk,6,1.0,1.0,1.0
2004,0,12680,Shigeki Maruyama,6,1.0,,
2004,0,2214,Kirk Triplett,6,,,
2004,0,2239,Scott Verplank,6,1.0,1.0,
2004,0,10885,Robert Allenby,5,,,
2004,0,20098,Stuart Appleby,5,1.0,1.0,1.0
2004,0,23541,Ben Crane,5,,,
2004,0,1249,John Daly,5,1.0,1.0,
2004,0,21209,Sergio Garcia,5,2.0,,
2004,0,20766,Padraig Harrington,5,2.0,,
2004,0,21961,Charles Howell III,5,1.0,,
2004,0,21731,Freddie Jacobson,5,,,
2004,0,24024,Zach Johnson,5,1.0,2.0,
2004,0,1724,Jeff Maggert,5,1.0,1.0,
2004,0,12660,Jesper Parnevik,5,1.0,,
2004,0,1941,Tom Pernice Jr.,5,2.0,,
2004,0,23623,Bo Van Pelt,5,,,
2004,0,2246,Duffy Waldorf,5,,,
2004,0,12510,Chad Campbell,4,1.0,1.0,
2004,0,19825,Darren Clarke,4,2.0,,
2004,0,23983,Luke Donald,4,1.0,1.0,
2004,0,20121,Todd Fischer,4,2.0,,
2004,0,7457,Steve Flesch,4,1.0,1.0,
2004,0,12823,Carlos Franco,4,1.0,2.0,
2004,0,21805,Harrison Frazar,4,2.0,1.0,
2004,0,12782,Tim Herron,4,1.0,1.0,
2004,0,1527,Scott Hoch,4,1.0,,
2004,0,1553,John Huston,4,1.0,,
2004,0,1666,Bernhard Langer,4,,,
2004,0,1677,Tom Lehman,4,1.0,,
2004,0,11032,Frank Lickliter II,4,1.0,,
2004,0,21949,Joe Ogilvie,4,1.0,1.0,
2004,0,22046,Geoff Ogilvy,4,,,
2004,0,21959,Ted Purdy,4,2.0,,
2004,0,22405,Justin Rose,4,,,
2004,0,6595,Kevin Sutherland,4,,,
2004,0,23325,Vaughn Taylor,4,1.0,,
2004,0,7867,Woody Austin,3,1.0,,
2004,0,1042,Paul Azinger,3,,,
2004,0,20498,Briny Baird,3,1.0,,
2004,0,24925,Jonathan Byrd,3,1.0,1.0,
2004,0,20472,Alex Cejka,3,1.0,,
2004,0,20850,Daniel Chopra,3,,,
2004,0,1226,Fred Couples,3,1.0,,
2004,0,6621,Joe Durant,3,,,
2004,0,1473,Todd Hamilton,3,2.0,,
2004,0,23353,J.J. Henry,3,1.0,,
2004,0,1577,Lee Janzen,3,,,
2004,0,10860,Justin Leonard,3,1.0,,
2004,0,24781,Hunter Mahan,3,1.0,,
2004,0,20628,Arron Oberholser,3,1.0,,
2004,0,1948,Tim Petrovic,3,,,
2004,0,20127,Chris Riley,3,1.0,,
2004,0,22548,Patrick Sheehan,3,1.0,1.0,
2004,0,22293,Heath Slocum,3,1.0,,
2004,0,2104,Jeff Sluman,3,,,
2004,0,2223,Bob Tway,3,,,
2004,0,6197,Michael Allen,2,1.0,,
2004,0,1035,Tommy Armour III,2,1.0,,
2004,0,7223,Brian Bateman,2,1.0,,
2004,0,12652,Cameron Beckman,2,,,
2004,0,20029,Notah Begay III,2,1.0,,
2004,0,10944,Thomas Bjørn,2,1.0,,
2004,0,1139,Olin Browne,2,,,
2004,0,1157,Tom Byrum,2,,,
2004,0,1161,Mark Calcavecchia,2,,,
2004,0,25364,Paul Casey,2,,,
2004,0,20593,Greg Chalmers,2,,,
2004,0,19972,José Coceres,2,1.0,,
2004,0,19881,Robert Damron,2,1.0,,
2004,0,12760,Danny Ellis,2,,,
2004,0,1329,Brad Faxon,2,,,
2004,0,10809,Jim Furyk,2,,,
2004,0,1388,Robert Gamez,2,,,
2004,0,1418,Bill Glasson,2,,,
2004,0,25900,Lucas Glover,2,,,
2004,0,10201,Matt Gogel,2,,,
2004,0,20378,Mathias Grönberg,2,,,
2004,0,6575,Dudley Hart,2,1.0,,
2004,0,10733,Kent Jones,2,,,
2004,0,20094,Jonathan Kaye,2,1.0,,
2004,0,1619,Skip Kendall,2,1.0,,
2004,0,23552,Hank Kuehne,2,,,
2004,0,6332,Neal Lancaster,2,,,
2004,0,20382,Stephen Leaney,2,,,
2004,0,1685,J.L. Lewis,2,,,
2004,0,1707,Steve Lowery,2,1.0,1.0,
2004,0,10585,Scott McCarron,2,1.0,,
2004,0,25396,Kevin Na,2,1.0,,
2004,0,23320,Ryan Palmer,2,1.0,1.0,
2004,0,20572,Rod Pampling,2,1.0,,
2004,0,1927,Dennis Paulson,2,,,
2004,0,1928,Corey Pavin,2,,,
2004,0,1968,Nick Price,2,,,
2004,0,2010,Loren Roberts,2,1.0,,
2004,0,22913,John Rollins,2,,,
2004,0,20645,John Senden,2,,,
2004,0,2101,Joey Sindelar,2,1.0,,
2004,0,20548,Hidemichi Tanaka,2,1.0,,
2004,0,20396,Lee Westwood,2,,,
2004,0,10425,Jay Williamson,2,,,
2004,0,21633,Steve Allan,1,1.0,,
2004,0,1024,Billy Andrade,1,,,
2004,0,21407,Arjun Atwal,1,,,
2004,0,22371,Aaron Baddeley,1,1.0,,
2004,0,21739,Aaron Barber,1,,,
2004,0,19824,Craig Barlow,1,,,
2004,0,7721,Pat Bates,1,,,
2004,0,24507,Jason Bohn,1,,,
2004,0,7363,Craig Bowden,1,,,
2004,0,8123,Jeff Brehaut,1,,,
2004,0,1127,Danny Briggs,1,,,
2004,0,1132,Mark Brooks,1,,,
2004,0,1142,Bart Bryant,1,1.0,,
2004,0,6809,Bob Burns,1,,,
2004,0,20848,Ángel Cabrera,1,,,
2004,0,11123,Chris Couch,1,,,
2004,0,22621,Ben Curtis,1,,,
2004,0,8931,Glen Day,1,1.0,,
2004,0,25686,Jason Dufner,1,,,
2004,0,20104,Ken Duke,1,,,
2004,0,1320,Bob Estes,1,1.0,,
2004,0,1374,Robin Freeman,1,1.0,,
2004,0,1378,David Frost,1,,,
2004,0,1385,Jim Gallagher Jr.,1,,,
2004,0,19846,Brian Gay,1,,,
2004,0,12645,Brent Geiberger,1,1.0,,
2004,0,24924,Bill Haas,1,,,
2004,0,8337,Mike Heinen,1,,,
2004,0,23063,Scott Hend,1,1.0,,
2004,0,20608,David Howell,1,1.0,,
2004,0,6573,Brandt Jobe,1,,,
2004,0,8633,Per-Ulrik Johansson,1,,,
2004,0,26420,Richard Johnson,1,,,
2004,0,22624,Joel Kribel,1,,,
2004,0,23108,Matt Kuchar,1,,,
2004,0,12662,Thomas Levet,1,,,
2004,0,20634,Peter Lonard,1,,,
2004,0,1766,Billy Mayfair,1,,,
2004,0,12461,Paul McGinley,1,,,
2004,0,8339,Spike McRoy,1,,,
2004,0,6515,Shaun Micheel,1,,,
2004,0,12682,Hirofumi Miyase,1,,,
2004,0,8635,Colin Montgomerie,1,,,
2004,0,26950,John Morgan,1,1.0,,
2004,0,1887,Mark O'Meara,1,,,
2004,0,6373,José María Olazábal,1,,,
2004,0,1920,Craig Parry,1,1.0,,
2004,0,24361,Pat Perez,1,1.0,,
2004,0,10912,Craig Perks,1,,,
2004,0,24138,Ian Poulter,1,,,
2004,0,10213,Dicky Pride,1,,,
2004,0,7749,Brett Quigley,1,1.0,,
2004,0,23497,Tag Ridings,1,1.0,,
2004,0,2002,John Riegger,1,,,
2004,0,2049,Gene Sauers,1,,,
2004,0,2099,Scott Simpson,1,,,
2004,0,2106,Chris Smith,1,1.0,,
2004,0,8375,Paul Stankowski,1,,,
2004,0,20580,Andre Stolz,1,1.0,,
2004,0,6527,Steve Stricker,1,,,
2004,0,26287,Roland Thatcher,1,,,
2004,0,8385,Omar Uresti,1,,,
2004,0,27770,Camilo Villegas,1,,,
2004,0,12602,Dean Wilson,1,1.0,,
2004,0,21878,Mark Wilson,1,,,
2002,0,8793,Tiger Woods,13,5.0,2.0,2.0
2002,0,1810,Phil Mickelson,12,2.0,1.0,5.0
2002,0,2206,David Toms,12,3.0,1.0,
2002,0,6567,Vijay Singh,11,2.0,2.0,
2002,0,10809,Jim Furyk,9,1.0,,
2002,0,21209,Sergio Garcia,9,1.0,,
2002,0,10885,Robert Allenby,8,2.0,1.0,
2002,0,1320,Bob Estes,8,1.0,,
