YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
2014,450,-6,24940,Edward Loar,0.38,18.26,-25.38,0.0
2014,451,-4,29989,Lasse Jensen,0.38,17.09,-4.57,17.57
2014,451,-5,35296,Haotong Li,0.38,15.19,-3.62,12.81
2014,453,-14,23580,Tetsuji Hiratsuka,0.38,19.69,-19.94,5.72
2014,453,-10,20160,Charlie Wi,0.38,19.69,-32.64,11.88
2014,455,-7,25234,Jason Knutzon,0.37,15.73,-9.55,11.85
2014,456,33,21187,Hidemasa Hoshino,0.37,14.92,-7.49,6.64
2014,457,-5,33473,Jerome Lando Casanova,0.37,14.86,-3.03,13.62
2014,458,-8,22117,Jyoti Randhawa,0.37,14.84,-9.29,7.19
2014,459,-8,33801,Joachim B Hansen,0.37,19.19,-25.52,6.12
2014,460,-7,27466,Spencer Levin,0.37,14.67,-16.94,8.82
2014,461,-13,21878,Mark Wilson,0.37,16.86,-27.82,4.1
2014,462,-6,33927,Bryden MacPherson,0.37,14.64,-3.99,7.47
2014,463,5,35532,Tom Hoge,0.36,16.78,-5.64,13.33
2014,464,-6,29431,Sattaya Supupramai,0.36,14.58,-4.02,11.49
2014,465,-10,40101,Brinson Paolini,0.36,14.57,-9.07,5.04
2014,466,-9,29778,IlHwan Park,0.36,14.52,-4.12,11.74
2014,467,-5,28521,Ryutaro Nagano,0.36,14.87,-7.18,10.28
2014,468,-3,33202,Niccolo Quintarelli,0.36,14.42,-0.79,14.3
2014,469,-9,24725,Richard Finch,0.36,18.73,-19.07,3.51
2014,469,-3,25289,Steven Jeffress,0.36,14.4,-2.16,13.2
2014,471,-10,21470,Daisuke Maruyama,0.36,16.48,-13.99,3.96
2014,472,-9,39958,Jeunghun Wang,0.36,14.31,-5.18,13.43
2014,473,1,35732,Wes Roach,0.36,17.51,-10.17,13.84
2014,474,-8,30819,Victor Riu,0.35,18.44,-12.81,7.11
2014,475,-4,29268,Bronson Burgoon,0.35,14.89,-4.24,9.73
2014,476,-4,35319,Thomas Linard,0.35,14.13,-1.33,15.46
2014,477,5,35809,Steven Brown,0.35,14.09,-0.98,14.65
2014,478,-9,32333,Kevin Tway,0.35,17.24,-13.01,6.98
2014,479,-15,1320,Bob Estes,0.35,14.06,-29.02,0.0
2014,480,8,8725,Tom Gillis,0.35,15.1,-19.15,12.68
2014,481,-6,27784,Wen-Tang Lin,0.35,14.04,-8.93,9.9
2014,482,-6,33605,Gunn Charoenkul,0.35,14.03,-8.31,9.82
2014,483,-6,33196,Carlos Pigem,0.35,14.02,-4.48,12.39
2014,484,-3,30750,Tommy Gainey,0.35,18.15,-29.2,14.95
2014,484,-4,47238,Jazz Janewattananond,0.35,13.96,-4.62,9.29
2014,486,-16,25900,Lucas Glover,0.35,17.1,-18.0,8.15
2014,487,-4,30164,Pontus Widegren,0.35,13.95,-3.33,11.8
2014,488,-3,28338,Adrien Bernadet,0.35,14.24,-3.05,15.29
2014,489,-2,34317,Joakim Lagergren,0.35,14.91,-5.46,12.0
2014,490,-6,30763,Woo-Hyun Kim,0.35,13.86,-1.42,13.86
2014,491,2,6621,Joe Durant,0.35,15.93,-9.44,11.79
2014,492,-6,26436,Elmer Salvador,0.34,13.75,-9.21,6.0
2014,493,-3,39975,Michael Kim,0.34,13.72,-4.13,10.14
2014,494,2,1706,Davis Love III,0.34,13.7,-17.25,9.81
2014,495,-4,32618,Rhein Gibson,0.34,13.65,-5.08,7.5
2014,496,-18,24179,David Drysdale,0.34,17.6,-21.47,9.99
2014,497,0,28620,Aron Price,0.34,17.45,-8.98,9.16
2014,498,0,25653,Yoshinobu Tsukada,0.33,16.97,-16.69,5.54
2014,499,0,22034,Yasuharu Imano,0.33,13.3,-9.02,8.75
2014,500,1,34451,Brett Munson,0.33,13.29,-1.18,14.47
2014,501,-6,27030,Peter Whiteford,0.33,17.25,-18.1,7.29
2014,502,39,35225,Brandon Stone,0.33,13.25,-3.97,11.07
2014,503,-11,33459,Jens Dantorp,0.33,14.88,-11.58,6.7
2014,504,0,46594,Ricardo Gouveia,0.33,13.22,13.22,
2014,505,-5,30191,Julián Etulain,0.33,13.54,-5.14,10.34
2014,506,-12,24218,Han Lee,0.33,14.51,-23.36,5.34
2014,507,29,27816,Jamie McLeary,0.33,17.06,-10.21,5.37
2014,508,-5,29936,Ryan Fox,0.33,13.12,-6.52,10.1
2014,509,-3,39460,Cyril Bouniol,0.33,13.09,-0.52,13.61
2014,510,49,27776,Pelle Edberg,0.33,13.08,-6.85,10.19
2014,511,-6,1666,Bernhard Langer,0.32,12.96,-4.36,13.5
2014,512,183,37278,Nicholas Lindheim,0.32,12.95,-0.08,13.02
2014,512,-3,34371,Adrien Saddier,0.32,12.94,-3.63,10.48
2014,512,-1,34087,Carlos Sainz Jr,0.32,12.94,-3.71,9.54
2014,515,-5,28630,Carlos Del Moral,0.32,16.81,-6.08,19.37
2014,516,-14,27091,Kunihiro Kamii,0.32,14.53,-22.73,2.89
2014,517,-13,33120,Mark Anderson,0.32,12.88,-14.61,2.79
2014,518,-10,20367,Fredrik Andersson Hed,0.32,13.48,-33.68,2.4
2014,518,-3,35451,Scott Pinckney,0.32,12.84,-1.5,13.35
2014,520,-8,24811,Satoshi Tomiyama,0.32,12.8,-8.68,3.04
2014,521,-7,34133,Yosuke Tsukada,0.32,12.79,-5.58,7.17
2014,522,-6,10213,Dicky Pride,0.32,16.2,-16.53,11.89
2014,523,-10,31121,Berry Henson,0.32,14.27,-12.96,4.81
2014,524,-5,29806,Hung Chien-yao,0.32,12.63,-7.05,5.63
2014,525,-8,26808,Tadahiro Takayama,0.32,13.88,-9.1,9.02
2014,526,-8,31577,Tano Goya,0.32,16.38,-7.34,18.07
2014,527,1,32058,José de Jesús Rodríguez,0.31,13.49,-12.23,5.3
2014,528,2,30845,Pierre Relecom,0.31,12.53,-0.63,12.0
2014,529,-3,29229,Jun-won Park,0.31,12.44,-5.26,11.88
2014,530,-9,20684,Chawalit Plaphol,0.31,12.42,-11.25,8.4
2014,531,-11,20669,James Kingston,0.31,15.82,-17.53,5.39
2014,532,-5,34033,Ki Sang Lee,0.31,12.39,-3.46,12.7
2014,533,-3,28087,Kris Blanks,0.31,12.38,-5.35,14.0
2014,533,-8,22368,Daniel Gaunt,0.31,16.1,-10.06,9.09
2014,535,-12,24466,Gareth Paddison,0.31,12.37,-11.54,7.68
2014,536,-1,31319,Travis Bertoni,0.31,12.34,12.34,
2014,537,58,21267,Alessandro Tadini,0.31,14.49,-14.82,13.65
2014,538,-9,29294,Ho Sung Choi,0.31,16.02,-12.51,6.5
2014,539,-18,29971,Lyle Rowe,0.31,15.69,-3.06,14.0
2014,540,-7,33610,Panuphol Pittayarat,0.31,12.56,-8.8,5.02
2014,541,30,29349,Matteo Delpodio,0.3,14.33,-6.94,12.01
2014,542,-18,35175,Jason Barnes,0.3,12.48,-2.76,10.08
2014,543,-9,26956,Bronson La'Cassie,0.3,15.83,-14.42,3.71
2014,544,-7,37189,Harold Varner III,0.3,12.12,-1.15,13.27
2014,545,-13,30005,Neil Schietekat,0.3,15.08,-5.36,12.53
2014,546,19,29669,Tim Sluiter,0.3,12.06,-11.73,7.1
2014,547,-10,30163,Henrik Norlander,0.3,14.73,-7.84,10.01
2014,547,-4,33434,Niall Turner,0.3,12.02,-1.56,10.86
2014,549,80,31998,PH McIntyre,0.3,14.72,-7.6,10.27
2014,550,-10,30924,Rhys Davies,0.3,15.51,-9.93,8.54
2014,551,-9,39978,John Hahn,0.3,11.92,-2.91,11.38
2014,552,-5,23325,Vaughn Taylor,0.3,14.57,-12.53,8.62
2014,553,-14,27060,John Mallinger,0.3,11.88,-12.71,12.53
2014,554,-9,25493,Nick Taylor,0.3,11.83,-3.82,9.4
2014,555,-9,31681,Louis de Jager,0.29,11.76,-6.63,9.54
2014,556,62,31363,Javier Colomo,0.29,11.73,-8.48,7.18
2014,557,-8,35992,Jack Wilson,0.29,11.62,-7.18,1.4
2014,558,-7,39112,William Harrold,0.29,11.61,-0.39,12.0
2014,559,-12,29954,Robert Dinwiddie,0.29,11.6,-13.01,2.45
2014,560,-16,35450,Patrick Cantlay,0.29,11.59,-19.29,2.35
2014,561,-6,37454,Whee Kim,0.29,14.67,-13.37,10.44
2014,562,-12,20574,Mathew Goggin,0.29,14.92,-15.86,5.27
2014,563,-10,31111,David Coupland,0.29,11.47,-0.59,12.06
2014,564,-12,20498,Briny Baird,0.29,11.46,-7.6,0.0
2014,565,-11,28092,D.H. Lee,0.29,14.6,-21.12,2.21
2014,566,58,28340,Julien Guerrier,0.28,11.67,-5.06,7.53
2014,567,-10,39374,William Kropp,0.28,11.38,-1.21,12.59
2014,568,-8,30261,Ryan Yip,0.28,11.21,-2.01,10.11
2014,569,-8,46110,Timothy Madigan,0.28,11.16,-0.24,11.4
2014,570,-12,33780,Nick Cullen,0.28,11.15,-15.46,0.0
2014,571,23,12461,Paul McGinley,0.28,11.14,-11.55,6.44
2014,572,-10,29485,Brett Stegmaier,0.28,13.25,-4.69,11.81
2014,573,37,28723,John Parry,0.27,14.18,-15.29,2.13
2014,574,-8,30736,Oscar Fraustro,0.27,14.07,-11.21,11.03
2014,575,-9,23699,Danny Chia,0.27,10.81,-5.55,9.95
2014,576,-8,31044,Matt Harmon,0.27,10.8,-2.45,10.88
2014,577,-13,1226,Fred Couples,0.27,10.75,-10.4,6.18
2014,578,-15,28083,Andrew Curlewis,0.27,13.39,-8.92,5.59
2014,579,-9,35383,Michael Buttacavoli,0.27,10.68,-2.94,9.94
2014,579,-7,34031,Dong Seop Maeng,0.27,10.68,-3.6,7.92
2014,581,-3,27768,Brock Mackenzie,0.27,10.61,-0.68,10.25
2014,582,-9,28677,Pedro Oriol,0.26,10.55,-4.07,9.09
2014,583,-14,28164,Francois Calmels,0.26,12.66,-13.71,1.2
2014,584,-8,28158,Steve Marino,0.26,10.52,-2.32,10.23
2014,585,-9,35257,Filippo Bergamaschi,0.26,10.52,-3.04,8.47
2014,586,-12,6573,Brandt Jobe,0.26,10.51,-8.48,5.39
2014,587,-8,32108,Grant Jackson,0.26,10.48,-4.67,8.56
2014,588,-14,32324,Lloyd Kennedy,0.26,10.47,-6.56,5.09
2014,588,49,23795,Nobuhiro Masuda,0.26,10.47,-2.25,10.96
2014,590,-10,22048,Scott Barr,0.26,10.68,-8.12,7.04
2014,591,-10,34587,Chan Kim,0.26,10.34,-6.52,3.66
2014,592,-7,36449,Arie Ahmad Irawan,0.26,10.28,-0.95,9.81
2014,593,-10,22919,Shigeru Nonaka,0.26,10.21,-7.82,2.65
2014,594,-11,31678,Oliver Bekker,0.25,13.22,-12.02,7.87
2014,595,-8,25600,Choi Joon-woo,0.25,10.13,-2.06,8.4
2014,596,-14,33800,Andreas Hartø,0.25,13.14,-17.14,9.27
2014,597,-11,27821,Steven Tiley,0.25,10.59,-9.19,5.29
2014,598,-9,1945,Kenny Perry,0.25,10.08,-2.18,9.21
2014,599,-11,27120,Troy Matteson,0.25,13.08,-25.48,4.61
2014,600,-10,35110,Brett Drewitt,0.25,10.05,-1.04,11.09
2014,601,-2,30124,Adam Gee,0.25,11.45,-6.75,6.18
2014,602,-10,29975,Christiaan Basson,0.25,11.94,-7.16,8.49
2014,603,36,20868,Robert Coles,0.25,11.88,-6.18,10.92
2014,604,-12,25120,Dohoon Kim,0.25,9.9,-9.07,2.4
2014,605,-5,28118,Peter Tomasulo,0.25,12.09,-11.36,8.27
2014,606,-10,23162,Simon Wakefield,0.25,12.82,-14.56,8.1
2014,607,-6,20070,Matt Bettencourt,0.25,11.57,-11.1,2.22
2014,608,-10,32235,Gi-Whan Kim,0.24,12.71,-10.5,5.4
2014,608,-12,32532,Manuel Villegas,0.24,11.25,-7.67,7.07
2014,610,-7,26287,Roland Thatcher,0.24,11.23,-7.0,10.55
2014,611,-20,28938,Justin Harding,0.24,11.17,-7.33,9.95
2014,612,-10,32505,Ryan Williams,0.24,9.62,-2.09,7.8
2014,613,-8,30990,Annop Tangkamolprasert,0.24,9.61,-0.7,10.31
2014,614,-1,26420,Richard Johnson,0.24,11.13,-7.43,9.47
2014,615,-9,25290,Kurt Barnes,0.24,10.41,-11.59,5.39
2014,615,-12,22951,Azuma Yano,0.24,10.89,-10.95,1.2
2014,617,-9,24191,Andrew Marshall,0.24,9.46,-5.4,8.16
2014,618,-9,26301,James Nitties,0.24,12.27,-7.2,6.46
2014,619,-7,31627,Todd Baek,0.24,9.4,-1.98,8.46
2014,619,-8,32412,Hugues Joannes,0.24,9.4,-0.39,9.79
2014,621,-14,12782,Tim Herron,0.23,9.35,-12.02,6.08
2014,622,-7,36632,Connor Arendell,0.23,9.34,-0.69,10.03
2014,623,-4,36824,Paul Peterson,0.23,9.29,-0.64,9.93
2014,624,-10,28093,Miguel Angel Carballo,0.23,12.03,-9.13,5.12
2014,625,-8,30708,Andrea Rota,0.23,9.24,-3.26,6.96
2014,626,-11,20702,David Higgins,0.23,9.44,-9.48,0.0
2014,627,1,49481,Tae Hee Lee,0.23,9.87,-5.56,7.4
2014,628,-8,25336,Alistair Presnell,0.23,11.89,-15.67,8.4
2014,629,-7,35629,Heung-Chol Joo,0.23,9.11,-2.87,7.56
2014,630,-3,21633,Steve Allan,0.23,9.1,-2.19,9.54
2014,631,-6,34169,Lee Dong-Min,0.23,9.06,-2.9,8.5
2014,632,1,37340,Chase Wright,0.23,9.03,-0.13,9.16
2014,633,-12,6373,José María Olazábal,0.23,9.7,-11.42,5.32
2014,634,-11,23175,Timothy O'Neal,0.23,9.01,-7.49,0.0
2014,635,-3,34541,Poom Saksansin,0.22,8.98,-0.69,9.67
2014,636,5,20105,Jeff Gove,0.22,8.97,-4.79,4.9
2014,637,-11,27056,Pariya Junhasavasdikul,0.22,9.19,-9.06,3.07
2014,638,-7,29633,Agustin Domingo,0.22,9.78,-10.6,3.21
2014,639,-3,36759,Rick Cochran III,0.22,8.88,-1.6,10.48
2014,640,0,27878,James Heath,0.22,8.82,-3.11,6.09
2014,641,-11,28109,Colin Nel,0.22,10.1,-5.76,8.51
2014,642,-4,32528,Nathan Tyler,0.22,8.78,-3.48,6.8
2014,643,0,33944,Charlie Ford,0.22,9.18,-1.89,9.18
2014,644,23,22460,Hiroo Kawai,0.22,8.71,-4.96,6.24
2014,645,-3,24663,Y.E. Yang,0.22,11.32,-22.26,6.57
2014,646,-12,35147,JJ Senekal,0.22,9.12,-3.44,7.25
2014,647,-12,33974,Dean Burmester,0.22,10.6,-7.52,7.43
2014,648,-4,25692,Akio Sadakata,0.21,8.47,-9.07,3.95
2014,649,-1,34296,Wes Homan,0.21,8.43,-0.99,7.41
2014,650,185,25441,Unho Park,0.21,8.39,-5.18,3.78
2014,651,-2,23055,Adam Crawford,0.21,10.89,-5.83,7.27
2014,652,-7,32590,Gareth Shaw,0.21,8.38,-5.61,2.95
2014,653,-6,30004,Ross McGowan,0.21,8.36,-2.35,7.35
2014,654,-4,28088,Matt Davidson,0.21,9.53,-5.05,4.67
2014,655,-2,23048,Eric Axley,0.21,8.26,-0.3,8.56
2014,656,-10,26476,Chez Reavie,0.21,8.22,-15.37,0.0
2014,657,167,20992,Kazuhiko Hosokawa,0.2,8.16,-4.31,5.83
2014,658,-6,30991,Namchoak Tantipokakul,0.2,8.13,-7.88,2.75
2014,659,-3,22295,Darron Stiles,0.2,10.32,-12.7,8.17
2014,660,-9,20701,Warren Abery,0.2,9.43,-5.1,4.13
2014,661,-6,29970,Dylan Frittelli,0.2,9.2,-11.76,0.0
2014,662,-5,25936,Alex Aragon,0.2,9.18,-14.48,0.0
2014,663,-3,35213,Andrés Echavarría,0.19,9.15,-7.62,7.96
2014,664,-6,34659,Lee Chang-woo,0.19,7.69,-4.87,1.88
2014,665,-3,25799,Niklas Lemke,0.19,7.65,-4.67,1.8
2014,666,-3,24723,Carlos Aguilar,0.19,8.41,-5.48,7.2
2014,666,-6,26707,Jamie Elson,0.19,7.64,-5.15,3.22
2014,668,-14,33924,Matthew Stieger,0.19,7.83,-9.7,3.6
2014,669,-10,29655,Bjorn Akesson,0.19,9.16,-8.58,7.98
2014,670,-6,29253,Jeff Curl,0.19,7.61,-1.46,8.0
2014,671,-4,34611,Jason Palmer,0.19,7.55,-0.21,7.75
2014,672,-2,32424,James Byrne,0.19,7.49,-3.13,6.0
2014,673,-7,29892,Steve Dartnall,0.19,7.46,-3.54,7.32
2014,673,-2,33769,Thanyakorn Khrongpha,0.19,7.84,-4.63,5.25
2014,675,0,34259,Mark Silvers,0.19,7.44,7.44,
2014,676,-4,31273,Gavin Kyle Green,0.19,7.42,-2.87,6.0
2014,676,-2,24368,Weitze Yeh,0.19,7.42,-2.95,5.03
2014,678,-13,28207,Lorenzo Gagli,0.19,9.63,-15.56,4.55
2014,679,-10,30804,Edouard Dubois,0.18,8.49,-10.24,1.21
2014,680,-4,33393,Peter Richardson,0.18,7.38,-1.25,6.6
2014,681,-8,36344,Michael Hollick,0.18,8.45,-6.5,1.4
2014,682,-4,40042,Tyler McCumber,0.18,7.33,-0.11,7.44
2014,683,-2,12652,Cameron Beckman,0.18,7.44,-8.1,1.46
2014,684,-7,27139,David Skinns,0.18,7.24,-3.66,4.63
2014,685,-1,36797,Nate McCoy,0.18,7.2,-0.68,7.2
2014,686,-6,19991,Peter Hedblom,0.18,7.2,-4.07,4.46
2014,687,-1,40006,Erik van Rooyen,0.18,7.14,-0.32,7.46
2014,688,-5,34136,Armando Favela,0.18,7.08,-4.17,6.0
2014,689,-2,35376,Roberto Díaz,0.18,7.04,-0.94,7.98
2014,690,2,26392,Chris Wilson,0.18,7.91,-7.97,8.32
2014,691,-1,36514,Yuki Inamori,0.18,7.02,7.02,
2014,692,-8,24227,Justin Bolli,0.17,8.55,-20.11,1.38
2014,693,-4,34644,Josh Persons,0.17,6.97,-1.74,7.28
2014,694,-15,31225,Joel Sjöholm,0.17,9.02,-15.37,2.64
2014,695,2,34542,Rattanon Wannasrichan,0.17,6.93,-0.54,6.13
2014,696,69,31652,Tommy Cocha,0.17,7.61,-4.92,7.92
2014,697,-9,27602,Aaron Townsend,0.17,8.11,-10.52,2.4
2014,698,-7,27088,Johan Edfors,0.17,7.91,-5.69,6.77
2014,698,-3,27942,Rob Oppenheim,0.17,6.88,-3.83,6.67
2014,700,-7,20850,Daniel Chopra,0.17,8.93,-14.43,3.45
2014,701,-3,34680,Masaru Takahashi,0.17,6.83,-2.55,3.38
2014,702,-3,34607,Francesco Laporta,0.17,6.81,-3.37,5.01
2014,703,85,28783,Sam Brazel,0.17,6.8,-2.46,4.7
2014,704,-22,2076,Peter Senior,0.17,6.78,-17.71,0.0
2014,705,-1,30151,Fernando Mechereffe,0.17,7.28,-6.19,2.99
2014,706,-12,21998,Peter Lawrie,0.17,8.78,-24.07,2.61
2014,707,-7,22348,Nick O'Hern,0.17,7.91,-13.55,0.0
2014,708,4,26949,Josh Broadaway,0.17,6.87,-3.99,5.02
2014,709,-9,34429,Nick Rousey,0.17,7.02,-4.65,3.0
2014,710,0,40103,Greg Eason,0.17,6.64,-0.04,6.68
2014,711,-8,30913,Chris Hanson,0.17,6.63,-1.74,5.72
2014,711,-5,34258,Kevin Phelan,0.17,6.63,-1.89,6.08
2014,713,-6,33460,Nils Floren,0.17,6.63,-2.03,6.21
2014,714,-6,29376,Atomu Shigenaga,0.17,6.6,-1.1,6.64
2014,715,-1,32662,Michael Gligic,0.17,6.6,-2.74,6.6
2014,716,-12,35879,Kelly Kraft,0.16,7.92,-5.64,2.96
2014,717,-15,27024,Michael Wright,0.16,6.58,-5.28,1.2
2014,718,-9,31569,Jason Scrivener,0.16,6.56,-3.38,2.46
2014,719,-3,45917,Richard McDonald,0.16,6.48,-0.12,6.6
2014,720,-7,20624,David Smail,0.16,7.26,-10.22,2.55
2014,721,-10,39127,James Bowen,0.16,6.43,-7.83,0.0
2014,722,-3,46145,Sam Chien,0.16,6.39,-0.81,7.2
2014,723,-7,20643,Steven Conran,0.16,6.37,-7.25,3.4
2014,723,72,36319,Samuel Cyr,0.16,6.36,-5.17,1.22
2014,723,0,29469,Ryuji Masaoka,0.16,6.36,-0.37,6.73
2014,726,-6,33417,Ryan Spears,0.16,6.82,-3.45,4.01
2014,727,78,20596,Michael Jonzon,0.16,6.34,-4.45,4.56
2014,728,-10,33771,Mithun Perera,0.16,6.33,-7.52,2.03
2014,729,-4,21461,Kenneth Ferrie,0.16,6.28,-1.64,5.8
2014,730,-7,10505,Shane Bertsch,0.16,8.15,-6.11,5.38
2014,731,-10,20594,David Bransdon,0.16,6.25,-5.89,5.4
2014,732,-4,32831,Aaron Goldberg,0.16,6.22,-4.77,6.23
2014,733,-18,35911,Ruan de Smidt,0.16,7.92,-10.76,3.55
2014,734,-8,35887,David Klein,0.16,6.21,-2.01,6.4
2014,735,-1,28666,Pijit Petkasem,0.16,6.2,-0.08,6.28
2014,736,-14,1948,Tim Petrovic,0.15,7.58,-11.04,4.26
2014,737,-6,36699,Patrick Rodgers,0.15,6.18,-1.31,4.99
2014,738,-6,45622,Daniel Mazziotta,0.15,6.16,-1.21,7.37
2014,739,-6,25457,Alexandre Rocha,0.15,7.85,-14.64,1.2
2014,740,-11,28272,Matt Ford,0.15,6.14,-4.05,2.48
2014,741,-11,35182,Chris Lloyd,0.15,6.14,-6.99,3.24
2014,742,-15,32800,Franklin Corpening,0.15,6.75,-6.33,1.96
2014,743,-8,20939,Keiichiro Fukabori,0.15,6.39,-6.87,1.37
2014,744,-7,27577,Peter Karmis,0.15,6.04,-2.27,3.89
2014,745,-9,36735,Jorge Fernández Valdés,0.15,7.84,-8.01,2.51
2014,746,-5,24671,David Bradshaw,0.15,6.0,6.0,
2014,746,-5,30998,Greg Machtaler,0.15,6.0,6.0,
2014,746,-5,29893,Adam Stephens,0.15,6.0,6.0,
2014,749,74,29780,Do-Hoon Kim,0.15,7.35,-15.88,2.8
2014,750,-10,39954,Cody Gribble,0.15,5.98,-0.27,6.25
2014,751,-4,39412,Zack Fischer,0.15,5.93,-0.23,6.16
2014,752,-1,23718,Nathan Green,0.15,7.08,-7.71,3.45
2014,752,-13,29515,Alexandre Kaleka,0.15,7.38,-17.35,0.0
2014,754,-8,24587,Luis Claverie,0.15,5.89,-3.39,4.2
2014,754,-6,37455,Si Woo Kim,0.15,5.89,-1.76,5.6
2014,756,-15,21631,Iain Steel,0.15,5.87,-5.22,0.0
2014,757,-8,27608,Airil-rizman Zahari,0.15,5.85,-2.49,3.6
2014,758,-3,24290,D.J. Brigman,0.15,6.13,-8.61,1.89
2014,759,59,31683,Tyrone Ferreira,0.15,7.25,-3.62,7.26
2014,760,-8,24626,Daniel Alfredo Vancsik,0.14,6.67,-8.42,4.19
2014,761,-5,33472,Wallace Booth,0.14,5.79,-1.32,4.85
2014,762,-5,27630,Jay Bayron,0.14,5.78,-0.42,6.21
2014,763,-6,24321,Kodai Ichihara,0.14,5.77,-3.26,4.73
2014,764,-2,31667,Ray Beaufils,0.14,5.77,-0.53,6.3
2014,765,-24,31196,Duncan Stewart,0.14,7.05,-6.11,0.0
2014,766,-2,32056,Peter Campbell,0.14,5.75,-0.39,6.14
2014,767,-14,25768,Chih-Bing Lam,0.14,5.75,-4.91,3.43
2014,768,-8,25427,Shaaban Hussin,0.14,5.74,-2.58,3.0
2014,769,-15,34414,Chris Paisley,0.14,7.46,-12.57,2.58
2014,770,90,28209,Niccolo Ravano,0.14,5.73,-1.21,4.45
2014,771,-12,35840,Kevin Foley,0.14,6.29,-11.74,2.82
2014,772,-34,20764,Desvonde Botes,0.14,6.13,-11.6,0.0
2014,773,-11,39124,Malcolm Kokocinski,0.14,5.7,-3.56,3.84
2014,774,-13,32368,Rory Hie,0.14,5.83,-5.64,1.32
2014,775,-7,35341,Rufino Bayron,0.14,5.67,-0.33,6.0
2014,776,-11,26497,Casey Wittenberg,0.14,7.35,-26.4,4.41
2014,777,-5,8635,Colin Montgomerie,0.14,5.61,-4.68,5.89
2014,778,-7,32888,Lucas Lee,0.14,5.6,-3.34,3.9
2014,779,-9,35506,Mackenzie Hughes,0.14,5.6,-4.83,0.0
2014,780,-13,22897,Joong Kyung Mo,0.14,7.13,-8.68,3.09
2014,780,-8,33103,David Vanegas,0.14,5.6,-2.87,6.0
2014,782,-32,32627,Espen Kofstad,0.14,5.59,-21.12,0.0
2014,783,-6,34500,Ryosuke Kinoshita,0.14,5.57,5.57,
2014,784,-15,23497,Tag Ridings,0.14,7.23,-11.33,1.84
2014,785,-11,31208,Knut Borsheim,0.14,5.51,-7.69,0.0
2014,786,-6,24135,Paul Dwyer,0.14,5.49,-0.74,4.8
2014,786,-7,33131,Kyongjun Moon,0.14,5.49,-1.04,4.8
2014,788,-10,24604,Hunter Haas,0.14,6.53,-5.76,3.42
2014,788,-7,39216,CJ Plessis,0.14,5.44,-0.37,5.81
2014,790,-15,34446,Dodge Kemmer,0.13,6.48,-4.45,3.5
2014,791,-15,31289,Benjamín Alvarado,0.13,5.39,-9.34,0.0
2014,792,-9,8931,Glen Day,0.13,5.38,-4.97,2.69
2014,793,-9,23710,R Nachimuthu,0.13,5.33,-3.65,3.6
2014,794,-9,32210,Trevor Murphy,0.13,5.33,-2.7,3.85
2014,795,-6,23788,D.J. Trahan,0.13,6.1,-9.34,2.88
2014,796,-6,35647,Ty Capps,0.13,5.28,-0.72,6.0
2014,797,-11,28535,Quincy Quek,0.13,5.4,-4.18,3.84
2014,798,-7,12826,Paul Claxton,0.13,5.26,-4.06,3.85
2014,799,-6,30786,Brady Schnell,0.13,5.24,-1.09,4.07
2014,800,-13,20573,Scott Laycock,0.13,5.21,-7.01,1.8
2014,801,-5,34708,Jack Senior,0.13,5.21,-1.26,5.28
2014,802,-8,33737,Leroux Ferreira,0.13,5.2,-0.61,5.8
2014,803,-1,20443,Jin Park,0.13,5.57,-5.25,3.77
2014,804,2,32881,Hugo León,0.13,5.54,-4.8,2.51
2014,804,-4,28526,Damian Ulrich,0.13,5.16,-2.27,2.47
2014,806,-10,30045,Puma Dominguez,0.13,5.15,-3.06,3.72
2014,806,-3,31267,Khor Kheng-Hwai,0.13,5.15,-0.07,5.22
2014,808,-9,24536,Anthony Summers,0.13,5.13,-2.41,6.0
2014,809,-27,23612,Doug McGuigan,0.13,6.26,-14.41,1.23
2014,810,-1,23097,Scott Parel,0.13,5.48,-9.07,0.0
2014,811,-13,28455,Will Claxton,0.13,5.09,-12.66,0.0
2014,812,-8,24460,Ross Wellington,0.13,5.08,-2.35,4.2
2014,813,-2,28284,Ben Evans,0.13,5.06,-0.29,5.06
2014,814,-8,28369,George Murray,0.13,5.68,-3.9,3.76
2014,815,-7,39125,Mitsuhiko Hashizume,0.13,5.02,-3.68,4.2
2014,816,-15,22115,Mardan Mamat,0.13,5.63,-9.21,2.8
2014,817,-7,20585,Niclas Fasth,0.12,6.36,-5.58,4.37
2014,818,-5,28474,Jaakko Makitalo,0.12,4.95,-2.96,2.75
2014,819,-5,32698,Bobby Gates,0.12,5.55,-11.22,0.0
2014,820,1,45289,Max Orrin,0.12,4.93,-0.01,4.94
2014,821,-9,26290,Martin du Toit,0.12,4.92,-4.75,0.0
2014,822,-5,27101,Jack Doherty,0.12,4.91,-1.31,4.91
2014,823,-9,22806,Doug LaBelle II,0.12,6.33,-12.13,2.41
2014,824,-5,22417,Jay Choi,0.12,5.47,-10.13,1.2
2014,825,-9,32873,S.S. Hong,0.12,4.86,-6.27,0.0
2014,826,-5,28152,Wisut Artjanawat,0.12,4.86,-2.65,6.0
2014,827,-1,27363,Mark Haastrup,0.12,4.82,-2.56,1.96
2014,828,-8,29891,Scott Arnold,0.12,6.25,-2.43,3.24
