YEAR,MOVEMENT,PLAYER_ID,PLAYER,TOTAL MONEY,OFFICIAL MONEY,WGC MONEY ONLY
2008,0,19970,Robert Karlsson,$985685,81218477,17350000.0
2008,0,19958,Miguel Angel Jiménez,$725946,48644600,23950000.0
2008,0,20585,Niclas Fasth,$391690,21056500,18112500.0
2008,0,20686,Jeev Milkha Singh,$319349,25284900,6650000.0
2008,0,25572,Graeme McDowell,$269545,18254498,8700000.0
2008,0,20859,Anders Hansen,$251892,10572498,14616667.0
2008,0,23969,Graeme Storm,$231600,3326669,19833333.0
2008,0,24459,Richard Sterne,$226294,13741900,8887500.0
2008,0,20608,David Howell,$226243,19374348,3250000.0
2008,0,20569,Richard Green,$224310,9295959,13135000.0
2008,0,8635,Colin Montgomerie,$221534,2128403,20025000.0
2008,0,19825,Darren Clarke,$220000,0,22000000.0
2008,0,24184,Alastair Forsyth,$194416,19441600,
2008,0,24748,WC Liang,$184353,14672810,3762500.0
2008,0,24236,Nick Dougherty,$183062,6006173,12300000.0
2008,0,23624,Soren Hansen,$179966,7046570,10950000.0
2008,0,26497,Casey Wittenberg,$167520,16752000,
2008,0,23725,Brendan Jones,$163186,1868598,14450000.0
2008,0,22896,Grégory Havret,$162185,7548498,8670000.0
2008,0,27408,Martin Kaymer,$154388,3763795,11675000.0
2008,0,22080,Prayad Marksaeng,$141560,10706000,3450000.0
2008,0,27896,Ross Fisher,$130767,3326669,9750000.0
2008,0,25240,D.A. Points,$126918,12691800,
2008,0,22986,Søren Kjeldsen,$125000,0,12500000.0
2008,0,32262,Mark Brown,$123750,5700000,6675000.0
2008,0,20935,Toru Taniguchi,$122620,1612000,10650000.0
2008,0,22792,Peter Hanson,$117784,3753403,8025000.0
2008,0,6078,Esteban Toledo,$111305,11130500,
2008,0,27506,Oliver Wilson,$95709,3570900,6000000.0
2008,0,22983,Bradley Dredge,$90000,0,9000000.0
2008,0,20669,James Kingston,$84250,1575000,6850000.0
2008,0,20218,Shingo Katayama,$76375,0,7637500.0
2008,0,27349,Alex Noren,$75485,7548498,
2008,0,6431,Jean Van de Velde,$75485,7548498,
2008,0,23162,Simon Wakefield,$75485,7548498,
2008,0,31113,Paul Waring,$75485,7548498,
2008,0,24725,Richard Finch,$73284,2128403,5200000.0
2008,0,25972,Pablo Martin Benavides,$60143,6014250,
2008,0,12461,Paul McGinley,$60000,0,6000000.0
2008,0,27958,Ryan Blaum,$54250,5425000,
2008,0,26329,Louis Oosthuizen,$51325,1370000,3762500.0
2008,0,29670,Pablo Larrazabal,$50686,1868598,3200000.0
2008,0,27576,Anton Haig,$49780,1128000,3850000.0
2008,0,20400,Michael Campbell,$48054,4805372,
2008,0,32495,Rob Grube,$48000,4800000,
2008,0,22122,Andrew McLardy,$47000,0,4700000.0
2008,0,2166,Chip Sullivan,$45559,4555945,
2008,0,27072,Alvaro Quiros,$45066,4506563,
2008,0,25203,SSP Chawrasia,$44750,0,4475000.0
2008,0,21187,Hidemasa Hoshino,$44250,0,4425000.0
2008,0,28143,Chapchai Nirat,$40250,0,4025000.0
2008,0,23043,Paul Sheehan,$40250,0,4025000.0
2008,0,8725,Tom Gillis,$38915,3891528,
2008,0,29221,Webb Simpson,$38460,3846000,
2008,0,20394,Steve Webster,$38250,0,3825000.0
2008,0,30926,Chris Kirk,$37724,3772400,
2008,0,24080,Scott Strange,$37000,0,3700000.0
2008,0,29954,Robert Dinwiddie,$35709,3570900,
2008,0,24461,Thomas Aiken,$33267,3326669,
2008,0,26525,Grégory Bourdy,$33267,3326669,
2008,0,20418,Ariel Cañete,$33267,3326669,
2008,0,24957,Simon Khan,$33267,3326669,
2008,0,32150,Michael Thompson,$32625,3262500,
2008,0,2300,Ian Woosnam,$26250,2625000,
2008,0,32329,Stephen Poole,$25143,2514300,
2008,0,26881,Jarrod Lyle,$23985,2398500,
2008,0,22540,Anthony Wall,$23554,2355372,
2008,0,27940,Diego Vanegas,$22775,2277500,
2008,0,23821,Yusaku Miyazato,$20670,2067000,
2008,0,19903,Jonathan Lomas,$20385,2038470,
2008,0,27064,Jhonattan Vegas,$19828,1982813,
2008,0,26527,Jean Baptiste Gonnet,$19785,1978515,
2008,0,30909,David Horsey,$19785,1978515,
2008,0,28155,Jose-Filipe Lima,$18686,1868598,
2008,0,27381,Martin Wiegele,$18686,1868598,
2008,0,24537,Philip Archer,$17187,1718710,
2008,0,25768,Chih-Bing Lam,$16787,1678740,
2008,0,26331,Charl Schwartzel,$16250,1625000,
2008,0,30711,Colt Knost,$16129,1612917,
2008,0,27466,Spencer Levin,$15518,1551840,
2008,0,12695,Robert Floyd,$15264,1526400,
2008,0,24610,Stuart Deane,$15214,1521372,
2008,0,29819,Andrew Dresser,$15189,1518900,
2008,0,29425,Andrew Svoboda,$15189,1518900,
2008,0,25444,Justin Hicks,$14306,1430600,
2008,0,21284,Hiroyuki Fujita,$14150,1415000,
2008,0,30004,Ross McGowan,$13718,1371800,
2008,0,26360,Bubba Dickerson,$13640,1364000,
2008,0,29422,Jonathan Moore,$12265,1226500,
2008,0,27577,Peter Karmis,$11940,1194000,
2008,0,25478,Kiyoshi Miyazato,$11925,1192500,
2008,0,24238,Mitsuhiro Tateyama,$11448,1144800,
2008,0,24452,John Douma,$11150,1115000,
2008,0,26758,David Hearn,$11100,1110000,
2008,0,6315,Pete Jordan,$10725,1072500,
2008,0,20038,Bryan DeCorso,$10600,1060000,
2008,0,23091,Alan Morin,$10505,1050500,
2008,0,27797,Derek Lamely,$10494,1049400,
2008,0,25108,Chip Deason,$10350,1035000,
2008,0,21449,Reid Edstrom,$10340,1034000,
2008,0,24494,Erik Compton,$10074,1007400,
2008,0,20939,Keiichiro Fukabori,$9805,980500,
2008,0,10107,Deane Pappas,$9573,957333,
2008,0,25863,Rod Perry,$9154,915400,
2008,0,27386,Dustin Risdon,$9100,910000,
2008,0,25045,Mike Ruiz,$8692,869200,
2008,0,26675,Jon Turcott,$8360,836000,
2008,0,25818,Scott Piercy,$7630,763000,
2008,0,27766,Casey Bourque,$7462,746200,
2008,0,18874,Miguel Suarez,$7350,735000,
2008,0,22261,Wilfredo Morales,$6545,654500,
2007,0,25364,Paul Casey,$1012770,55327005,45950000.0
2007,0,10425,Jay Williamson,$835515,83551501,
2007,0,20585,Niclas Fasth,$813405,40465534,40875000.0
2007,0,25562,Andres Romero,$798414,59641400,20200000.0
2007,0,19970,Robert Karlsson,$575870,42487000,15100000.0
2007,0,20569,Richard Green,$544070,44607000,9800000.0
2007,0,24236,Nick Dougherty,$227922,22792183,
2007,0,20686,Jeev Milkha Singh,$227679,7917900,14850000.0
2007,0,24512,Simon Dyson,$227500,22750000,
2007,0,8635,Colin Montgomerie,$216989,3598875,18100000.0
2007,0,12461,Paul McGinley,$195152,14415193,5100000.0
2007,0,20218,Shingo Katayama,$194928,7492771,12000000.0
2007,0,10944,Thomas Bjørn,$188044,3704383,15100000.0
2007,0,19958,Miguel Angel Jiménez,$182991,14299100,4000000.0
2007,0,24663,Y.E. Yang,$170980,5348000,11750000.0
2007,0,8191,Paul Broadhurst,$169458,12045800,4900000.0
2007,0,20400,Michael Campbell,$159832,3958228,12025000.0
2007,0,27088,Johan Edfors,$140005,5100500,8900000.0
2007,0,26331,Charl Schwartzel,$134303,7780300,5650000.0
2007,0,20945,Markus Brier,$120458,12045800,
2007,0,27776,Pelle Edberg,$120458,12045800,
2007,0,24511,Thongchai Jaidee,$118500,0,11850000.0
2007,0,22792,Peter Hanson,$116159,11615919,
2007,0,22983,Bradley Dredge,$112533,2253300,9000000.0
2007,0,26500,Alejandro Cañizares,$111900,11190000,
2007,0,27576,Anton Haig,$94750,0,9475000.0
2007,0,20121,Todd Fischer,$92000,9200000,
2007,0,25572,Graeme McDowell,$52768,5276800,
2007,0,20832,Raphael Jacquelin,$52419,2066883,3175000.0
2007,0,29416,Andy Bare,$52143,5214286,
2007,0,23969,Graeme Storm,$47150,1365000,3350000.0
2007,0,25972,Pablo Martin Benavides,$45313,4531300,
2007,0,20369,John Bickerton,$45000,0,4500000.0
2007,0,26329,Louis Oosthuizen,$45000,0,4500000.0
2007,0,22582,Kyle Thompson,$42900,4290000,
2007,0,24459,Richard Sterne,$42000,0,4200000.0
2007,0,22379,Mark Foster,$41352,4135234,
2007,0,22400,Hennie Otto,$39250,0,3925000.0
2007,0,22540,Anthony Wall,$38000,0,3800000.0
2007,0,24748,WC Liang,$36750,0,3675000.0
2007,0,24039,Prom Meesawat,$36750,0,3675000.0
2007,0,21498,Hideto Tanihara,$36000,0,3600000.0
2007,0,22896,Grégory Havret,$33500,0,3350000.0
2007,0,21207,José Manuel Lara,$32250,0,3225000.0
2007,0,21461,Kenneth Ferrie,$31084,3108400,
2007,0,8993,Franklin Langham,$30720,3072000,
2007,0,23129,Ross Bain,$29821,2982070,
2007,0,30711,Colt Knost,$27483,2748300,
2007,0,28670,Wonjoon Lee,$26736,2673580,
2007,0,29939,Fabrizio Zanotti,$25900,2590000,
2007,0,24083,Marcus Fraser,$25016,2501600,
2007,0,26525,Grégory Bourdy,$23394,2339383,
2007,0,20935,Toru Taniguchi,$21594,2159430,
2007,0,23982,Jon Bevan,$21080,2108015,
2007,0,24184,Alastair Forsyth,$20258,2025751,
2007,0,20367,Fredrik Andersson Hed,$19846,1984619,
2007,0,28456,Andrew Ruthkoski,$19112,1911240,
2007,0,20566,Kaname Yokoo,$16640,1664000,
2007,0,19795,Kelly Mitchum,$16326,1632600,
2007,0,23821,Yusaku Miyazato,$13537,1353733,
2007,0,7707,Mike Small,$13050,1305000,
2007,0,25896,Ryan Benzel,$12900,1290000,
2007,0,24846,Ricky Barnes,$12540,1254000,
2007,0,28307,Matt Every,$12420,1242000,
2007,0,10875,Todd Demsey,$12411,1241100,
2007,0,6078,Esteban Toledo,$12250,1225000,
2007,0,23548,Bill Lunde,$12093,1209333,
2007,0,25074,Martin Rominger,$11163,1116300,
2007,0,8725,Tom Gillis,$11152,1115240,
2007,0,28310,Lee Williams,$11152,1115240,
2007,0,23091,Alan Morin,$11000,1100000,
2007,0,19883,Joe Daley,$10920,1092000,
2007,0,22951,Azuma Yano,$10920,1092000,
2007,0,26758,David Hearn,$10850,1085000,
2007,0,7941,Mike Grob,$10200,1020000,
2007,0,27124,Chris Baryla,$9800,980000,
2007,0,30786,Brady Schnell,$9102,910200,
2007,0,27958,Ryan Blaum,$8800,880000,
2007,0,26956,Bronson La'Cassie,$8692,869200,
2007,0,29725,Tony Finau,$7960,796000,
2007,0,2215,Paul Trittler,$7640,764000,
2007,0,23824,Oliver Thomson,$7630,763000,
2007,0,29720,Andres Gonzales,$7120,712000,
2006,0,20848,Ángel Cabrera,$708504,62350400,8500000.0
2006,0,21528,Henrik Stenson,$667303,58230267,8500000.0
2006,0,8635,Colin Montgomerie,$638749,50124900,13750000.0
2006,0,25364,Paul Casey,$529151,20940140,31975000.0
2006,0,20400,Michael Campbell,$515983,32398288,19200000.0
2006,0,19958,Miguel Angel Jiménez,$458511,33401142,12450000.0
2006,0,29718,Anthony Kim,$338067,33806667,
2006,0,21498,Hideto Tanihara,$310831,31083050,
2006,0,19970,Robert Karlsson,$234283,11828288,11600000.0
2006,0,10944,Thomas Bjørn,$234273,10477342,12950000.0
2006,0,26331,Charl Schwartzel,$211282,10828163,10300000.0
2006,0,20218,Shingo Katayama,$207262,8226200,12500000.0
2006,0,12461,Paul McGinley,$199984,13073400,6925000.0
2006,0,21461,Kenneth Ferrie,$183255,18325500,
2006,0,25562,Andres Romero,$177225,17722464,
2006,0,28089,Jason Day,$174508,17450800,
2006,0,22540,Anthony Wall,$172891,12889066,4400000.0
2006,0,26679,Kevin Stadler,$170973,7597250,9500000.0
2006,0,24511,Thongchai Jaidee,$150000,0,15000000.0
2006,0,20104,Ken Duke,$138231,13823056,
2006,0,8191,Paul Broadhurst,$133097,5409690,7900000.0
2006,0,25818,Scott Piercy,$132042,13204239,
2006,0,25732,S.K. Ho,$128891,12889066,
2006,0,27088,Johan Edfors,$111000,0,11100000.0
2006,0,20369,John Bickerton,$104828,2157767,8325000.0
2006,0,22110,Thaworn Wiratchant,$86046,4554550,4050000.0
2006,0,22117,Jyoti Randhawa,$85000,0,8500000.0
2006,0,24956,Mikko Ilonen,$83655,8365500,
2006,0,26539,Robert Rock,$83655,8365500,
2006,0,23797,Brett Rumford,$83655,8365500,
2006,0,24512,Simon Dyson,$77578,2157767,5600000.0
2006,0,19991,Peter Hedblom,$74252,7425200,
2006,0,26287,Roland Thatcher,$74250,7425000,
2006,0,20569,Richard Green,$64250,2925000,3500000.0
2006,0,23063,Scott Hend,$61162,6116200,
2006,0,26329,Louis Oosthuizen,$61000,0,6100000.0
2006,0,25321,Lee Slattery,$54097,5409690,
2006,0,23903,Stephen Gangluff,$53584,5358400,
2006,0,20859,Anders Hansen,$53100,5310000,
2006,0,25191,Gonzalo Fernandez-Castaño,$52578,2157767,3100000.0
2006,0,23540,Jason Allred,$52500,5250000,
2006,0,26758,David Hearn,$50438,5043750,
2006,0,24957,Simon Khan,$45546,4554550,
2006,0,23580,Tetsuji Hiratsuka,$44000,0,4400000.0
2006,0,11127,Stephen Dodd,$41750,0,4175000.0
2006,0,7707,Mike Small,$40256,4025600,
2006,0,24083,Marcus Fraser,$36483,3648288,
2006,0,26525,Grégory Bourdy,$35500,0,3550000.0
2006,0,20935,Toru Taniguchi,$35500,0,3550000.0
2006,0,20585,Niclas Fasth,$35000,0,3500000.0
2006,0,27929,Shiv Kapur,$35000,0,3500000.0
2006,0,24449,Parker McLachlin,$34674,3467400,
2006,0,21188,Tatsuhiko Takahashi,$30750,0,3075000.0
2006,0,25720,Chad Collins,$29459,2945900,
2006,0,25686,Jason Dufner,$29459,2945900,
2006,0,28310,Lee Williams,$29459,2945900,
2006,0,23656,Jason Caron,$29260,2926000,
2006,0,22363,Don Yrene,$29239,2923864,
2006,0,29222,Billy Hurley III,$28910,2891000,
2006,0,23821,Yusaku Miyazato,$28163,2816250,
2006,0,22986,Søren Kjeldsen,$27619,2761942,
2006,0,24748,WC Liang,$25850,2585000,
2006,0,24191,Andrew Marshall,$21578,2157767,
2006,0,23162,Simon Wakefield,$21578,2157767,
2006,0,24537,Philip Archer,$20482,2048200,
2006,0,22034,Yasuharu Imano,$20400,2040000,
2006,0,8845,Scott Sterling,$20280,2028000,
2006,0,27942,Rob Oppenheim,$19500,1950000,
2006,0,20939,Keiichiro Fukabori,$19148,1914770,
2006,0,25273,Andrew Buckle,$18497,1849705,
2006,0,20480,Marco Ruiz,$18125,1812525,
2006,0,20686,Jeev Milkha Singh,$16676,1667600,
2006,0,8993,Franklin Langham,$16642,1664200,
2006,0,27060,John Mallinger,$16354,1635400,
2006,0,6078,Esteban Toledo,$15567,1556667,
2006,0,22951,Azuma Yano,$14007,1400700,
2006,0,24610,Stuart Deane,$13140,1314000,
2006,0,1609,Jim Kane,$12725,1272500,
2006,0,23770,Will Moore,$12168,1216800,
2006,0,24878,Chris Parra,$12152,1215200,
2006,0,29365,Kane Webber,$12045,1204500,
2006,0,27215,Patrick Damron,$11660,1166000,
2006,0,23097,Scott Parel,$11660,1166000,
2006,0,27466,Spencer Levin,$11520,1152000,
2006,0,28621,Madalitso Muthiya,$11100,1110000,
2006,0,26497,Casey Wittenberg,$10868,1086800,
2006,0,29285,Brent Delahoussaye,$10550,1055000,
2006,0,22624,Joel Kribel,$10476,1047600,
2006,0,6132,Sonny Skinner,$9646,964600,
2006,0,27413,Scott Miller,$9588,958800,
2006,0,20566,Kaname Yokoo,$9180,918000,
2006,0,2136,Chris Starkjohann,$8976,897600,
2006,0,28307,Matt Every,$8505,850500,
2006,0,29720,Andres Gonzales,$8400,840000,
2006,0,27554,Scott Harrington,$7480,748000,
2006,0,23386,David Roesch,$7400,740000,
2006,0,24846,Ricky Barnes,$6947,694666,
2006,0,27730,Eli Zackheim,$6810,681000,
2006,0,20443,Jin Park,$6450,645000,
2006,0,23633,Phil Schmitt,$5460,546000,
2005,0,20400,Michael Campbell,$1661810,158556044,7625000.0
2005,0,8635,Colin Montgomerie,$1450736,96206900,48866666.0
2005,0,25572,Graeme McDowell,$899359,81435935,8500000.0
2005,0,22348,Nick O'Hern,$790502,55050182,24000000.0
2005,0,10944,Thomas Bjørn,$769267,65126700,11800000.0
2005,0,20608,David Howell,$696950,22444950,47250000.0
2005,0,26596,Ryan Moore,$686250,68624980,
2005,0,22378,Trevor Immelman,$649867,61486741,3500000.0
2005,0,12461,Paul McGinley,$547184,13901727,40816666.0
2005,0,21528,Henrik Stenson,$501986,5391924,44806667.0
2005,0,20848,Ángel Cabrera,$451028,24202757,20900000.0
2005,0,20569,Richard Green,$365807,25680708,10900000.0
2005,0,19958,Miguel Angel Jiménez,$281398,10939803,17200000.0
2005,0,28486,Michael Putnam,$229733,22973334,
2005,0,6036,Scott Dunlap,$204500,20450000,
2005,0,1326,Nick Faldo,$184649,18464935,
2005,0,6220,Jaxon Brigman,$162961,16296100,
2005,0,24924,Bill Haas,$159586,15958643,
2005,0,20218,Shingo Katayama,$131020,9602000,3500000.0
2005,0,24236,Nick Dougherty,$128217,4746700,8075000.0
2005,0,19991,Peter Hedblom,$123857,12385700,
2005,0,21461,Kenneth Ferrie,$120250,0,12025000.0
2005,0,22624,Joel Kribel,$112360,11236000,
2005,0,11127,Stephen Dodd,$109500,0,10950000.0
2005,0,20585,Niclas Fasth,$107500,0,10750000.0
2005,0,11123,Chris Couch,$96667,9666667,
2005,0,24511,Thongchai Jaidee,$92654,1915374,7350000.0
2005,0,27466,Spencer Levin,$78082,7808200,
2005,0,22983,Bradley Dredge,$77000,0,7700000.0
2005,0,26331,Charl Schwartzel,$77000,0,7700000.0
2005,0,6078,Esteban Toledo,$76887,7688743,
2005,0,22117,Jyoti Randhawa,$72500,0,7250000.0
2005,0,26497,Casey Wittenberg,$67548,6754775,
2005,0,22034,Yasuharu Imano,$66000,0,6600000.0
2005,0,24847,Michael Harris,$65430,6543000,
2005,0,23688,Scott Drummond,$56947,5694650,
2005,0,27561,Nick Flanagan,$56947,5694650,
2005,0,26808,Tadahiro Takayama,$56947,5694650,
2005,0,28118,Peter Tomasulo,$55027,5502700,
2005,0,22792,Peter Hanson,$51891,5189125,
2005,0,27702,Matt Hendrix,$51429,5142857,
2005,0,25732,S.K. Ho,$50169,1541936,3475000.0
2005,0,25818,Scott Piercy,$47140,4714000,
2005,0,22114,Simon Yates,$46000,0,4600000.0
2005,0,22328,Marc Cayeux,$42250,0,4225000.0
2005,0,20394,Steve Webster,$39586,3958601,
2005,0,20935,Toru Taniguchi,$38880,3888000,
2005,0,24512,Simon Dyson,$38548,3854840,
2005,0,20376,Stephen Gallacher,$36500,0,3650000.0
2005,0,19830,Joakim Haeggman,$35000,0,3500000.0
2005,0,20992,Kazuhiko Hosokawa,$34500,0,3450000.0
2005,0,23857,Neil Cheetham,$33000,0,3300000.0
2005,0,20701,Warren Abery,$32500,0,3250000.0
2005,0,23481,Marcel Siem,$29150,2915000,
2005,0,21284,Hiroyuki Fujita,$26243,2624315,
2005,0,23624,Soren Hansen,$26243,2624315,
2005,0,24957,Simon Khan,$26243,2624315,
2005,0,21695,Maarten Lafeber,$26243,2624315,
2005,0,24663,Y.E. Yang,$22856,2285583,
2005,0,8215,Steve Schneiter,$22300,2230000,
2005,0,7707,Mike Small,$21900,2190000,
2005,0,27214,Kevin Streelman,$21695,2169454,
2005,0,6140,Sean Murphy,$21120,2112000,
2005,0,12309,Bob Sowards,$19162,1916200,
2005,0,19904,Paul Lawrie,$19154,1915374,
2005,0,22986,Søren Kjeldsen,$17667,1766700,
2005,0,20369,John Bickerton,$17522,1752200,
2005,0,23874,Tino Schuster,$17522,1752200,
2005,0,26539,Robert Rock,$16383,1638307,
2005,0,20624,David Smail,$16383,1638307,
2005,0,27770,Camilo Villegas,$16300,1630000,
2005,0,24494,Erik Compton,$15895,1589500,
2005,0,20820,Patrik Sjöland,$15770,1576980,
2005,0,20939,Keiichiro Fukabori,$15223,1522300,
2005,0,19903,Jonathan Lomas,$15223,1522300,
2005,0,23969,Graeme Storm,$14806,1480609,
2005,0,28158,Steve Marino,$14542,1454200,
2005,0,23903,Stephen Gangluff,$14161,1416100,
2005,0,27060,John Mallinger,$13553,1355300,
2005,0,7187,Ron Philo Jr.,$12750,1275000,
2005,0,27649,Brandt Snedeker,$12731,1273133,
2005,0,27708,Jason Hartwick,$12090,1209000,
2005,0,8063,Kelly Grunewald,$11935,1193500,
2005,0,23043,Paul Sheehan,$11715,1171500,
2005,0,1624,Darrell Kestner,$11700,1170000,
2005,0,6514,Kevin Johnson,$11330,1133000,
2005,0,27352,Steve Collins,$11250,1125000,
2005,0,27382,Wil Collins,$11200,1120000,
2005,0,23048,Eric Axley,$11100,1110000,
2005,0,28220,Colby Beckstrom,$11095,1109520,
2005,0,12716,Charley Hoffman,$10656,1065600,
2005,0,20445,Casey Martin,$10547,1054700,
2005,0,27615,Chris Nallen,$10547,1054700,
2005,0,22363,Don Yrene,$10452,1045200,
2005,0,2136,Chris Starkjohann,$9917,991700,
2005,0,21522,Rick Heath,$9735,973500,
2005,0,10699,Ahmad Bateman,$9625,962500,
2005,0,26948,Camilo Benedetti,$9600,960000,
2005,0,10831,Greg Meyer,$8928,892800,
2005,0,25741,Nick Gilliam,$8926,892578,
2005,0,25234,Jason Knutzon,$8920,892000,
2005,0,25274,Steven Bowditch,$8299,829900,
2005,0,27573,Gavin Flint,$7932,793200,
2005,0,25692,Akio Sadakata,$7315,731500,
2005,0,1713,David Lundstrom,$7000,700000,
2005,0,23613,Rich Barcelo,$6945,694500,
2005,0,26597,Ben Portie,$6780,678000,
2005,0,1533,P.H. Horgan III,$6540,654000,
2005,0,23739,Ryan Dillon,$6060,606000,
2004,0,20766,Padraig Harrington,$2107276,188227600,22500000.0
2004,0,20396,Lee Westwood,$767899,52689920,24100000.0
2004,0,20848,Ángel Cabrera,$599339,23783857,36150000.0
2004,0,25364,Paul Casey,$552939,51793906,3500000.0
2004,0,20608,David Howell,$468500,1850000,45000000.0
2004,0,24138,Ian Poulter,$401318,17631829,22500000.0
2004,0,24924,Bill Haas,$315259,31525900,
2004,0,12461,Paul McGinley,$310476,21510052,9537500.0
2004,0,22378,Trevor Immelman,$300560,10955998,19100000.0
2004,0,8635,Colin Montgomerie,$245979,9647863,14950000.0
2004,0,19958,Miguel Angel Jiménez,$238367,6636683,17200000.0
2004,0,27770,Camilo Villegas,$237984,23798400,
2004,0,20474,Phillip Price,$223749,15074900,7300000.0
2004,0,12389,Barry Lane,$206802,10580190,10100000.0
2004,0,20400,Michael Campbell,$152506,8600606,6650000.0
2004,0,19830,Joakim Haeggman,$145566,10531620,4025000.0
2004,0,21753,Brian Davis,$145250,11025000,3500000.0
2004,0,24389,Jean-Francois Remesy,$112607,7685715,3575000.0
2004,0,25732,S.K. Ho,$109200,1320000,9600000.0
2004,0,24511,Thongchai Jaidee,$95500,0,9550000.0
2004,0,22348,Nick O'Hern,$88875,3425000,5462500.0
2004,0,23688,Scott Drummond,$87100,1235000,7475000.0
2004,0,26497,Casey Wittenberg,$85670,8567000,
2004,0,24846,Ricky Barnes,$85520,8551955,
2004,0,22122,Andrew McLardy,$79026,1152600,6750000.0
2004,0,2020,Eduardo Romero,$78750,4375000,3500000.0
2004,0,20218,Shingo Katayama,$78650,1265000,6600000.0
2004,0,20939,Keiichiro Fukabori,$73063,7306320,
2004,0,19906,Gary Evans,$71346,7134606,
2004,0,2076,Peter Senior,$69750,0,6975000.0
2004,0,22117,Jyoti Randhawa,$60665,6066540,
2004,0,23797,Brett Rumford,$58000,0,5800000.0
2004,0,20569,Richard Green,$54625,0,5462500.0
2004,0,23165,Takashi Kamiyama,$54305,5430540,
2004,0,27649,Brandt Snedeker,$54215,5421500,
2004,0,26679,Kevin Stadler,$49541,4954100,
2004,0,23386,David Roesch,$48024,4802400,
2004,0,20721,Darren Fichardt,$44383,1013250,3425000.0
2004,0,21736,Lian-Wei Zhang,$42572,1207229,3050000.0
2004,0,25572,Graeme McDowell,$42000,0,4200000.0
2004,0,21498,Hideto Tanihara,$41729,4172900,
2004,0,1326,Nick Faldo,$40460,4046000,
2004,0,20764,Desvonde Botes,$40250,0,4025000.0
2004,0,22075,Ricardo Gonzalez,$38000,0,3800000.0
2004,0,23042,Kim Felton,$35111,3511125,
2004,0,23580,Tetsuji Hiratsuka,$35111,3511125,
2004,0,10821,Toshi Izawa,$35000,0,3500000.0
2004,0,2166,Chip Sullivan,$34250,3425000,
2004,0,7707,Mike Small,$33360,3336000,
2004,0,19904,Paul Lawrie,$32663,3266300,
2004,0,24663,Y.E. Yang,$32500,0,3250000.0
2004,0,6655,Geoffrey Sisk,$30672,3067200,
2004,0,25349,Tim Wilkinson,$29820,2982000,
2004,0,21461,Kenneth Ferrie,$27714,2771448,
2004,0,19983,Andy Oldcorn,$27714,2771448,
2004,0,20763,Pierre Fulke,$26500,0,2650000.0
2004,0,20099,Doug Barron,$23291,2329111,
2004,0,6315,Pete Jordan,$23280,2328000,
2004,0,19795,Kelly Mitchum,$22432,2243200,
2004,0,27817,Paul Bradshaw,$22404,2240433,
2004,0,24184,Alastair Forsyth,$22404,2240433,
2004,0,25522,Sean Whiffin,$22404,2240433,
2004,0,27708,Jason Hartwick,$21306,2130625,
2004,0,2191,Tim Thelen,$21306,2130625,
2004,0,25816,Kevin Durkin,$21197,2119700,
2004,0,20473,Ignacio Garrido,$19756,1975593,
2004,0,20832,Raphael Jacquelin,$19756,1975593,
2004,0,20669,James Kingston,$19101,1910052,
2004,0,25752,Steve Friesen,$18550,1855000,
2004,0,8191,Paul Broadhurst,$18539,1853874,
2004,0,20823,Gary Emerson,$18539,1853874,
2004,0,8993,Franklin Langham,$18450,1845000,
2004,0,22379,Mark Foster,$18071,1807059,
2004,0,21730,Mårten Olander,$17696,1769607,
2004,0,21727,Martin Erlandsson,$17322,1732155,
2004,0,22585,Paul Wesselingh,$17322,1732155,
2004,0,20598,Christian Cévaër,$16760,1675977,
2004,0,20445,Casey Martin,$15858,1585800,
2004,0,1086,Roy Biancalana,$11900,1190000,
2004,0,2036,Jim Rutledge,$11898,1189800,
2004,0,1224,Jeff Coston,$11800,1180000,
2004,0,24940,Edward Loar,$11400,1140000,
2004,0,12716,Charley Hoffman,$11296,1129600,
2004,0,24494,Erik Compton,$11050,1105000,
2004,0,20471,Sven Struver,$11050,1105000,
2004,0,20940,Kenichi Kuboya,$10944,1094400,
2004,0,23800,Bryce Molder,$10716,1071600,
2004,0,1560,David Ishii,$10464,1046400,
2004,0,27615,Chris Nallen,$10366,1036560,
2004,0,27963,Chris Stroud,$10350,1035000,
2004,0,24980,Scott Gutschewski,$9858,985800,
2004,0,12755,Vance Veazey,$9776,977600,
2004,0,23778,Brad Adamonis,$9713,971250,
2004,0,21894,Bobby Kalinowski,$9648,964800,
2004,0,26498,Matt Weibring,$9324,932400,
2004,0,21581,Dirk Ayers,$8550,855000,
2004,0,26476,Chez Reavie,$7840,784000,
2004,0,27146,Adam Meyer,$7490,749000,
2004,0,21284,Hiroyuki Fujita,$7388,738750,
2004,0,27768,Brock Mackenzie,$7388,738750,
2004,0,27702,Matt Hendrix,$6750,675000,
2004,0,25741,Nick Gilliam,$6510,651000,
2004,0,22363,Don Yrene,$6480,648000,
2004,0,10195,Tim Conley,$6420,642000,
2004,0,27561,Nick Flanagan,$6180,618000,
2003,0,20766,Padraig Harrington,$1021235,96123534,6000000.0
2003,0,23552,Hank Kuehne,$872139,87213900,
2003,0,20382,Stephen Leaney,$818986,72398588,9500000.0
2003,0,21731,Freddie Jacobson,$786771,78677092,
2003,0,22405,Justin Rose,$744529,59987400,14465477.0
2003,0,10944,Thomas Bjørn,$650733,54841200,10232142.0
