YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
2009,32,0,20624,David Smail,1.65,85.59,-40.39,46.05
2009,33,0,20098,Stuart Appleby,1.59,90.86,-83.71,25.32
2009,34,0,20569,Richard Green,1.57,70.46,-52.62,31.9
2009,35,0,21350,Ryuji Imada,1.55,86.77,-64.67,36.62
2009,36,0,20160,Charlie Wi,1.41,83.46,-41.91,48.5
2009,37,0,27784,Wen-Tang Lin,1.4,55.96,-39.89,2.05
2009,38,0,24461,Thomas Aiken,1.37,68.75,-11.38,60.46
2009,39,0,29926,Danny Lee,1.35,53.84,-8.49,54.1
2009,40,0,22951,Azuma Yano,1.3,66.09,-37.4,11.12
2009,41,0,24080,Scott Strange,1.29,69.85,-38.76,34.66
2009,42,0,22348,Nick O'Hern,1.28,70.44,-51.17,38.85
2009,43,0,20669,James Kingston,1.27,67.54,-51.69,18.95
2009,44,0,20940,Kenichi Kuboya,1.26,57.99,-19.35,28.64
2009,45,0,31577,Tano Goya,1.22,53.84,-17.76,34.7
2009,46,0,28089,Jason Day,1.22,57.37,-26.06,45.98
2009,47,0,27119,Koumei Oda,1.14,53.56,-27.91,25.25
2009,48,0,20773,Taichi Teshima,1.12,45.77,-24.91,15.47
2009,49,0,23718,Nathan Green,1.12,73.61,-39.77,51.88
2009,50,0,21498,Hideto Tanihara,1.1,52.76,-46.85,11.3
2009,51,0,26908,Yuta Ikeda,1.07,42.88,-6.98,32.0
2009,52,0,24162,Shintaro Kai,1.06,45.42,-25.02,4.59
2009,53,0,22032,Tomohiro Kondo,1.05,46.0,-30.97,21.56
2009,54,0,22075,Ricardo Gonzalez,1.01,48.61,-18.14,30.99
2009,55,0,27436,Graham DeLaet,1.0,40.17,-8.04,35.75
2009,56,0,22117,Jyoti Randhawa,1.0,53.2,-39.97,35.16
2009,57,0,28259,Sangmoon Bae,0.99,39.61,-17.29,20.89
2009,58,0,25732,S.K. Ho,0.98,42.09,-24.71,8.46
2009,59,0,20593,Greg Chalmers,0.97,57.97,-29.39,35.23
2009,60,0,29289,S.Y. Noh,0.94,37.51,-17.31,16.37
2009,61,0,24083,Marcus Fraser,0.91,46.24,-19.61,25.86
2009,62,0,26301,James Nitties,0.91,36.22,-7.48,38.17
2009,63,0,27118,Toshinori Muto,0.9,41.2,-24.23,5.4
2009,64,0,23783,Felipe Aguilar,0.88,43.19,-33.9,23.52
2009,65,0,28697,Gaganjeet Bhullar,0.88,35.26,-5.94,32.38
2009,66,0,28143,Chapchai Nirat,0.88,56.3,-29.45,34.84
2009,67,0,26851,Marc Leishman,0.87,47.84,-14.99,28.5
2009,68,0,24748,WC Liang,0.87,43.43,-39.67,7.6
2009,69,0,20643,Steven Conran,0.85,39.13,-24.73,15.25
2009,70,0,20935,Toru Taniguchi,0.81,34.7,-55.02,9.7
2009,71,0,32262,Mark Brown,0.79,47.61,-38.71,13.02
2009,72,0,23638,Brendon de Jonge,0.79,48.0,-24.0,22.33
2009,73,0,22268,David Gleeson,0.79,36.93,-18.23,5.4
2009,74,0,26965,Rick Kulacz,0.78,31.3,-8.02,18.9
2009,75,0,22400,Hennie Otto,0.78,36.77,-30.22,7.71
2009,76,0,27687,Masaya Tomida,0.78,33.52,-12.32,22.54
2009,77,0,25539,Rafael Echenique,0.78,44.28,-13.45,31.18
2009,78,0,22056,Cameron Percy,0.75,29.93,-6.4,23.52
2009,79,0,27518,James Kamte,0.74,37.83,-19.07,33.2
2009,80,0,12680,Shigeki Maruyama,0.73,37.26,-24.35,17.96
2009,81,0,22122,Andrew McLardy,0.73,36.46,-25.25,24.66
2009,82,0,22328,Marc Cayeux,0.72,28.6,-11.78,22.58
2009,83,0,23580,Tetsuji Hiratsuka,0.71,36.41,-18.51,30.18
2009,84,0,20566,Kaname Yokoo,0.7,32.4,-18.34,13.76
2009,85,0,28123,Darren Beck,0.7,28.14,-4.64,20.53
2009,86,0,25768,Chih-Bing Lam,0.7,30.09,-10.43,1.96
2009,87,0,26924,Adam Blyth,0.68,30.72,-13.73,17.83
2009,88,0,24626,Daniel Alfredo Vancsik,0.68,36.81,-22.44,25.83
2009,89,0,27302,Garth Mulroy,0.66,37.87,-19.58,26.43
2009,90,0,29939,Fabrizio Zanotti,0.66,32.14,-6.73,26.4
2009,91,0,22110,Thaworn Wiratchant,0.65,35.35,-30.52,2.68
2009,92,0,26300,Matt Jones,0.65,35.16,-26.67,21.77
2009,93,0,29974,Branden Grace,0.65,34.27,-10.2,26.48
2009,94,0,20634,Peter Lonard,0.64,41.24,-50.34,8.26
2009,95,0,25349,Tim Wilkinson,0.64,34.77,-20.02,11.24
2009,96,0,20772,Toru Suzuki,0.64,26.78,-10.07,15.48
2009,97,0,21134,Takashi Kanemoto,0.62,24.99,-6.29,20.0
2009,98,0,22034,Yasuharu Imano,0.62,24.97,-20.1,1.21
2009,99,0,1313,Steve Elkington,0.62,29.16,-30.9,7.07
2009,100,0,21187,Hidemasa Hoshino,0.62,25.87,-20.26,2.83
2009,101,0,28092,D.H. Lee,0.6,24.12,-28.01,0.0
2009,102,0,27747,Hiroshi Iwata,0.59,28.42,-24.22,7.63
2009,103,0,20213,Katsumasa Miyamoto,0.58,27.17,-26.03,6.3
2009,104,0,21407,Arjun Atwal,0.57,27.23,-26.48,1.82
2009,105,0,28150,Chinnarat Phadungsil,0.56,28.11,-12.65,16.91
2009,106,0,26881,Jarrod Lyle,0.55,32.18,-24.05,11.2
2009,107,0,20400,Michael Campbell,0.55,26.0,-21.04,0.0
2009,108,0,20721,Darren Fichardt,0.55,21.96,-6.7,22.13
2009,109,0,26444,Juvic Pagunsan,0.55,22.43,-15.59,11.04
2009,110,0,28751,Andrew Dodt,0.54,21.54,-7.55,5.86
2009,111,0,21185,Takao Nogami,0.53,23.51,-12.61,4.06
2009,112,0,28679,Fabián Gómez,0.53,26.67,-13.89,11.39
2009,113,0,24115,Makoto Inoue,0.53,23.29,-13.93,2.56
2009,114,0,23797,Brett Rumford,0.52,30.35,-24.46,21.73
2009,115,0,24457,Jaco Van Zyl,0.52,20.9,-5.72,23.3
2009,116,0,27091,Kunihiro Kamii,0.52,20.65,-5.63,11.1
2009,117,0,1876,Greg Norman,0.51,20.35,-15.42,0.0
2009,118,0,28258,K.T. Kim,0.5,20.18,-14.76,7.17
2009,119,0,21290,Yuji Igarashi,0.5,20.0,0.0,20.0
2009,120,0,20623,Gavin Coles,0.5,25.32,-15.56,10.81
2009,121,0,31115,Michio Matsumura,0.5,20.35,-9.74,4.82
2009,122,0,23821,Yusaku Miyazato,0.49,22.56,-18.68,5.32
2009,123,0,24034,Kazuhiro Yamashita,0.49,19.58,-3.95,12.33
2009,124,0,1886,Peter O'Malley,0.48,26.11,-21.29,17.57
2009,125,0,25067,Lu Wei-chih,0.47,19.44,-6.71,12.1
2009,126,0,21631,Iain Steel,0.47,18.89,-10.35,4.82
2009,127,0,20939,Keiichiro Fukabori,0.47,21.95,-21.35,2.95
2009,128,0,37092,Hyung-Sung Kim,0.46,18.51,-3.3,15.15
2009,129,0,22275,Terry Pilkadaris,0.46,24.31,-11.57,8.7
2009,130,0,22113,Wen-Teh Lu,0.46,18.29,-24.74,0.0
2009,131,0,23063,Scott Hend,0.44,21.04,-20.08,2.95
2009,132,0,1920,Craig Parry,0.44,20.03,-22.12,7.79
2009,133,0,30978,Kiradech Aphibarnrat,0.41,16.56,-0.54,16.12
2009,134,0,25398,Ryuichi Oda,0.41,18.5,-6.33,14.67
2009,135,0,28620,Aron Price,0.41,25.83,-13.99,14.83
2009,136,0,27386,Dustin Risdon,0.41,16.34,-6.51,11.71
2009,137,0,20684,Chawalit Plaphol,0.41,25.28,-19.43,1.35
2009,138,0,27974,Sung Kang,0.4,16.06,-1.37,16.0
2009,139,0,21470,Daisuke Maruyama,0.4,21.26,-20.12,1.5
2009,140,0,26418,Adam Bland,0.4,16.43,-12.89,7.11
2009,141,0,25336,Alistair Presnell,0.4,15.88,-3.02,17.2
2009,142,0,28125,Josh Geary,0.39,15.72,-5.16,12.48
2009,143,0,27619,Ben Leong,0.39,15.72,-10.15,0.0
2009,144,0,22115,Mardan Mamat,0.39,23.9,-12.15,13.72
2009,145,0,20753,Jong-Duck Kim,0.39,15.57,-4.86,15.86
2009,146,0,20771,Steven Alker,0.39,16.72,-6.67,17.4
2009,147,0,27124,Chris Baryla,0.39,15.55,-1.96,14.54
2009,148,0,25692,Akio Sadakata,0.38,15.28,-6.2,4.71
2009,149,0,21339,Keith Horne,0.38,16.64,-7.29,11.86
2009,150,0,27929,Shiv Kapur,0.37,22.99,-14.38,12.48
2009,151,0,27567,Mitchell Brown,0.37,15.44,-9.51,2.03
2009,152,0,26435,Angelo Que,0.36,14.55,-8.56,7.03
2009,153,0,25478,Kiyoshi Miyazato,0.35,15.94,-13.54,1.32
2009,154,0,24321,Kodai Ichihara,0.35,14.07,-3.5,9.39
2009,155,0,26877,Andrew Tampion,0.35,17.39,-10.51,5.22
2009,156,0,24399,Scott Gardiner,0.35,18.06,-12.17,11.19
2009,157,0,29892,Steve Dartnall,0.35,13.85,-3.75,5.68
2009,158,0,2076,Peter Senior,0.34,13.78,-6.28,6.0
2009,159,0,24238,Mitsuhiro Tateyama,0.34,14.28,-4.22,13.18
2009,160,0,27137,Toyokazu Fujishima,0.33,14.39,-14.28,0.0
2009,161,0,20484,Thammanoon Sriroj,0.33,14.72,-2.35,14.02
2009,162,0,22974,Tetsuya Haraguchi,0.33,14.03,-7.78,6.24
2009,163,0,10107,Deane Pappas,0.33,13.34,-5.64,15.21
2009,164,0,29938,Alan Wagner,0.33,13.31,-1.17,14.48
2009,165,0,21633,Steve Allan,0.33,15.27,-13.73,1.23
2009,166,0,27001,Bradley Iles,0.33,14.94,-3.82,10.92
2009,167,0,29921,Mark Purser,0.33,13.22,-0.89,14.11
2009,168,0,20933,Kohki Idoki,0.33,13.11,-2.0,12.01
2009,169,0,1378,David Frost,0.33,17.01,-17.51,0.0
2009,170,0,23364,Yui Ueda,0.33,14.38,-9.32,7.5
2009,171,0,22253,Taichiro Kiyota,0.32,18.11,-14.07,9.26
2009,172,0,24527,Mo Joong-kyung,0.32,12.85,-8.79,2.76
2009,173,0,21058,Norio Shinozaki,0.32,13.92,-11.21,6.55
2009,174,0,26507,I J Jang,0.31,12.51,-5.52,8.67
2009,175,0,25203,SSP Chawrasia,0.31,14.88,-14.31,5.89
2009,176,0,28670,Wonjoon Lee,0.31,18.18,-13.28,5.95
2009,177,0,25653,Yoshinobu Tsukada,0.31,12.84,-3.2,9.03
2009,178,0,25457,Alexandre Rocha,0.3,14.5,-11.9,1.24
2009,179,0,22081,Mauricio Molina,0.3,12.04,-1.76,7.8
2009,180,0,23828,Satoru Hirota,0.3,12.9,-10.91,2.9
2009,181,0,25486,Sushi Ishigaki,0.3,11.91,-8.76,0.0
2009,182,0,23043,Paul Sheehan,0.29,15.19,-13.17,5.18
2009,183,0,22907,Marc Pucay,0.29,11.65,-7.82,1.89
2009,184,0,27979,Daehyun Kim,0.29,11.56,-0.69,10.81
2009,185,0,29942,Mark Tullo,0.29,11.8,-4.67,6.78
2009,186,0,29365,Kane Webber,0.29,12.61,-13.03,2.16
2009,187,0,37452,Ashley Hall,0.29,11.41,-4.72,5.64
2009,188,0,25842,Jon Mills,0.28,16.56,-22.8,5.68
2009,189,0,23699,Danny Chia,0.28,12.31,-8.4,4.65
2009,190,0,28527,Matthew Zions,0.27,11.79,-4.43,10.08
2009,191,0,25586,Takuya Taniguchi,0.27,12.47,-12.79,0.0
2009,192,0,23716,Chris Gaunt,0.27,10.83,-2.96,3.95
2009,193,0,27045,Tongoona Charamba,0.27,10.77,-4.61,0.0
2009,194,0,20433,Mark Hensby,0.27,11.77,-19.05,1.25
2009,195,0,20631,David McKenzie,0.26,15.67,-12.43,8.71
2009,196,0,27493,Taigen Tsumagari,0.26,10.34,-1.64,7.91
2009,197,0,22048,Scott Barr,0.26,15.1,-11.48,9.44
2009,198,0,25279,Richard Moir,0.26,10.21,-4.51,7.0
2009,199,0,11106,Frankie Minoza,0.25,13.46,-14.95,7.01
2009,200,0,33870,Ashun Wu,0.25,10.03,-2.53,7.44
2009,201,0,20698,Adilson da Silva,0.25,9.97,-6.83,5.48
2009,202,0,21489,Nobuhito Sato,0.25,10.44,-9.36,2.18
2009,203,0,22036,Mamo Osanai,0.25,10.91,-9.52,0.0
2009,204,0,22919,Shigeru Nonaka,0.25,9.81,-0.82,9.4
2009,205,0,22404,Titch Moore,0.25,9.81,-4.23,7.78
2009,206,0,20480,Marco Ruiz,0.24,9.94,-8.81,1.3
2009,207,0,20802,Jean Hugo,0.24,9.59,-6.2,6.97
2009,208,0,1858,Tommy Nakajima,0.24,9.48,-5.44,2.9
2009,209,0,26364,Eddie Lee,0.24,9.41,-4.04,4.58
2009,210,0,26808,Tadahiro Takayama,0.23,9.86,-7.96,2.96
2009,211,0,21180,Tony Carolan,0.23,12.4,-5.4,8.78
2009,212,0,25335,Marcus Both,0.23,11.27,-4.6,6.28
2009,213,0,28937,George Coetzee,0.23,9.2,-2.74,7.14
2009,214,0,25441,Unho Park,0.23,11.92,-7.65,5.48
2009,215,0,22274,Jason King,0.23,9.1,-4.13,3.1
2009,216,0,19932,Nic Henning,0.23,9.09,-7.16,1.22
2009,217,0,26434,Antonio Lascuna,0.23,10.16,-8.8,3.24
2009,218,0,28147,Charl Coetzee,0.22,8.99,-2.14,10.37
2009,219,0,6078,Esteban Toledo,0.22,11.06,-7.4,6.3
2009,220,0,20485,Udorn Duangdecha,0.22,8.64,-1.57,6.07
2009,221,0,26341,Wade Ormsby,0.21,10.66,-5.23,3.83
2009,222,0,23167,Dinesh Chand,0.21,9.76,-6.98,0.0
2009,223,0,22760,Gaurav Ghei,0.21,8.66,-9.33,4.44
2009,224,0,26345,Ewan Porter,0.21,8.54,-9.0,0.0
2009,225,0,25606,Kim Hyung-Tae,0.21,8.32,-6.39,4.92
2009,226,0,22038,Wayne Perske,0.21,10.16,-8.48,1.67
2009,227,0,24219,Wes Heffernan,0.21,8.28,-8.61,0.0
2009,228,0,12682,Hirofumi Miyase,0.21,9.23,-9.11,1.2
2009,229,0,22402,Ulrich Van den Berg,0.21,8.21,-4.21,6.38
2009,230,0,2036,Jim Rutledge,0.21,9.23,-0.86,8.11
2009,231,0,20679,Mark Murless,0.2,8.19,-6.03,4.63
2009,232,0,25389,Somkiat Srisanga,0.2,8.01,-4.03,0.0
2009,233,0,23795,Nobuhiro Masuda,0.2,8.58,-4.73,4.81
2009,234,0,24617,Rafael Gómez,0.2,7.97,-5.31,2.42
2009,235,0,21943,Boonchu Ruangkit,0.2,7.96,-2.43,7.0
2009,236,0,20038,Bryan DeCorso,0.2,9.34,-7.13,2.42
2009,237,0,24463,Trevor Fisher Jr,0.2,7.88,-2.37,8.39
2009,238,0,28132,Tyrone Van Aswegen,0.2,7.86,-2.6,9.32
2009,239,0,24039,Prom Meesawat,0.19,12.08,-18.46,6.46
2009,240,0,27573,Gavin Flint,0.19,9.93,-8.51,2.82
2009,241,0,24689,Kim Dae-sub,0.19,7.71,-2.05,4.9
2009,242,0,24466,Gareth Paddison,0.19,9.64,-11.42,3.3
2009,243,0,30008,Jbe' Kruger,0.19,7.44,-1.36,6.83
2009,244,0,20901,Michiel Bothma,0.18,7.1,-5.42,5.06
2009,245,0,21420,Brandon Pieters,0.18,7.09,-3.41,5.55
2009,246,0,20701,Warren Abery,0.18,7.08,-6.54,2.7
2009,247,0,25568,Julio Zapata,0.18,7.01,-8.78,3.24
2009,248,0,28705,Naoya Takemoto,0.17,7.58,-7.67,4.8
2009,249,0,22460,Hiroo Kawai,0.17,6.64,-2.03,6.37
2009,250,0,27064,Jhonattan Vegas,0.17,6.63,0.0,6.63
2009,251,0,20636,Andrew Bonhomme,0.16,6.59,-2.22,3.28
2009,252,0,28152,Wisut Artjanawat,0.16,6.58,-3.2,2.38
2009,253,0,27663,Yuudai Maeda,0.16,6.55,-3.42,2.4
2009,254,0,20812,Tjaart van der Walt,0.16,6.47,-5.04,6.03
2009,255,0,25588,Bo-Song Kao,0.16,6.46,-3.06,1.54
2009,256,0,20992,Kazuhiko Hosokawa,0.16,6.57,-6.77,1.45
2009,257,0,24077,Matthew Millar,0.16,7.74,-6.78,1.69
2009,258,0,27642,Artemio Murakami,0.16,7.51,-8.5,3.08
2009,259,0,20663,Brenden Pappas,0.16,8.4,-11.78,1.26
2009,260,0,27577,Peter Karmis,0.15,6.19,-3.53,5.53
2009,261,0,28114,Dawie van der Walt,0.15,6.13,-2.2,6.81
2009,262,0,28111,Jake Roos,0.15,6.08,-4.31,4.09
2009,263,0,29136,Innchoon Hwang,0.15,6.02,-5.45,0.0
2009,264,0,25883,Kyung-Nam Kang,0.15,6.01,-3.09,5.69
2009,265,0,31007,Andrew Parr,0.15,5.97,-3.01,2.1
2009,266,0,31420,Anirban Lahiri,0.15,5.93,-0.37,6.3
2009,267,0,29204,Merrick Bremner,0.15,5.9,-2.3,1.2
2009,268,0,12823,Carlos Franco,0.15,6.19,-6.46,0.0
2009,269,0,27402,Stuart Anderson,0.14,5.67,-1.68,2.78
2009,270,0,26758,David Hearn,0.14,6.43,-7.82,1.33
2009,271,0,1364,Peter Fowler,0.13,6.46,-12.06,0.0
2009,272,0,26948,Camilo Benedetti,0.13,5.37,-2.36,4.74
2009,273,0,27613,David Lutterus,0.13,5.49,-4.96,0.0
2009,274,0,20580,Andre Stolz,0.13,5.35,-1.83,0.0
2009,275,0,20418,Ariel Cañete,0.13,6.36,-9.7,0.0
2009,276,0,25273,Andrew Buckle,0.13,6.56,-4.63,4.38
2009,277,0,28753,Timothy Wood,0.13,5.22,-1.11,2.77
2009,278,0,25290,Kurt Barnes,0.13,5.21,-2.05,3.76
2009,279,0,19972,José Coceres,0.13,5.17,-12.57,1.22
2009,280,0,20638,Jason Norris,0.13,5.11,-0.64,5.75
2009,281,0,25534,Clodomiro Carranza,0.13,5.02,-0.87,3.48
2009,282,0,37416,T.C. Wang,0.12,4.98,-5.81,0.0
2009,283,0,29294,Ho Sung Choi,0.12,4.97,-0.24,5.21
2009,284,0,20492,Jesús Amaya,0.12,4.74,-2.04,0.0
2009,285,0,27561,Nick Flanagan,0.12,5.8,-16.18,2.42
2009,286,0,20929,Katsunori Kuwabara,0.12,4.63,-4.79,0.0
2009,287,0,20573,Scott Laycock,0.11,4.58,-8.05,0.0
2009,288,0,27391,James Love,0.11,4.56,-2.09,1.8
2009,289,0,29309,Kim Wi-joong,0.11,4.54,-2.7,0.0
2009,290,0,29214,David Hewan,0.11,4.53,-1.6,3.6
2009,291,0,29975,Christiaan Basson,0.11,4.49,-2.35,1.4
2009,292,0,24536,Anthony Summers,0.11,4.44,-3.26,0.0
2009,293,0,20565,Shinichi Yokota,0.11,4.42,-3.57,0.0
2009,294,0,19808,Sebastián Fernández,0.11,4.52,-4.48,0.0
2009,295,0,24580,Rahil Gangjee,0.11,4.81,-5.12,2.29
2009,297,0,23802,Brad Kennedy,0.11,4.33,-4.15,1.21
2009,298,0,20749,Bradford Vaughan,0.11,4.31,-4.31,1.96
2009,299,0,25202,Atthaphon Prathummanee,0.11,4.28,-3.13,1.96
2009,300,0,29290,Lee Seong-ho,0.11,4.27,-7.39,2.34
2009,301,0,26328,Shaun Norris,0.11,4.22,-5.56,0.0
2009,302,0,29229,Jun-won Park,0.11,4.22,-2.94,0.0
2009,303,0,20381,Ryoken Kawagishi,0.11,4.2,-3.67,0.0
2009,304,0,32881,Hugo León,0.1,4.18,-0.44,3.0
2009,305,0,2020,Eduardo Romero,0.1,4.15,-4.61,0.0
2009,306,0,31681,Louis de Jager,0.1,4.14,-0.78,4.92
2009,307,0,24752,Digvijay Singh,0.1,4.09,-4.21,1.55
2009,308,0,28093,Miguel Angel Carballo,0.1,5.32,-3.91,3.96
2009,309,0,12663,Phil Tataurangi,0.1,4.32,-1.13,4.41
2009,310,0,35087,Bio Kim,0.1,3.88,-2.97,1.78
2009,311,0,26930,Neven Basic,0.1,3.86,-4.1,0.0
2009,312,0,24583,Ashok Kumar,0.1,3.85,-2.46,1.61
2009,313,0,24811,Satoshi Tomiyama,0.09,3.69,-1.0,2.32
2009,314,0,20382,Stephen Leaney,0.09,3.87,-14.02,1.23
2009,315,0,28246,Achi Sato,0.09,3.67,-3.89,0.0
2009,316,0,22597,Masao Nakajima,0.09,3.63,-1.6,1.65
2009,317,0,29192,Chris Campbell,0.09,4.04,-8.18,0.0
2009,318,0,26770,James Lepp,0.09,3.58,-3.4,1.88
2009,319,0,21181,Hidezumi Shirakata,0.09,3.55,-3.27,0.0
2009,320,0,27428,Lin Wen-hong,0.09,3.55,-2.56,0.0
2009,321,0,25427,Shaaban Hussin,0.09,3.5,0.0,3.5
2009,322,0,10823,Kiyoshi Murota,0.09,3.48,-2.68,2.56
2009,323,0,25526,Juan Abbate,0.09,3.46,-3.02,1.2
2009,324,0,27580,Tyrone Mordt,0.09,3.4,-1.05,1.21
2009,325,0,20995,Naoya Sugiyama,0.08,3.38,-0.04,3.42
2009,326,0,10565,Ian Leggatt,0.08,4.21,-2.74,1.24
2009,327,0,22033,Wook-Soon Kang,0.08,3.32,-1.49,2.8
2009,328,0,26373,Michael Curtain,0.08,3.31,-1.89,2.4
2009,329,0,24425,Adam Groom,0.08,3.69,-6.12,0.0
2009,330,0,25289,Steven Jeffress,0.08,3.25,-3.16,1.94
2009,331,0,20443,Jin Park,0.08,4.2,-8.63,0.0
2009,332,0,20747,Grant Muller,0.08,3.09,-3.25,0.0
2009,333,0,27049,Chan Yih-shin,0.08,3.09,-1.56,0.0
2009,334,0,30637,Yohann Benson,0.08,3.08,0.0,3.08
2009,335,0,30211,Barrett Jarosch,0.08,3.05,-1.08,1.32
2009,336,0,21415,Alan Michell,0.08,3.05,-2.29,2.38
2009,337,0,24528,Hsu Mong-nan,0.08,3.05,-3.98,0.0
2009,338,0,21302,Chris Williams,0.08,3.05,-3.16,1.22
2009,339,0,33396,Brady Johnson,0.08,3.0,0.0,3.0
2009,340,0,26772,Mike Mezei,0.07,2.97,-3.01,1.34
2009,341,0,21806,Paul Gow,0.07,3.75,-2.41,3.15
2009,342,0,24241,Takeshi Kajikawa,0.07,2.94,0.0,2.94
2009,343,0,20110,John Wade,0.07,2.93,-2.87,0.0
2009,344,0,27013,Maochang Sung,0.07,2.88,-2.44,1.68
2009,345,0,26598,Adam Speirs,0.07,2.87,-3.03,0.0
2009,346,0,33218,Jin-jae Byun,0.07,2.86,-0.03,2.89
2009,347,0,20781,Gary Simpson,0.07,2.84,-6.53,0.0
2009,348,0,32196,Kris Wasylowich,0.07,2.84,-1.84,0.0
2009,349,0,31289,Benjamín Alvarado,0.07,2.82,-1.35,2.16
2009,350,0,30040,Sebastián Saavedra,0.07,2.81,-2.13,0.0
2009,351,0,21143,Dion Fourie,0.07,2.8,-0.94,1.33
2009,352,0,28689,C Muniyappa,0.07,2.77,0.0,2.77
2009,353,0,24144,Lindani Ndwandwe,0.07,2.76,-0.6,3.36
2009,354,0,25334,Anthony Brown,0.07,2.76,-1.65,1.36
2009,355,0,23242,Rodolfo Gonzalez,0.07,2.75,-2.75,0.0
2009,356,0,24532,Chang Tse-peng,0.07,2.74,-4.53,0.0
2009,357,0,1709,Chien Soon Lu,0.07,2.73,0.0,2.73
2009,358,0,22724,Martin Maritz,0.07,2.73,-1.35,2.89
2009,359,0,20988,Shinichi Akiba,0.07,2.71,-1.73,0.0
2009,360,0,20622,Stuart Bouvier,0.07,2.66,-0.89,0.0
2009,361,0,25400,Jiman Kang,0.07,2.66,-3.29,0.0
2009,362,0,27602,Aaron Townsend,0.07,2.66,-0.53,1.53
2009,363,0,10821,Toshi Izawa,0.07,2.65,-8.34,1.2
2009,364,0,29276,Takamasa Yamamoto,0.07,2.64,-0.75,1.65
2009,365,0,23679,Henk Alberts,0.07,2.63,-1.24,0.0
2009,366,0,30642,Ryan Horn,0.07,2.62,-0.65,2.6
2009,367,0,27576,Anton Haig,0.07,3.79,-11.7,0.0
2009,368,0,29858,Himmat Rai,0.06,2.59,-0.18,2.77
2009,369,0,21188,Tatsuhiko Takahashi,0.06,2.78,-5.06,0.0
2009,370,0,23913,Masanori Kobayashi,0.06,2.59,-0.11,2.7
2009,371,0,31603,Martin Monguzzi,0.06,2.58,-2.58,0.0
2009,372,0,21736,Lian-Wei Zhang,0.06,2.55,-4.25,0.0
2009,373,0,31683,Tyrone Ferreira,0.06,2.48,-2.68,0.0
2009,374,0,22212,Craig Lile,0.06,2.44,-5.74,0.0
2009,375,0,29431,Sattaya Supupramai,0.06,2.45,-1.33,0.0
2009,376,0,29334,Jaco Ahlers,0.06,2.44,-0.82,2.52
2009,377,0,20752,Zaw Moe,0.06,2.42,-3.41,0.0
2009,378,0,31996,Louis Moolman,0.06,2.42,-2.27,1.22
2009,379,0,25274,Steven Bowditch,0.06,2.83,-4.99,0.0
2009,380,0,20594,David Bransdon,0.06,2.41,-3.4,0.0
2009,381,0,32090,Kim Young-jin,0.06,2.39,-1.21,0.0
2009,382,0,20737,André Cruse,0.06,2.37,-3.43,0.0
2009,383,0,21977,Jun Kikuchi,0.06,2.66,-7.73,0.0
2009,384,0,28055,Tatsunori Nukaga,0.06,2.35,-0.05,2.41
2009,385,0,25643,Divan van den Heever,0.06,2.33,-0.76,1.2
2009,386,0,27630,Jay Bayron,0.06,2.32,-0.43,1.89
2009,387,0,28860,Daniel Barbetti,0.06,2.27,-0.97,1.74
2009,388,0,27020,M Sasidaran,0.06,2.24,0.0,2.24
2009,389,0,24674,Sung Lee,0.06,2.21,-5.69,1.75
2009,390,0,22368,Daniel Gaunt,0.05,2.19,-0.47,1.5
2009,391,0,24529,Lee In-woo,0.05,2.17,-1.61,0.0
2009,392,0,26403,S Sivachandran,0.05,2.15,-0.76,1.2
2009,393,0,31021,Mark Leon,0.05,2.14,-0.65,1.2
2009,394,0,25052,Derek Gillespie,0.05,2.08,-4.02,1.2
2009,395,0,6377,Jet Ozaki,0.05,2.05,-3.22,0.0
2009,396,0,24677,Choi Gwang-soo,0.05,2.01,-0.77,2.1
2009,397,0,29342,Jae-bum Park,0.05,2.0,-0.67,0.0
2009,398,0,25538,Pablo Del Grosso,0.05,1.96,-1.82,0.0
2009,399,0,20764,Desvonde Botes,0.05,1.95,-1.26,0.0
2009,400,0,28096,Michael Brennan,0.05,1.95,-1.14,0.0
2009,401,0,2077,Nobuo Serizawa,0.05,1.95,-0.54,1.75
2009,402,0,33219,Son Hyun-ho,0.05,1.94,-0.02,1.96
2009,403,0,29851,Seong Ho Lee,0.05,1.94,-0.02,1.96
2009,404,0,23267,Nobuyuki Okuwa,0.05,1.92,0.0,1.92
2009,405,0,22320,Bradley Heaven,0.05,1.9,-0.58,1.2
2009,406,0,25120,Dohoon Kim,0.05,1.9,-1.38,0.0
2009,407,0,32058,José de Jesús Rodríguez,0.05,1.88,-0.88,1.34
2017,1,0,32839,Hideki Matsuyama,9.21,469.62,-199.79,280.02
2017,2,0,28089,Jason Day,6.35,253.94,-284.65,102.01
2017,3,0,24502,Adam Scott,4.34,195.43,-157.77,71.66
2017,4,0,26329,Louis Oosthuizen,4.26,208.88,-118.36,151.14
2017,5,0,26851,Marc Leishman,3.89,202.49,-86.22,171.02
2017,6,0,26331,Charl Schwartzel,3.64,178.36,-110.65,97.54
2017,7,0,29974,Branden Grace,3.08,160.26,-139.56,75.74
2017,8,0,37455,Si Woo Kim,3.03,157.47,-65.7,105.1
2017,9,0,27064,Jhonattan Vegas,2.98,155.21,-52.52,107.52
2017,10,0,33399,Adam Hadwin,2.6,134.96,-42.73,130.39
