YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
2016,3,0,27141,J.B. Holmes,72.3,107,148,-0.08
2016,4,0,35300,Andrew Loupe,70.67,106,150,-0.17
2016,5,0,25804,Bubba Watson,70.0,91,130,-0.26
2016,6,0,30944,Jason Kokrak,68.54,122,178,-0.20
2016,7,0,27129,Luke List,66.23,102,154,-0.32
2016,8,0,29518,Brendan Steele,64.38,103,160,-0.25
2016,9,0,28237,Rory McIlroy,62.93,73,116,-0.30
2016,10,0,31323,Gary Woodland,62.65,104,166,-0.32
2016,11,0,29461,Jamie Lovemark,62.64,114,182,-0.27
2016,12,0,34264,Hudson Swafford,62.5,125,200,-0.21
2016,13,0,24502,Adam Scott,60.29,82,136,-0.22
2016,14,0,24358,Robert Garrigus,59.23,77,130,-0.32
2016,15,0,23320,Ryan Palmer,58.72,101,172,-0.40
2016,16,0,28089,Jason Day,57.25,79,138,-0.25
2016,17,0,27064,Jhonattan Vegas,56.99,106,186,-0.22
2016,18,0,21961,Charles Howell III,56.9,99,174,-0.27
2016,19,0,33448,Justin Thomas,56.82,100,176,-0.08
2016,20,0,22405,Justin Rose,56.45,70,124,-0.21
2016,21,0,24140,Sean O'Hair,55.06,98,178,-0.18
2016,22,0,36689,Brooks Koepka,52.86,74,140,-0.12
2016,23,0,21209,Sergio Garcia,52.33,45,86,-0.16
2016,24,0,32102,Rickie Fowler,51.37,75,146,-0.25
2016,25,0,36699,Patrick Rodgers,51.18,87,170,-0.17
2016,26,0,34099,Harris English,51.12,91,178,-0.27
2016,27,0,25632,Jimmy Walker,50.61,83,164,-0.35
2016,28,0,20691,Greg Owen,49.35,76,154,-0.09
2016,29,0,27436,Graham DeLaet,48.48,64,132,-0.17
2016,30,0,25900,Lucas Glover,48.0,72,150,-0.32
2016,31,0,37189,Harold Varner III,47.83,88,184,-0.36
2016,32,0,12716,Charley Hoffman,47.73,84,176,-0.20
2016,33,0,27936,Martin Laird,47.44,74,156,-0.18
2016,34,0,33141,Keegan Bradley,46.79,73,156,-0.25
2016,35,0,40026,Daniel Berger,46.3,75,162,-0.35
2016,35,0,35451,Scott Pinckney,46.3,75,162,-0.29
2016,37,0,33667,Carlos Ortiz,45.77,65,142,-0.18
2016,38,0,46440,Smylie Kaufman,45.45,80,176,-0.20
2016,39,0,20229,Stewart Cink,44.74,51,114,-0.33
2016,40,0,33204,Shane Lowry,44.0,44,100,-0.02
2016,41,0,26331,Charl Schwartzel,43.94,58,132,-0.16
2016,42,0,29289,S.Y. Noh,43.83,71,162,-0.32
2016,43,0,25818,Scott Piercy,43.42,66,152,-0.32
2016,44,0,32366,Kevin Chappell,42.7,76,178,-0.33
2016,45,0,32618,Rhein Gibson,42.59,46,108,-0.24
2016,46,0,25364,Paul Casey,41.67,55,132,-0.29
2016,47,0,29974,Branden Grace,41.35,43,104,-0.14
2016,48,0,29720,Andres Gonzales,40.38,63,156,-0.35
2016,48,0,26851,Marc Leishman,40.38,63,156,-0.33
2016,50,0,34563,Chesson Hadley,40.0,60,150,-0.07
2016,51,0,34046,Jordan Spieth,39.58,57,144,-0.35
2016,52,0,32839,Hideki Matsuyama,39.55,53,134,-0.13
2016,53,0,34098,Russell Henley,39.47,60,152,-0.33
2016,53,0,24781,Hunter Mahan,39.47,45,114,E
2016,55,0,30692,Scott Stallings,39.29,55,140,-0.18
2016,56,0,29485,Brett Stegmaier,38.82,66,170,-0.29
2016,57,0,34360,Patrick Reed,38.71,72,186,-0.19
2016,58,0,25493,Nick Taylor,38.67,58,150,-0.36
2016,59,0,26329,Louis Oosthuizen,38.46,40,104,-0.23
2016,60,0,35732,Wes Roach,38.18,42,110,-0.24
2016,61,0,37273,Derek Ernst,37.72,43,114,-0.35
2016,62,0,26300,Matt Jones,37.5,54,144,-0.13
2016,62,0,1810,Phil Mickelson,37.5,54,144,-0.35
2016,64,0,20848,Ángel Cabrera,37.1,46,124,+0.07
2016,65,0,29420,Billy Horschel,36.43,51,140,-0.29
2016,66,0,34431,Robert Streb,36.18,55,152,-0.35
2016,67,0,33461,Morgan Hoffmann,35.71,45,126,-0.22
2016,68,0,22046,Geoff Ogilvy,35.59,42,118,-0.33
2016,69,0,29479,Scott Brown,35.12,59,168,-0.27
2016,70,0,31646,Emiliano Grillo,34.88,60,172,-0.25
2016,71,0,27649,Brandt Snedeker,34.83,62,178,-0.18
2016,72,0,25686,Jason Dufner,34.69,68,196,-0.24
2016,72,0,33410,Andrew Landry,34.69,34,98,-0.29
2016,74,0,31420,Anirban Lahiri,34.43,42,122,-0.40
2016,75,0,32757,Patton Kizzire,33.71,60,178,-0.43
2016,76,0,25274,Steven Bowditch,33.33,42,126,-0.26
2016,77,0,29223,Sam Saunders,33.08,43,130,-0.23
2016,78,0,6522,Ernie Els,33.06,41,124,-0.20
2016,79,0,27974,Sung Kang,32.76,57,174,-0.35
2016,80,0,37455,Si Woo Kim,32.57,71,218,-0.42
2016,81,0,28158,Steve Marino,32.35,44,136,-0.14
2016,82,0,34265,Will Wilcox,32.31,42,130,-0.33
2016,83,0,22371,Aaron Baddeley,32.02,57,178,-0.21
2016,84,0,32448,James Hahn,31.48,51,162,-0.20
2016,85,0,20766,Padraig Harrington,31.0,31,100,-0.03
2016,86,0,32150,Michael Thompson,30.88,42,136,-0.48
2016,87,0,33418,Shawn Stefani,30.46,53,174,-0.21
2016,88,0,23621,Rory Sabbatini,30.0,30,100,-0.27
2016,89,0,24924,Bill Haas,29.88,49,164,-0.22
2016,90,0,24461,Thomas Aiken,29.84,37,124,-0.27
2016,91,0,29268,Bronson Burgoon,29.75,47,158,-0.04
2016,92,0,27895,Jonas Blixt,28.95,44,152,-0.36
2016,93,0,31557,Jim Herman,28.65,51,178,-0.22
2016,94,0,22892,Jason Gore,27.86,39,140,-0.31
2016,94,0,28114,Dawie van der Walt,27.86,39,140,-0.36
2016,96,0,26289,Boo Weekley,27.71,46,166,-0.28
2016,97,0,24846,Ricky Barnes,27.42,51,186,-0.53
2016,98,0,12510,Chad Campbell,27.33,47,172,-0.26
2016,98,0,29478,Kevin Kisner,27.33,47,172,-0.30
2016,100,0,35532,Tom Hoge,27.27,42,154,-0.19
2016,101,0,27747,Hiroshi Iwata,27.22,43,158,-0.33
2016,102,0,32876,Martin Piller,27.19,31,114,-0.06
2016,103,0,35545,Blayne Barber,26.88,43,160,-0.37
2016,104,0,23353,J.J. Henry,26.52,35,132,-0.31
2016,105,0,27770,Camilo Villegas,25.95,41,158,-0.12
2016,106,0,37454,Whee Kim,25.64,40,156,-0.08
2016,107,0,27644,Brian Harman,25.5,51,200,-0.24
2016,108,0,35539,Luke Guthrie,25.45,28,110,-0.14
2016,109,0,31416,Derek Fathauer,25.0,47,188,-0.28
2016,109,0,31202,William McGirt,25.0,49,196,-0.20
2016,109,0,26476,Chez Reavie,25.0,43,172,-0.33
2016,109,0,20645,John Senden,25.0,41,164,-0.27
2016,109,0,6567,Vijay Singh,25.0,36,144,-0.19
2016,114,0,30163,Henrik Norlander,24.63,33,134,-0.30
2016,115,0,27214,Kevin Streelman,24.39,40,164,-0.20
2016,116,0,30110,Kyle Stanley,24.16,43,178,-0.19
2016,117,0,24494,Erik Compton,23.81,30,126,-0.27
2016,118,0,35879,Kelly Kraft,23.73,28,118,-0.18
2016,119,0,33399,Adam Hadwin,23.66,44,186,-0.43
2016,120,0,26951,Johnson Wagner,23.26,40,172,-0.30
2016,121,0,28132,Tyrone Van Aswegen,23.04,47,204,-0.36
2016,122,0,20572,Rod Pampling,23.0,23,100,-0.09
2016,123,0,25892,Steve Wheatcroft,22.84,37,162,-0.38
2016,124,0,28679,Fabián Gómez,22.78,36,158,-0.42
2016,125,0,26596,Ryan Moore,22.73,35,154,-0.17
2016,126,0,25198,Francesco Molinari,22.66,29,128,-0.24
2016,127,0,33122,Russell Knox,22.22,36,162,-0.22
2016,128,0,25834,Daniel Summerhays,21.43,39,182,-0.28
2016,129,0,20157,Retief Goosen,20.91,23,110,-0.26
2016,130,0,29926,Danny Lee,20.83,35,168,-0.37
2016,130,0,33413,Ben Martin,20.83,35,168,-0.29
2016,130,0,23325,Vaughn Taylor,20.83,30,144,-0.17
2016,133,0,23638,Brendon de Jonge,20.78,32,154,-0.03
2016,134,0,29221,Webb Simpson,20.71,29,140,-0.41
2016,135,0,24490,George McNeill,20.59,21,102,-0.38
2016,136,0,30926,Chris Kirk,20.37,33,162,-0.24
2016,137,0,24912,Will MacKenzie,20.0,32,160,-0.41
2016,137,0,28475,Jeff Overton,20.0,26,130,-0.19
2016,139,0,35891,Cameron Smith,19.67,24,122,-0.50
2016,140,0,23108,Matt Kuchar,19.27,37,192,-0.54
2016,141,0,29476,Kyle Reifers,19.16,41,214,-0.39
2016,142,0,34261,Scott Langley,19.05,24,126,-0.08
2016,143,0,29745,Tyler Aldridge,18.99,30,158,-0.17
2016,144,0,39975,Michael Kim,18.75,36,192,-0.06
2016,145,0,33419,Cameron Tringale,18.49,27,146,-0.41
2016,146,0,27963,Chris Stroud,18.13,29,160,-0.34
2016,147,0,21731,Freddie Jacobson,18.02,31,172,-0.16
2016,148,0,32640,Troy Merritt,17.81,26,146,-0.35
2016,149,0,25240,D.A. Points,17.65,18,102,-0.39
2016,150,0,34409,David Lingmerth,17.12,25,146,-0.20
2016,151,0,10809,Jim Furyk,16.35,17,104,-0.41
2016,152,0,34174,John Huh,15.88,27,170,-0.37
2016,153,0,23983,Luke Donald,15.75,23,146,-0.26
2016,154,0,10885,Robert Allenby,15.69,16,102,-0.44
2016,155,0,32200,Roberto Castro,14.95,29,194,-0.24
2016,156,0,27466,Spencer Levin,14.58,28,192,-0.57
2016,157,0,30927,Brendon Todd,14.29,18,126,-0.39
2016,158,0,10213,Dicky Pride,14.15,15,106,-0.27
2016,159,0,20098,Stuart Appleby,13.77,19,138,-0.21
2016,160,0,26758,David Hearn,13.74,25,182,-0.28
2016,161,0,34466,Peter Malnati,13.53,23,170,-0.30
2016,162,0,20472,Alex Cejka,13.49,17,126,-0.59
2016,163,0,23800,Bryce Molder,13.46,21,156,-0.19
2016,164,0,27942,Rob Oppenheim,12.7,16,126,-0.31
2016,165,0,45526,Abraham Ancer,12.5,12,96,+0.17
2016,165,0,25349,Tim Wilkinson,12.5,17,136,-0.24
2016,167,0,25396,Kevin Na,12.35,21,170,-0.62
2016,168,0,25720,Chad Collins,12.33,18,146,-0.11
2016,169,0,28092,D.H. Lee,12.28,14,114,-0.50
2016,170,0,31560,Brian Stuard,12.12,16,132,+0.25
2016,171,0,20104,Ken Duke,12.04,13,108,-0.23
2016,172,0,23541,Ben Crane,11.81,17,144,-0.18
2016,173,0,8075,Jerry Kelly,11.11,16,144,-0.56
2016,174,0,29222,Billy Hurley III,10.61,14,132,-0.29
2016,175,0,25572,Graeme McDowell,10.0,12,120,-0.17
2016,176,0,36801,Mark Hubbard,9.79,19,194,-0.42
2016,177,0,24507,Jason Bohn,8.96,12,134,-0.25
2016,178,0,6527,Steve Stricker,8.49,9,106,-0.33
2016,179,0,24357,K.J. Choi,8.22,12,146,-0.50
2016,180,0,24024,Zach Johnson,8.14,14,172,-0.29
2016,181,0,34262,Jon Curran,7.89,15,190,-0.27
2016,182,0,40058,Zac Blair,6.04,11,182,-0.55
2016,183,0,21878,Mark Wilson,5.65,7,124,-0.43
2016,184,0,30711,Colt Knost,3.66,6,164,-0.83
2016,185,0,2206,David Toms,3.23,4,124,-0.75
2005,1,0,23063,Scott Hend,80.28,114,142,-0.26
2005,2,0,8793,Tiger Woods,74.14,86,116,-0.30
2005,3,0,23322,Brett Wetterich,67.57,100,148,-0.33
2005,4,0,24980,Scott Gutschewski,66.03,103,156,-0.39
2005,5,0,20663,Brenden Pappas,65.69,67,102,-0.33
2005,6,0,23552,Hank Kuehne,65.63,105,160,-0.29
2005,7,0,1249,John Daly,62.9,78,124,-0.19
2005,8,0,1706,Davis Love III,60.32,76,126,-0.32
2005,9,0,25900,Lucas Glover,55.95,94,168,-0.32
2005,10,0,23497,Tag Ridings,54.4,99,182,-0.40
2005,11,0,6573,Brandt Jobe,53.98,95,176,-0.36
2005,12,0,6599,John Elliott,53.57,60,112,-0.27
2005,13,0,23540,Jason Allred,53.52,76,142,-0.20
2005,14,0,26679,Kevin Stadler,51.63,95,184,-0.32
2005,15,0,1945,Kenny Perry,51.56,66,128,-0.36
2005,16,0,21805,Harrison Frazar,51.49,104,202,-0.34
2005,17,0,23725,Brendan Jones,50.63,80,158,-0.39
2005,18,0,2106,Chris Smith,50.54,94,186,-0.28
2005,19,0,21209,Sergio Garcia,50.0,54,108,-0.31
2005,20,0,20378,Mathias Grönberg,49.14,57,116,-0.51
2005,21,0,6567,Vijay Singh,48.92,91,186,-0.52
2005,22,0,21633,Steve Allan,48.4,91,188,-0.23
2005,23,0,24912,Will MacKenzie,47.95,70,146,-0.26
2005,24,0,24140,Sean O'Hair,47.25,86,182,-0.26
2005,25,0,23349,Charles Warren,47.13,82,174,-0.23
2005,26,0,1927,Dennis Paulson,46.03,58,126,-0.26
2005,27,0,27095,Nick Watney,45.51,81,178,-0.44
2005,28,0,23409,James Driscoll,44.93,62,138,-0.31
2005,29,0,20850,Daniel Chopra,44.12,90,204,-0.39
2005,30,0,20098,Stuart Appleby,43.94,58,132,-0.22
2005,31,0,23353,J.J. Henry,43.75,84,192,-0.30
2005,32,0,20502,Michael Long,43.57,61,140,-0.21
2005,33,0,24502,Adam Scott,43.27,45,104,-0.42
2005,34,0,23320,Ryan Palmer,43.26,77,178,-0.23
2005,35,0,10885,Robert Allenby,43.04,68,158,-0.31
2005,36,0,24925,Jonathan Byrd,42.93,85,198,-0.32
2005,37,0,24290,D.J. Brigman,42.65,58,136,-0.43
2005,38,0,1361,Dan Forsman,42.0,42,100,-0.38
2005,39,0,20572,Rod Pampling,41.67,60,144,-0.40
2005,40,0,23788,D.J. Trahan,40.91,63,154,-0.46
2005,41,0,22046,Geoff Ogilvy,40.74,66,162,-0.32
2005,42,0,21407,Arjun Atwal,40.48,51,126,-0.24
2005,43,0,12823,Carlos Franco,39.71,54,136,-0.43
2005,44,0,1810,Phil Mickelson,39.66,46,116,-0.46
2005,45,0,26758,David Hearn,39.39,52,132,-0.29
2005,45,0,23621,Rory Sabbatini,39.39,52,132,-0.31
2005,47,0,1226,Fred Couples,38.46,40,104,-0.40
2005,48,0,21959,Ted Purdy,38.43,83,216,-0.34
2005,49,0,20157,Retief Goosen,36.67,33,90,-0.39
2005,50,0,1553,John Huston,36.05,62,172,-0.42
2005,51,0,20094,Jonathan Kaye,36.03,49,136,-0.35
2005,52,0,12660,Jesper Parnevik,35.53,54,152,-0.37
2005,53,0,21961,Charles Howell III,35.26,55,156,-0.42
2005,53,0,6332,Neal Lancaster,35.26,67,190,-0.24
2005,53,0,22405,Justin Rose,35.26,67,190,-0.40
2005,56,0,7749,Brett Quigley,35.0,63,180,-0.32
2005,57,0,24781,Hunter Mahan,34.85,69,198,-0.20
2005,58,0,20396,Lee Westwood,34.72,25,72,-0.40
2005,59,0,12510,Chad Campbell,34.62,54,156,-0.26
2005,60,0,6197,Michael Allen,34.52,58,168,-0.22
2005,60,0,20766,Padraig Harrington,34.52,29,84,-0.34
2005,62,0,20645,John Senden,34.34,68,198,-0.44
2005,63,0,23541,Ben Crane,34.29,48,140,-0.40
2005,64,0,22913,John Rollins,34.27,61,178,-0.46
2005,65,0,23623,Bo Van Pelt,33.82,69,204,-0.35
2005,66,0,21951,Joey Snyder III,33.67,66,196,-0.20
2005,67,0,20433,Mark Hensby,33.65,35,104,-0.17
2005,68,0,6034,Marco Dawson,33.54,55,164,-0.27
2005,69,0,7223,Brian Bateman,33.51,63,188,-0.32
2005,70,0,25345,Carl Pettersson,33.01,68,206,-0.13
2005,71,0,26287,Roland Thatcher,32.88,48,146,-0.31
2005,72,0,21350,Ryuji Imada,32.43,48,148,-0.27
2005,73,0,24507,Jason Bohn,32.18,56,174,-0.45
2005,74,0,1685,J.L. Lewis,31.67,57,180,-0.12
2005,74,0,25240,D.A. Points,31.67,57,180,-0.40
2005,76,0,10585,Scott McCarron,31.62,43,136,-0.33
2005,77,0,1723,Andrew Magee,31.41,49,156,-0.41
2005,78,0,10117,Bob Heintz,31.34,42,134,-0.31
2005,79,0,10962,Bradley Hughes,30.77,32,104,-0.34
2005,80,0,12782,Tim Herron,30.59,52,170,-0.25
2005,80,0,24024,Zach Johnson,30.59,52,170,-0.33
2005,82,0,11032,Frank Lickliter II,29.89,55,184,-0.24
2005,83,0,22371,Aaron Baddeley,29.88,49,164,-0.31
2005,84,0,2206,David Toms,29.85,40,134,-0.33
2005,85,0,1707,Steve Lowery,29.79,56,188,-0.32
2005,86,0,7867,Woody Austin,29.69,57,192,-0.46
2005,87,0,19824,Craig Barlow,29.45,43,146,-0.42
2005,88,0,20634,Peter Lonard,29.17,42,144,-0.24
2005,89,0,24604,Hunter Haas,29.11,46,158,-0.26
2005,90,0,6527,Steve Stricker,29.03,36,124,-0.25
2005,91,0,24227,Justin Bolli,28.57,36,126,-0.31
2005,92,0,6373,José María Olazábal,27.91,24,86,-0.25
2005,93,0,6004,Stephen Ames,27.69,36,130,-0.42
2005,94,0,20691,Greg Owen,27.63,42,152,-0.26
2005,95,0,1666,Bernhard Langer,27.45,28,102,-0.32
2005,96,0,6595,Kevin Sutherland,27.11,45,166,-0.44
2005,97,0,12662,Thomas Levet,26.92,21,78,-0.19
2005,98,0,22548,Patrick Sheehan,26.89,57,212,-0.28
2005,99,0,1035,Tommy Armour III,26.77,53,198,-0.42
2005,100,0,12680,Shigeki Maruyama,26.7,47,176,-0.53
2005,101,0,6621,Joe Durant,26.67,40,150,-0.45
2005,102,0,20160,Charlie Wi,26.15,34,130,-0.26
2005,103,0,20498,Briny Baird,26.04,50,192,-0.40
2005,103,0,21498,Hideto Tanihara,26.04,25,96,+0.08
2005,105,0,1473,Todd Hamilton,25.95,41,158,-0.34
2005,106,0,8123,Jeff Brehaut,25.37,34,134,-0.44
2005,107,0,6515,Shaun Micheel,25.35,36,142,-0.36
2005,108,0,23325,Vaughn Taylor,25.26,48,190,-0.60
2005,109,0,1042,Paul Azinger,25.0,32,128,-0.16
2005,110,0,1941,Tom Pernice Jr.,24.74,48,194,-0.13
2005,111,0,1677,Tom Lehman,24.55,27,110,-0.19
2005,112,0,1161,Mark Calcavecchia,24.39,40,164,-0.30
2005,113,0,10733,Kent Jones,24.23,47,194,-0.19
2005,114,0,1766,Billy Mayfair,24.07,52,216,-0.40
2005,115,0,2101,Joey Sindelar,23.56,49,208,-0.41
2005,116,0,24361,Pat Perez,23.46,38,162,-0.24
2005,117,0,1797,Rocco Mediate,23.19,32,138,-0.34
2005,118,0,20229,Stewart Cink,22.37,34,152,-0.35
2005,119,0,23614,Rich Beem,22.22,24,108,-0.33
2005,120,0,24357,K.J. Choi,21.93,25,114,-0.20
2005,121,0,1418,Bill Glasson,21.88,21,96,E
2005,122,0,20472,Alex Cejka,21.43,33,154,-0.42
2005,123,0,8725,Tom Gillis,21.33,32,150,-0.38
2005,124,0,21731,Freddie Jacobson,21.31,26,122,-0.42
2005,125,0,12652,Cameron Beckman,21.2,39,184,-0.28
2005,126,0,21949,Joe Ogilvie,20.59,35,170,-0.09
2005,127,0,8931,Glen Day,20.51,32,156,-0.28
2005,128,0,10860,Justin Leonard,20.49,25,122,-0.24
2005,129,0,23135,Tim Clark,20.42,29,142,-0.28
2005,130,0,1320,Bob Estes,20.24,34,168,-0.41
2005,131,0,1948,Tim Petrovic,20.22,36,178,-0.47
2005,132,0,1577,Lee Janzen,20.15,27,134,-0.19
2005,133,0,12454,Mario Tiziani,20.0,26,130,-0.15
2005,134,0,22295,Darron Stiles,19.74,30,152,-0.37
2005,135,0,1724,Jeff Maggert,19.53,25,128,-0.28
2005,136,0,6575,Dudley Hart,19.38,31,160,-0.26
2005,137,0,12602,Dean Wilson,19.19,33,172,-0.48
2005,138,0,2223,Bob Tway,19.18,28,146,-0.29
2005,139,0,10425,Jay Williamson,18.87,20,106,-0.50
2005,140,0,26420,Richard Johnson,18.75,18,96,-0.44
2005,141,0,1313,Steve Elkington,18.64,22,118,-0.59
2005,142,0,2246,Duffy Waldorf,18.59,29,156,-0.34
2005,143,0,23036,Chris Anderson,18.55,23,124,-0.52
2005,144,0,10423,Mike Weir,18.27,19,104,-0.11
2005,145,0,20628,Arron Oberholser,18.18,20,110,-0.45
2005,146,0,7457,Steve Flesch,18.12,25,138,-0.28
2005,147,0,25847,Rob Rashell,18.03,22,122,-0.18
2005,148,0,12826,Paul Claxton,18.0,27,150,-0.41
2005,148,0,1599,Steve Jones,18.0,18,100,-0.06
2005,150,0,1024,Billy Andrade,17.9,29,162,-0.24
2005,151,0,25396,Kevin Na,17.86,30,168,-0.30
2005,152,0,12645,Brent Geiberger,17.54,20,114,-0.45
2005,153,0,24138,Ian Poulter,17.5,14,80,-0.29
2005,154,0,8537,J.P. Hayes,16.95,20,118,-0.35
2005,155,0,10912,Craig Perks,16.92,22,130,-0.32
2005,156,0,10809,Jim Furyk,16.46,26,158,-0.42
2005,157,0,21878,Mark Wilson,16.43,23,140,-0.26
2005,158,0,22293,Heath Slocum,15.79,30,190,+0.03
2005,159,0,20474,Phillip Price,15.75,23,146,-0.26
2005,160,0,8075,Jerry Kelly,15.29,26,170,-0.38
2005,160,0,8993,Franklin Langham,15.29,26,170,-0.23
2005,162,0,19881,Robert Damron,15.17,27,178,-0.33
2005,162,0,1388,Robert Gamez,15.17,27,178,-0.37
2005,164,0,6251,Chris DiMarco,15.08,19,126,+0.11
2005,165,0,20121,Todd Fischer,14.95,29,194,-0.24
2005,166,0,20548,Hidemichi Tanaka,14.71,30,204,-0.47
2005,167,0,8545,Glen Hnatiuk,14.55,16,110,-0.06
2005,168,0,1142,Bart Bryant,13.86,23,166,-0.30
2005,169,0,10201,Matt Gogel,13.82,21,152,-0.29
2005,170,0,23108,Matt Kuchar,13.79,16,116,-0.38
2005,171,0,1139,Olin Browne,13.74,25,182,-0.44
2005,172,0,20382,Stephen Leaney,13.69,23,168,-0.35
2005,173,0,1761,Len Mattiace,13.41,22,164,-0.14
2005,174,0,20812,Tjaart van der Walt,13.39,15,112,E
2005,175,0,2239,Scott Verplank,13.19,19,144,+0.05
2005,176,0,2104,Jeff Sluman,13.04,24,184,-0.08
2005,177,0,23983,Luke Donald,12.5,11,88,-0.09
2005,177,0,1823,Larry Mize,12.5,12,96,-0.33
2005,179,0,28088,Matt Davidson,12.26,13,106,-0.69
2005,180,0,1619,Skip Kendall,12.18,19,156,+0.16
2005,181,0,20099,Doug Barron,12.14,17,140,-0.41
2005,182,0,19846,Brian Gay,12.12,24,198,-0.33
2005,183,0,22621,Ben Curtis,11.82,13,110,+0.23
2005,184,0,1175,Jim Carter,11.67,14,120,-0.21
2005,185,0,2214,Kirk Triplett,11.46,11,96,-0.09
2005,186,0,8385,Omar Uresti,11.25,18,160,-0.39
2005,187,0,1157,Tom Byrum,11.11,18,162,-0.67
2005,187,0,19972,José Coceres,11.11,12,108,-0.42
2005,189,0,1127,Danny Briggs,11.03,15,136,-0.13
2005,190,0,1887,Mark O'Meara,10.83,13,120,E
2005,191,0,1457,Jay Haas,10.47,9,86,E
2005,192,0,21806,Paul Gow,10.14,15,148,-0.40
2005,193,0,21753,Brian Davis,9.86,14,142,-0.29
2005,194,0,20127,Chris Riley,9.62,10,104,+0.50
2005,195,0,1381,Fred Funk,8.99,16,178,-0.44
2005,196,0,1219,John Cook,8.33,11,132,-0.55
2005,197,0,1487,Jeff Hart,6.56,8,122,+0.50
2005,198,0,1329,Brad Faxon,6.15,8,130,-0.63
2005,199,0,1132,Mark Brooks,5.71,8,140,-0.25
2005,200,0,20623,Gavin Coles,5.0,7,140,-0.43
2005,201,0,1928,Corey Pavin,2.17,3,138,-0.33
2005,202,0,2010,Loren Roberts,1.96,2,102,-1.00
2002,1,0,1249,John Daly,64.13,59,92,-0.12
2002,2,0,20574,Mathew Goggin,50.83,61,120,-0.15
2002,3,0,26289,Boo Weekley,49.07,53,108,-0.15
2002,4,0,1927,Dennis Paulson,42.07,69,164,-0.22
2002,5,0,8793,Tiger Woods,38.0,38,100,-0.55
2002,6,0,1514,Eduardo Herrera,37.93,44,116,-0.20
2002,7,0,6613,Tommy Tolles,36.67,44,120,-0.18
2002,8,0,12782,Tim Herron,36.21,63,174,-0.27
2002,9,0,23623,Bo Van Pelt,35.42,51,144,-0.18
2002,10,0,12823,Carlos Franco,34.69,68,196,-0.26
2002,11,0,23614,Rich Beem,34.66,61,176,-0.31
2002,11,0,24925,Jonathan Byrd,34.66,61,176,-0.39
2002,13,0,20663,Brenden Pappas,33.05,39,118,-0.08
2002,14,0,21961,Charles Howell III,32.8,61,186,-0.38
2002,15,0,20645,John Senden,32.74,55,168,-0.25
2002,16,0,1226,Fred Couples,32.35,33,102,-0.27
2002,17,0,23322,Brett Wetterich,32.1,52,162,-0.31
2002,18,0,2106,Chris Smith,31.76,54,170,-0.19
2002,19,0,8881,Tripp Isenhour,31.54,41,130,-0.17
2002,20,0,21633,Steve Allan,31.18,53,170,-0.36
2002,21,0,12663,Phil Tataurangi,30.13,47,156,-0.32
2002,22,0,23541,Ben Crane,29.27,48,164,-0.31
2002,23,0,9011,David Duval,29.17,35,120,-0.31
2002,24,0,21805,Harrison Frazar,29.01,47,162,-0.30
2002,25,0,7223,Brian Bateman,28.82,49,170,-0.20
2002,26,0,23621,Rory Sabbatini,27.68,31,112,-0.39
2002,27,0,20098,Stuart Appleby,27.33,41,150,-0.44
2002,28,0,20095,Carl Paulson,27.22,43,158,-0.09
2002,29,0,21209,Sergio Garcia,26.79,30,112,-0.53
2002,30,0,23353,J.J. Henry,26.5,53,200,-0.34
2002,31,0,10117,Bob Heintz,26.15,34,130,-0.26
2002,32,0,6197,Michael Allen,26.09,36,138,-0.31
2002,33,0,10565,Ian Leggatt,25.93,42,162,-0.33
2002,34,0,8375,Paul Stankowski,25.84,46,178,-0.37
2002,35,0,22046,Geoff Ogilvy,25.61,42,164,-0.31
2002,36,0,23903,Stephen Gangluff,25.36,35,138,-0.26
2002,37,0,2101,Joey Sindelar,25.28,45,178,-0.20
2002,38,0,23177,Kenneth Staton,25.26,48,190,-0.40
2002,39,0,6515,Shaun Micheel,25.0,46,184,-0.41
2002,40,0,1810,Phil Mickelson,24.67,37,150,-0.27
2002,41,0,10107,Deane Pappas,24.39,40,164,-0.18
2002,42,0,20094,Jonathan Kaye,23.97,35,146,-0.40
2002,43,0,21806,Paul Gow,23.89,43,180,-0.14
2002,44,0,1945,Kenny Perry,23.81,40,168,-0.45
2002,45,0,1926,Steve Pate,23.64,26,110,-0.27
2002,46,0,1374,Robin Freeman,23.61,34,144,-0.26
2002,47,0,20043,Edward Fryatt,23.53,40,170,-0.30
2002,48,0,20572,Rod Pampling,22.99,40,174,-0.13
2002,48,0,7749,Brett Quigley,22.99,40,174,-0.25
2002,50,0,6573,Brandt Jobe,22.47,40,178,-0.28
2002,51,0,1706,Davis Love III,22.46,31,138,-0.35
2002,52,0,20593,Greg Chalmers,22.35,38,170,-0.32
2002,53,0,21259,Jason Hill,22.32,25,112,-0.24
2002,54,0,2245,Grant Waite,22.28,41,184,-0.32
2002,55,0,1685,J.L. Lewis,21.91,39,178,-0.38
2002,56,0,2246,Duffy Waldorf,21.88,35,160,-0.29
2002,57,0,12652,Cameron Beckman,21.71,33,152,-0.21
2002,58,0,12388,Michael Clark II,21.59,38,176,-0.29
2002,59,0,24357,K.J. Choi,21.52,34,158,-0.26
2002,60,0,24937,Jess Daley,21.43,30,140,-0.27
